chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	EdU_length_bp	BrdU_length_bp	EdU_segment_contamination	EdU_segment_purity	BrdU_segment_contamination	BrdU_segment_purity	stall_score	fork_direction	sample
chr1	103270124	103275511	5d2ef80e-3e1a-4c47-a88a-e8d9a9cf42bc	103270117	103275516	fwd	5387	1493	1297	0.021368	0.655983	0.024615	0.667692	-3	left	OV3_Cisp1_masked
chr1	103984870	103989492	bb36dcdb-cb74-42e1-85bf-625f4e560b41	103984866	103993323	fwd	4622	1434	1551	0	0.399433	0	0.662844	-3	left	OV3_Cisp1_masked
chr1	143219875	143222346	195913d0-900e-455d-a801-53f3d9805d9b	143211654	143222963	fwd	2471	1022	1101	0	0.314894	0	0.473251	-3	left	OV3_Cisp1_masked
chr1	207419243	207429779	77a3399f-7427-43a8-9cfd-3954e58b1a76	207419235	207440997	fwd	10536	3882	3989	0.019895	0.329843	0.029562	0.662589	-3	left	OV3_Cisp1_masked
chr1	241629504	241639262	47ee281b-b6c0-4095-ac04-705541f83444	241629496	241639266	rev	9758	1030	6020	0.053412	0.272997	0.05743	0.469509	-3	left	OV3_Cisp1_masked
chr10	27593732	27600680	fb380788-3958-44ae-8022-f4c0a162489c	27593725	27603512	fwd	6948	1210	4244	0.038235	0.235294	0.006452	0.659355	-3	left	OV3_Cisp1_masked
chr10	41874318	41884004	0f6c8b3f-c125-4240-aa20-40ead838e4f9	41873791	41895042	fwd	9686	1644	6667	0.106762	0.370107	0.018548	0.398387	-3	left	OV3_Cisp1_masked
chr10	41897912	41903738	806468f6-34ea-4e3b-b26f-3752e716a4a3	41889467	41916262	fwd	5826	513	1064	0.079545	0.681818	0	0.393939	-3	left	OV3_Cisp1_masked
chr10	52851844	52860503	15bc7cda-ecf2-49d3-a4df-0eb6ff111c3f	52850806	52861623	rev	8659	1531	4431	0	0.355731	0.001422	0.868421	-3	left	OV3_Cisp1_masked
chr10	73608776	73614361	3dd2416d-33ea-42d7-bbe5-a843e5e48d03	73608269	73618574	rev	5585	2655	1113	0.025767	0.311656	0.011494	0.557471	-3	left	OV3_Cisp1_masked
chr11	76143549	76153354	34a80ff0-21d9-4a57-b734-25949575618f	76143539	76161970	rev	9805	3501	5929	0.001176	0.324706	0.009759	0.599219	-3	left	OV3_Cisp1_masked
chr11	113378006	113385552	f6a7aab5-c5a5-423c-b993-a218f370827e	113377675	113385559	fwd	7546	1145	3987	0.003145	0.377358	0.013805	0.74547	-3	left	OV3_Cisp1_masked
chr11	127955383	127968540	a22a0e4a-67e0-424b-9505-0c72cf654178	127947138	127968545	rev	13157	4284	8446	0	0.467391	0.002686	0.870299	0.089318	left	OV3_Cisp1_masked
chr12	22872160	22875379	798b7a99-1a7e-419e-beee-1d0ae9be40ce	22872154	22882250	rev	3219	1468	1226	0.075067	0.324397	0.044118	0.517647	-3	left	OV3_Cisp1_masked
chr12	41200663	41210211	8cfaf04d-4722-4604-b05b-7d8fafa90180	41200653	41210776	rev	9548	4536	4647	0	0.211599	0	0.703952	-3	left	OV3_Cisp1_masked
chr12	51425805	51432603	b014211e-2d9d-4839-8f0e-a318fe341c34	51424471	51432810	fwd	6798	1233	3370	0	0.530822	0	0.839117	-3	left	OV3_Cisp1_masked
chr12	65667130	65678567	0f8cca1a-8433-49ee-88ca-8a631c263de1	65667124	65678571	rev	11437	6934	2128	0	0.418126	0.035714	0.607143	-3	left	OV3_Cisp1_masked
chr12	67252236	67259605	65454942-c8b2-49d6-99ea-1eff997ad502	67252231	67260445	fwd	7369	1265	5848	0.067449	0.442815	0.024118	0.599412	-3	left	OV3_Cisp1_masked
chr12	90711244	90725662	e82c6b68-21a5-4f0d-accf-c01287b96d35	90711240	90725668	fwd	14418	1756	11292	0.126689	0.591216	0.014821	0.855425	-3	left	OV3_Cisp1_masked
chr13	86830955	86843345	239422fc-c8ad-4444-8054-56fafe47f7dd	86830432	86843353	rev	12390	4981	4406	0	0.433105	0.005747	0.839719	-3	left	OV3_Cisp1_masked
chr13	105818315	105826825	f2cdcbf2-9b39-4b3d-a59b-b25c5509a66a	105818307	105831166	fwd	8510	2239	5896	0	0.206612	0.066504	0.56925	-3	left	OV3_Cisp1_masked
chr17	12740721	12749476	5fcfb1a2-2e71-417c-83a0-4f71bcfb9347	12740711	12749481	fwd	8755	5630	2833	0.012675	0.601067	0	0.830892	-3	left	OV3_Cisp1_masked
chr18	3509906	3520899	9fcb526e-3d76-4ca3-948c-e226daceff08	3509786	3520904	fwd	10993	2208	7612	0.043845	0.322091	0.039535	0.613488	-3	left	OV3_Cisp1_masked
chr2	15351361	15359337	5de0ee08-d481-464b-a1a4-7be13556f5da	15351352	15359343	rev	7976	1479	4084	0.09291	0.442543	0.02931	0.82931	-3	left	OV3_Cisp1_masked
chr2	17739725	17750212	c1f8b8e6-db20-4671-a20f-0d9a7833103c	17739125	17750389	fwd	10487	1552	7587	0.045977	0.37931	0.005065	0.857324	-3	left	OV3_Cisp1_masked
chr2	87416792	87418768	d5b0c0dd-2b33-4a42-8f6d-7ffc6fa12bfb	87413549	87431213	fwd	1976	581	1395	0	0	0	0.277778	-3	left	OV3_Cisp1_masked
chr2	87423314	87426502	d5b0c0dd-2b33-4a42-8f6d-7ffc6fa12bfb	87413549	87431213	fwd	3188	898	2290	0	0	0	0.642857	-1	left	OV3_Cisp1_masked
chr2	87414664	87418715	c84535dc-6268-46fd-be82-a3be81f683f2	87414111	87431213	fwd	4051	634	3417	0	0	0	0.372549	-3	left	OV3_Cisp1_masked
chr2	100860571	100878356	b4860886-2d64-4c45-90aa-8f12c7f3f128	100860566	100880508	rev	17785	2783	11677	0.010219	0.341606	0.01464	0.799925	-3	left	OV3_Cisp1_masked
chr2	146839222	146850616	58e1536e-0642-4f2c-9a14-2bf7226e4b5e	146839209	146850622	fwd	11394	1120	8527	0.038235	0.520588	0.044201	0.76955	-3	left	OV3_Cisp1_masked
chr2	162647720	162654644	14012148-9c90-44b1-aa7f-bda9db9b7fd8	162646271	162656531	rev	6924	2030	1931	0.082245	0.353786	0.006944	0.414931	-3	left	OV3_Cisp1_masked
chr2	198335136	198341748	a097662c-2131-4c69-b7b7-00cc25659fec	198334775	198341756	fwd	6612	2540	3703	0.027888	0.338645	0.005329	0.695382	-3	left	OV3_Cisp1_masked
chr2	215375851	215381600	3607c143-73ca-4299-9ab4-b3b7a147f136	215375842	215381604	rev	5749	1215	3760	0.05919	0.741433	0.057461	0.806302	-3	left	OV3_Cisp1_masked
chr20	29083780	29089574	dc5b603c-40b9-4b07-9bb7-02afb6723031	29083773	29089582	rev	5794	3013	2233	0.015915	0.385942	0.025	0.75	-3	left	OV3_Cisp1_masked
chr20	31051846	31054655	3fe25e77-1339-4430-b40c-d51c9b9a01c5	31051526	31070436	fwd	2809	1199	1105	0	0.542373	0	0.603352	-3	left	OV3_Cisp1_masked
chr20	31062817	31069746	3fe25e77-1339-4430-b40c-d51c9b9a01c5	31051526	31070436	fwd	6929	1149	1210	0.063158	0.384211	0	0.508021	-3	left	OV3_Cisp1_masked
chr20	31056150	31061642	78ee738b-fc51-4fd4-9b59-8460791a88db	31052299	31062533	fwd	5492	3690	1025	0.138486	0.322061	0.01087	0.684783	-3	left	OV3_Cisp1_masked
chr20	31066719	31074896	d1e19435-93a5-4856-9b77-a27d22a28b89	31052798	31074901	rev	8177	6808	1369	0.007886	0.213722	0	0.230769	-3	left	OV3_Cisp1_masked
chr20	31054076	31057224	5fee887f-ce6a-457e-a2bb-45349aff0852	31054069	31061889	fwd	3148	1004	1799	0.04	0.314286	0	0.669091	-3	left	OV3_Cisp1_masked
chr20	31074662	31077523	61a3e260-aa64-4fd4-81c9-ceef779e6f8d	31056401	31078690	fwd	2861	1128	1242	0.02907	0.319767	0	0.63913	-3	left	OV3_Cisp1_masked
chr20	31072412	31076698	c59646d1-1a2e-4dc9-b3ac-a8a4e723074f	31057030	31077103	fwd	4286	1698	545	0.111475	0.403279	0.2	0	-1	left	OV3_Cisp1_masked
chr20	31071293	31074172	66898fd7-e415-4940-8f7c-ee35a2bbffc3	31058143	31080766	fwd	2879	520	1184	0	0.378641	0.004785	0.588517	-3	left	OV3_Cisp1_masked
chr20	31070369	31077788	5514a686-7330-41c5-ab6c-2e401c18367a	31058665	31077795	fwd	7419	1983	1403	0.009554	0.328025	0	0.366667	-3	left	OV3_Cisp1_masked
chr20	31071189	31074382	bd37ac1d-40a8-45d8-8d40-82d7e35189a5	31059663	31075706	fwd	3193	1230	1223	0.073892	0.35468	0.026316	0.436842	-3	left	OV3_Cisp1_masked
chr20	31061982	31067019	823c84cb-a2c8-433f-9ca1-0989911fa63f	31060559	31074876	fwd	5037	1038	1865	0	0.214815	0	0.554545	-3	left	OV3_Cisp1_masked
chr20	31063272	31070709	b73a02bb-4e58-4ddd-95f4-54179b351040	31060926	31076599	fwd	7437	1048	1915	0.122905	0.379888	0.108209	0.619403	-3	left	OV3_Cisp1_masked
chr20	31062802	31068794	cf5ad76d-1cc8-44a0-9891-81d4fca86b29	31061278	31074395	fwd	5992	971	1070	0.134228	0.422819	0.00578	0.49711	-3	left	OV3_Cisp1_masked
chr20	31064047	31068508	db750b1a-317a-4272-b4d1-b5484001ee55	31062880	31070870	fwd	4461	1084	1370	0.076555	0.244019	0.013158	0.447368	-3	left	OV3_Cisp1_masked
chr20	31072462	31080047	5765bb02-f4bc-4841-a3dd-d0549beccec5	31062827	31080055	fwd	7585	6460	525	0.058362	0.5	0.102041	0.397959	-1	left	OV3_Cisp1_masked
chr20	31070819	31076698	987b3e97-05d9-4580-b47b-25959c7f976c	31070424	31077689	fwd	5879	1193	1148	0	0.333333	0	0.62963	-3	left	OV3_Cisp1_masked
chr20	31186493	31192035	eba14b76-518e-4113-b283-21b9e81a845d	31186431	31192040	rev	5542	1941	1120	0.13354	0.548137	0.114713	0.526185	-3	left	OV3_Cisp1_masked
chr22	10722633	10729368	50c67c49-29a1-439b-b234-793216a8b362	10722460	10740157	rev	6735	2192	1484	0	0.612565	0	0.539286	-3	left	OV3_Cisp1_masked
chr22	26613094	26623722	e3c880be-1cb2-4c03-9467-1dd7f96f0618	26613062	26623912	fwd	10628	1553	8000	0	0.25	0.038086	0.507324	-3	left	OV3_Cisp1_masked
chr22	31515018	31520935	8c702685-9c72-4555-b5dd-696c32c8d6b3	31515014	31530311	fwd	5917	2343	3128	0.005479	0.309589	0.018743	0.718853	-3	left	OV3_Cisp1_masked
chr3	89381866	89387263	50ec97b4-ec50-42be-b1d6-dd154610b95d	89381861	89387275	rev	5397	3716	1326	0.002841	0.838068	0.059113	0.70936	-3	left	OV3_Cisp1_masked
chr3	110689941	110701353	42bc603c-43b3-4b54-8534-24d4b3be9d06	110689935	110701986	fwd	11412	1604	8685	0.001698	0.212224	0.010761	0.647579	-3	left	OV3_Cisp1_masked
chr3	156752553	156758581	db94fcf0-7867-4998-a5df-ef088d92006c	156752549	156758588	fwd	6028	1565	3722	0.012259	0.635727	0.062999	0.567879	-3	left	OV3_Cisp1_masked
chr3	171249965	171256727	9dc858dd-1528-4d1e-857b-add170a7ebb0	171249961	171256736	fwd	6762	2596	3755	0	0.323848	0.011247	0.702454	-3	left	OV3_Cisp1_masked
chr3	187640562	187649884	476d8188-c35c-4f5f-8403-d1b6179034c4	187640528	187650858	fwd	9322	1574	6527	0.035443	0.308861	0.054174	0.711996	-3	left	OV3_Cisp1_masked
chr3	190014122	190020906	fd838802-3999-4fdb-9cbe-1a793a2df89f	190013364	190020914	rev	6784	2237	4282	0.034743	0.746224	0.05	0.784211	-3	left	OV3_Cisp1_masked
chr4	49106287	49114646	929594ee-f6bc-4592-b72b-05358679b18e	49097071	49114651	fwd	8359	6866	1233	0.121554	0.598283	0.078818	0.743842	-1	left	OV3_Cisp1_masked
chr4	49129089	49134959	e427b7f1-d950-4fac-b848-131909a50cb6	49107058	49134966	rev	5870	1574	1639	0.021505	0.387097	0.018182	0.545455	-3	left	OV3_Cisp1_masked
chr4	49143634	49147614	c758e69e-862b-4188-be0a-0ddeaa70e04a	49138579	49147794	fwd	3980	2648	841	0.121012	0.585259	0.056478	0.644518	-1	left	OV3_Cisp1_masked
chr4	49153869	49156624	7a524d78-d6fe-4e1f-aa23-54c7b81ef930	49146922	49156630	fwd	2755	1162	1069	0.148681	0.522782	0.102639	0.642229	-3	left	OV3_Cisp1_masked
chr4	49152352	49156088	07d689f1-70c0-472a-970e-f464128d65f1	49150017	49156631	fwd	3736	1120	524	0.15	0.339474	0.017751	0.727811	-1	left	OV3_Cisp1_masked
chr4	98499316	98506374	ac915d5b-f5a9-4569-a9bb-0958e3177b90	98498467	98506389	rev	7058	1572	2884	0.070905	0.349633	0.033037	0.595934	-3	left	OV3_Cisp1_masked
chr4	127717447	127721192	151fffa6-2199-4980-8797-20135958702d	127716357	127723175	fwd	3745	1906	1206	0.011858	0.238472	0.045738	0.440748	-3	left	OV3_Cisp1_masked
chr5	13548156	13553483	52d5758c-7e7c-4948-b5f9-7c7baf81de40	13548151	13558606	fwd	5327	1061	1480	0	0.261745	0	0.73516	-3	left	OV3_Cisp1_masked
chr5	20635274	20645781	b89c004b-caea-4fd7-9cbd-c83441cce597	20635268	20660380	rev	10507	2218	5625	0.048148	0.461111	0.020076	0.644359	-3	left	OV3_Cisp1_masked
chr5	49656713	49661865	ba414ecb-e26a-4a26-9abd-c8f7dab30d67	49656261	49661871	fwd	5152	3460	1423	0.117982	0.595606	0.01996	0.692615	-3	left	OV3_Cisp1_masked
chr5	49656297	49661865	205d9343-d4a7-4bce-b352-2d9036302dee	49656291	49661871	fwd	5568	1191	4083	0	0.923858	0.030282	0.670423	-3	left	OV3_Cisp1_masked
chr5	90840480	90853677	0aee33e1-34bf-4052-87fc-5e5aa2899391	90840476	90859379	fwd	13197	1545	6826	0.006316	0.488421	0.014064	0.596993	-3	left	OV3_Cisp1_masked
chr5	148775114	148781788	133b4ea9-9a3c-4a2a-a689-69909fc56364	148775103	148786615	fwd	6674	1002	1103	0	0.245192	0.002924	0.45614	-3	left	OV3_Cisp1_masked
chr6	39032961	39041366	705154fc-e7ec-4b28-a3d3-944db03975e0	39032719	39051870	rev	8405	1134	6579	0	0.245283	0.005117	0.59693	-3	left	OV3_Cisp1_masked
chr6	139443981	139453909	917d68bf-18e9-45a4-801a-08996dd86600	139443976	139453922	rev	9928	5107	3637	0.007897	0.269921	0.021882	0.778993	-3	left	OV3_Cisp1_masked
chr6	155409734	155416565	519bc4f8-31a1-4230-a415-c71f53c0ecb8	155401203	155418640	fwd	6831	1142	3543	0.010274	0.239726	0.017017	0.722723	0.544494	left	OV3_Cisp1_masked
chr7	51320538	51332167	c75c98c4-f2bc-4b35-b665-8772c6c48d8b	51319937	51332399	fwd	11629	4864	6393	0.001571	0.450118	0.025154	0.682504	-3	left	OV3_Cisp1_masked
chr7	149520964	149529501	4f9a4b3b-86a8-4508-9ab1-004f912d5251	149520958	149530053	rev	8537	1075	4581	0	0.195652	0.009369	0.762648	-3	left	OV3_Cisp1_masked
chr8	34433454	34441422	e3316999-cb25-4cde-8553-431fcf241cf9	34433441	34449599	rev	7968	2548	4041	0	0.281998	0.013559	0.497175	-3	left	OV3_Cisp1_masked
chr8	34444527	34462784	f950fcc5-f75b-4221-af62-ea44fbc1a53c	34444143	34478345	rev	18257	3396	11120	0.054565	0.239244	0.007766	0.690787	-3	left	OV3_Cisp1_masked
chr8	55284214	55286745	dfb993a8-21b4-477a-b1b3-0c7be22ab3d6	55281667	55293030	rev	2531	1116	578	0.09434	0.403774	0.040816	0.585034	-1	left	OV3_Cisp1_masked
chr8	79410043	79414027	8a650ead-2424-43b4-90c1-14c33a740200	79410037	79415397	fwd	3984	1174	1604	0	0.150307	0.006849	0.557078	-3	left	OV3_Cisp1_masked
chr8	80352555	80368019	12e3ee27-bcb0-4b0a-9c07-86f5ed7ddeb1	80352548	80368100	rev	15464	2202	10339	0	0.226562	0.020102	0.778535	-3	left	OV3_Cisp1_masked
chr9	2073652	2096298	e549dc16-f0dd-406d-85a0-2840da3d24c1	2073648	2096800	fwd	22646	1614	16101	0.015385	0.357692	0.016171	0.840088	-3	left	OV3_Cisp1_masked
chr9	11059259	11065816	4e7f16c9-10e7-4ac6-8d7f-d1c056f2af84	11056839	11065823	rev	6557	1498	1872	0.010444	0.412533	0	0.958254	-3	left	OV3_Cisp1_masked
chr9	16660132	16665599	5d79dcc0-b962-4ddf-9a31-a32e34d5110b	16660123	16665603	rev	5467	3217	1727	0	0.25	0.02	0.714545	-3	left	OV3_Cisp1_masked
chr9	43319128	43321975	0716c11a-56c1-4d64-8601-a38d333b0186	43315876	43332174	rev	2847	1745	1071	0.059242	0.383886	0.032	0.632	-3	left	OV3_Cisp1_masked
chr9	97115680	97123393	d1aaf4ae-8c05-478b-a2d4-863c542e8959	97115674	97124931	rev	7713	1338	2276	0	0.147583	0.0013	0.673602	-3	left	OV3_Cisp1_masked
chr9	131240454	131247744	d2dcac35-06c9-4fbf-96ec-cafc1bff84ca	131239581	131253779	rev	7290	4571	1041	0	0.211448	0.023973	0.363014	-3	left	OV3_Cisp1_masked
chrX	90103436	90109754	f0cd8d96-274a-478a-ae5a-7023b99182a4	90103425	90121681	fwd	6318	2128	3176	0	0.195191	0.005259	0.634531	-3	left	OV3_Cisp1_masked
chrX	119650929	119669785	57fd5ef4-ef1f-4a4c-9002-2a1a3725d724	119649029	119669791	fwd	18856	1874	13686	0.134454	0.563025	0.02431	0.899754	-3	left	OV3_Cisp1_masked
chrX	152886441	152896294	bf81299c-2cf3-4729-bbdb-6b2af8215c49	152886435	152901463	fwd	9853	3996	3105	0	0.21118	0.010858	0.625407	-3	left	OV3_Cisp1_masked
chr1	1750428	1760088	876651bd-c207-47cb-8260-2b76365d5a23	1748526	1764431	fwd	9660	2122	7191	0	0.621118	0.04664	0.627668	-3	left	UWB_Cisp0
chr1	3569076	3573859	92448c87-d57c-4ce1-875f-7e391594bb09	3563791	3573865	rev	4783	1778	2702	0.077419	0.451613	0.044092	0.638448	-3	left	UWB_Cisp0
chr1	5364381	5374727	f8283be1-8bd4-4efe-a098-9d72cc2e4e21	5361251	5385372	fwd	10346	3121	4225	0.100829	0.573204	0.001896	0.883412	-3	left	UWB_Cisp0
chr1	5940100	5945481	5b17d4f3-aa8d-41c4-843d-079935997e35	5938607	5946980	rev	5381	1193	3957	0	0.568562	0.033026	0.877112	-3	left	UWB_Cisp0
chr1	7995757	8001224	e02c9e88-0e99-453a-ac11-609d6e527915	7990165	8006595	fwd	5467	2033	3172	0.023392	0.482456	0.018557	0.630928	-3	left	UWB_Cisp0
chr1	9988704	9997716	0cb67200-6435-4400-bfbc-fb24795db75c	9986767	10002885	rev	9012	4391	4259	0	0.781925	0.035584	0.767336	-3	left	UWB_Cisp0
chr1	18986212	18992573	4ca19fae-3214-41de-a306-26a2f9fa464d	18986201	18992587	fwd	6361	1848	4172	0.027542	0.792373	0.053236	0.841336	-3	left	UWB_Cisp0
chr1	20361174	20371883	742aaf2e-1b27-4fb4-9bc1-51b0fd14253d	20361168	20380458	rev	10709	2901	7255	0.004149	0.762102	0.058299	0.612731	-3	left	UWB_Cisp0
chr1	26420072	26432804	0b323efb-ea72-45c6-8dda-cff3e20ed9be	26418410	26433142	fwd	12732	1919	9150	0	0.784223	0.016293	0.854453	-3	left	UWB_Cisp0
chr1	26479491	26485444	5fba7be8-790b-41ef-8173-6294ce174c7b	26477534	26489902	fwd	5953	1561	3239	0	0.411905	0.006263	0.824635	-3	left	UWB_Cisp0
chr1	27232988	27236698	ad694848-2e5b-4cbb-8fe9-ea6f4c7e8abc	27226197	27236703	fwd	3710	1360	1414	0.09466	0.407767	0.053412	0.821958	-1	left	UWB_Cisp0
chr1	28502990	28510351	cbc6c9c3-fafd-40bc-b40c-fdc9df4d1473	28502976	28517428	rev	7361	3651	3369	0.009558	0.747909	0.016949	0.749395	-3	left	UWB_Cisp0
chr1	28996496	29005125	66e4e179-1fbe-4d23-b73e-6fbe0c3c98fa	28996491	29007367	rev	8629	1288	6868	0	0.592697	0.002042	0.927514	-3	left	UWB_Cisp0
chr1	30959864	30965711	cbb41624-af40-412b-8d79-e1207db9a325	30957904	30965718	rev	5847	2113	2472	0	0.777592	0	0.929224	-3	left	UWB_Cisp0
chr1	37423935	37426926	2b715515-7066-4295-b416-ad9d88e92f0b	37423929	37431534	fwd	2991	1552	1078	0	0.578512	0	0.714894	-3	left	UWB_Cisp0
chr1	37690814	37697210	5a251473-3155-4844-a5a3-8608dd8878f7	37690808	37697221	rev	6396	4784	1347	0.01059	0.880484	0.014652	0.875458	-3	left	UWB_Cisp0
chr1	40197377	40204289	f6511379-bf5a-45b3-b891-16e0b7c0f3fc	40197366	40208428	rev	6912	1976	4562	0.036609	0.737958	0.031891	0.785877	-3	left	UWB_Cisp0
chr1	41882757	41889357	df34726b-482c-4982-ac26-1fb847d467a0	41882752	41890595	rev	6600	3099	1406	0.045216	0.592008	0.040541	0.667568	-3	left	UWB_Cisp0
chr1	41976862	41981748	2e2f68bf-de1a-4d35-8380-9d06ea782195	41975305	41990819	rev	4886	2857	1709	0.002469	0.77037	0.069565	0.591304	-3	left	UWB_Cisp0
chr1	42849423	42857889	2984fd42-63c7-435c-b4db-e7e89cff478a	42849418	42857957	rev	8466	5810	2416	0.000721	0.870944	0.032646	0.823024	-3	left	UWB_Cisp0
chr1	43060015	43064885	e2776ac3-7a61-490d-9768-d36d41ca12a8	43055798	43076451	fwd	4870	1518	3022	0	0.490338	0.052857	0.668571	-3	left	UWB_Cisp0
chr1	43546221	43550414	75b51dd4-6fe5-4286-88e6-1920899e4400	43545244	43550734	rev	4193	1316	2494	0.00813	0.264228	0.092369	0.742972	-3	left	UWB_Cisp0
chr1	47313297	47316968	9d3aa54a-4d67-4902-83ab-cec837a61b52	47313289	47320842	fwd	3671	913	1475	0	0.442553	0.005682	0.857955	-3	left	UWB_Cisp0
chr1	51003235	51011506	6badf0cb-b38c-43a7-977c-9431efb600e2	51001117	51011512	fwd	8271	1798	2551	0.070615	0.719818	0	0.941272	-3	left	UWB_Cisp0
chr1	54605924	54615774	7a9f6764-9f43-4a69-8174-0d43fb85c669	54605920	54615782	fwd	9850	1017	7810	0.14433	0.690722	0.092807	0.694896	-3	left	UWB_Cisp0
chr1	67170573	67177534	580086ee-2485-430f-a211-ad1cc05759d8	67164058	67184713	fwd	6961	2169	4503	0.001473	0.574374	0.005004	0.693352	-3	left	UWB_Cisp0
chr1	69967899	69978010	646b0bb9-6be8-418c-b4ec-10da8d502bbd	69956366	69989233	rev	10111	4704	4840	0.001594	0.700398	0.015464	0.845876	0.216135	left	UWB_Cisp0
chr1	72419249	72427032	3626e5a9-eeb3-4cc8-8f46-12a3ac067115	72416555	72431084	fwd	7783	1622	3878	0.03864	0.553323	0.01244	0.811483	-3	left	UWB_Cisp0
chr1	73939346	73945088	b51008db-9b55-43ac-8052-8e44b6a8841e	73934013	73961474	fwd	5742	4573	596	0.063459	0.721757	0.238372	0.44186	-1	left	UWB_Cisp0
chr1	82323645	82328309	66a9ab6d-231e-47f6-a2a3-86c7bf5ded19	82323641	82330221	fwd	4664	1053	1429	0	0.22179	0.086162	0.616188	-3	left	UWB_Cisp0
chr1	83715302	83725407	fb03ff8d-7172-4d14-abfc-0a99510492f5	83715291	83725415	rev	10105	1012	8864	0.003788	0.530303	0.015004	0.778183	-3	left	UWB_Cisp0
chr1	85740969	85746450	4cfa0576-0695-406b-8778-c31230eb39d0	85739734	85750966	fwd	5481	1155	3938	0.119114	0.418283	0.073438	0.595313	-3	left	UWB_Cisp0
chr1	87075294	87082154	90644f48-6b07-447c-85b4-b6abc04ecde1	87075285	87085231	fwd	6860	3458	1414	0	0.602871	0.027907	0.711628	-3	left	UWB_Cisp0
chr1	87753208	87760289	a9444558-0a37-46e5-904a-8cbe29c1ab45	87753203	87761676	fwd	7081	1934	4855	0.020305	0.619289	0.004542	0.847843	-3	left	UWB_Cisp0
chr1	88740760	88747901	8703a0e9-431c-4ec5-8d62-2103ba6b420a	88740754	88749111	rev	7141	1183	4394	0	0.57072	0.009468	0.90386	-3	left	UWB_Cisp0
chr1	88828220	88833702	f71c80a2-d2d0-4a9e-b601-5c62656ecc56	88823528	88839875	rev	5482	1004	4173	0.022801	0.420195	0	0.78107	-3	left	UWB_Cisp0
chr1	89561195	89566063	1e1e7dfb-3c71-4474-be41-dbdb86f00999	89551133	89567004	fwd	4868	1360	3109	0	0.5625	0.025788	0.717287	-3	left	UWB_Cisp0
chr1	92927441	92935074	e1432b76-bd0f-4017-891f-e74c402ebd4d	92924016	92936444	rev	7633	3364	3847	0.019525	0.606112	0.071645	0.695257	-3	left	UWB_Cisp0
chr1	92955818	92964043	6c16156d-6b7d-4965-a4fa-da7f8e3efab3	92949228	92964061	fwd	8225	1581	5017	0.005	0.6625	0.00968	0.56143	-3	left	UWB_Cisp0
chr1	96528843	96532876	9ffe0f92-02d8-48c5-84be-736676ed933a	96524891	96545386	rev	4033	1949	1847	0.007491	0.696629	0	0.701599	-3	left	UWB_Cisp0
chr1	96904332	96910058	4abcc634-f394-4ab0-b097-dfde1a22cb2b	96902883	96911827	rev	5726	2208	3295	0.013373	0.784547	0.048478	0.812852	-3	left	UWB_Cisp0
chr1	97763806	97773402	0a3ad624-e31b-4ac5-a3cc-a1c1c480625d	97763799	97773421	fwd	9596	1352	7947	0	0.825193	0.018244	0.738651	-3	left	UWB_Cisp0
chr1	97901167	97909980	0fe502ed-cbc7-4b28-9024-ba0885a9cc5b	97899459	97911143	fwd	8813	1297	7285	0	0.668182	0.005858	0.675079	-3	left	UWB_Cisp0
chr1	99029019	99038811	fa8cae02-e858-4e04-a3bb-93964dbabead	99029005	99039899	rev	9792	4201	5338	0.006154	0.773846	0.042459	0.829531	-3	left	UWB_Cisp0
chr1	99645608	99654160	e4eb4aa0-5657-49ac-b528-79522630ab07	99641314	99657187	fwd	8552	3245	3528	0.044653	0.703878	0.029586	0.817554	-3	left	UWB_Cisp0
chr1	106009235	106016228	4229c9a9-d22d-448f-ae2f-b5e0d6ce2849	106009225	106016236	fwd	6993	2791	3994	0	0.7891	0.007353	0.882353	-3	left	UWB_Cisp0
chr1	109189106	109200925	0d839003-9da9-4b83-b0ab-e1c74700b56b	109185957	109200998	rev	11819	4764	4588	0.022654	0.872168	0	0.944014	-3	left	UWB_Cisp0
chr1	110340486	110348227	bf335457-d2ca-4350-b4a8-45a6a2370b54	110340353	110352568	fwd	7741	2438	4818	0.060026	0.58493	0.025017	0.816092	-3	left	UWB_Cisp0
chr1	110599911	110607550	e88e93d8-1ad8-42ab-b87f-04cf35beddf7	110597114	110610494	rev	7639	2769	4650	0	0.720617	0.007582	0.756529	-3	left	UWB_Cisp0
chr1	117528024	117532833	931847be-1429-46e1-b557-d68c0b5f48d7	117526894	117535292	rev	4809	1072	3440	0	0.658009	0.028195	0.718045	-3	left	UWB_Cisp0
chr1	118923398	118928277	ca94729c-258c-46ca-be35-74ad782bc3ba	118923393	118936018	rev	4879	1454	2943	0.028037	0.46729	0.026807	0.817016	-3	left	UWB_Cisp0
chr1	143190418	143229601	fcac3c2c-9c07-42df-9ae7-bf74a0401d59	143184587	143241023	fwd	39183	37864	1243	0.05366	0.382607	0.011628	0.447674	-3	left	UWB_Cisp0
chr1	143202525	143211841	2b214373-9a0d-4155-8748-4a8061d8ca8b	143185490	143232750	fwd	9316	5782	3534	0.003953	0.494071	0.027273	0.527273	0.455576	left	UWB_Cisp0
chr1	143219870	143222577	e61ec2d8-68d3-4423-8a59-d19f8dd1c976	143199961	143222585	fwd	2707	1679	1028	0.044855	0.343008	0	0.631579	-3	left	UWB_Cisp0
