chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	stall_score	fork_direction
chr1	42389402	42398484	d0a19ba2-2f31-41c8-ab1a-bec8b78290fc	42372677	42398488	rev	9055	-3	right
chr1	42446103	42458395	5eef0051-192d-4551-bf52-65ca256b8a37	42440506	42458399	rev	12255	-3	right
chr1	45455365	45463523	4aff019e-f010-4678-ae11-494a007ca891	45455355	45463530	rev	8107	-3	right
chr1	46045160	46069853	c3a2b841-01ad-4733-b5db-879d1d872a2a	46045154	46078088	fwd	24541	0.278758	right
chr1	46369914	46372930	401c7ea3-5261-47da-86f5-65264da790e1	46368560	46381061	rev	2968	-3	right
chr1	55489950	55504315	bf3ae35c-047d-4088-bc20-d5effb386784	55489943	55517053	rev	14297	0.154469	right
chr1	57138451	57154031	c7a18de0-128e-4c12-b564-a4fde8f17e15	57112731	57170248	rev	15532	0.261285	right
chr1	57466221	57480149	01c6882c-ff64-4773-8329-0147cff4e6e2	57464739	57480885	fwd	13868	-3	right
chr1	61666748	61671560	a256497b-7300-4018-a65a-6de2a46392a0	61656253	61671565	rev	4821	-3	right
chr1	62746472	62753097	e626f5a2-0083-472d-8119-8fa4d6d2fdcf	62740212	62753103	fwd	6610	-3	right
chr1	70233612	70240284	8880549d-56c5-4685-b9c5-b923a29e4847	70222403	70240292	rev	6667	-3	right
chr1	70705391	70712881	e7a916e5-d9b5-4238-810e-948ea9f95841	70703347	70712887	rev	7463	-3	right
chr1	71966196	71978656	ff249c46-b8e0-4490-93ff-099a89436acd	71956684	71980118	fwd	12436	-3	right
chr1	72852680	72864152	7441a335-5a92-44a4-9624-baa90fa9e259	72800712	72864286	rev	11487	-3	right
chr1	72879286	72898985	547b58a1-5538-40d1-82d1-5a3ad554ad40	72872559	72898989	rev	19582	-3	right
chr1	73081156	73096323	8ca949f3-6cd2-4c93-a206-5093aa4da140	73081139	73096333	fwd	15090	-3	right
chr1	73380883	73391890	e6607ca7-c5bd-44a4-9587-dee9ab7549a3	73376057	73391895	fwd	10910	-3	right
chr1	73479677	73492698	ccc75ac2-0bd8-4486-a96c-d99b8554a26d	73479671	73492703	fwd	12958	-3	right
chr1	81661534	81676495	bbda9126-10aa-4fec-bcf5-e5ff9a7d42e9	81657708	81691382	fwd	14899	0.1462	right
chr1	81859248	81865856	8a4210a4-7786-4ce5-8e05-554d6405ba07	81854514	81866387	rev	6604	-3	right
chr1	82185880	82203162	b9564b7f-da90-4e41-861f-efae6fe00650	82185873	82203762	rev	17218	-3	right
chr1	82294369	82330176	f87d67d6-9306-4e44-b8d7-362df11da32d	82292928	82330180	rev	35671	-3	right
chr1	84593345	84598202	4875d11e-5af6-479e-808b-14a4a8061839	84580590	84606840	fwd	4838	0.589834	right
chr1	88297725	88306218	6a7b01a0-a405-4764-95d4-e53ce944b51c	88291247	88321450	rev	8419	0.425191	right
chr1	89321457	89327379	2a41d31a-f0ca-4634-a24e-d88295dc856b	89304517	89343662	rev	5906	-1	right
chr1	89917478	89929276	21701874-5780-4bc8-88b7-ec5defa1ce38	89908559	89929282	fwd	11767	-3	right
chr1	90936452	90948729	9d7bd256-288d-4026-aa6d-c09aab0e12ab	90934316	90948734	fwd	12279	-3	right
chr1	95497650	95518322	2e3d832a-0da0-47da-b124-6c7e972926f7	95488353	95520366	rev	20548	-3	right
chr1	99967140	99979673	2c7efd76-d89b-4c93-8f39-9b7012ea2861	99964123	99979678	fwd	12521	-3	right
chr1	101232751	101247638	c2eeae7f-d209-4edf-be63-6b2605c81b6b	101206567	101274347	fwd	14845	0.265253	right
chr1	101398839	101415172	ec13a807-16e0-490b-b9bf-e050e7d5e808	101398452	101415281	fwd	16298	-3	right
chr1	102137655	102141703	7d66984c-f572-4f3b-bd26-c79b0bef6a84	102129013	102141712	fwd	4010	-3	right
chr1	103402797	103415485	a7b804c2-2071-4113-8d05-f5f49438d307	103398907	103464163	rev	12637	0.19251	right
chr1	114034204	114046109	aabcbab4-e06b-41a7-ac40-c011d1245e9e	114024217	114046116	fwd	11873	-3	right
chr1	121129942	121135537	a4f02b2b-d7fd-4be4-95a2-6d244a0278ba	121129935	121135545	fwd	5552	-3	right
chr1	143266647	143270376	e72c92c7-688b-4558-9ac9-f986a5f0e40b	143184587	143272185	fwd	1902	-3	right
chr1	143205414	143210602	f7586cbc-15e5-4ea2-8d69-ca77234fa62c	143184587	143242897	rev	1090	-1	right
chr1	143216713	143227355	96f54afa-984e-47d3-9396-960b62a9099c	143184989	143240209	fwd	6626	0.114392	right
chr1	143200293	143206039	c626baae-f2d1-412f-b78d-59576a5e0ed6	143190268	143226250	fwd	1965	-3	right
chr1	143211606	143220723	0b525f6a-4aea-4f32-a4b8-b0d3776b35fd	143199118	143220930	fwd	7615	-3	right
chr1	143211591	143217138	23a937cf-8ffd-4784-8990-9bdb3cdb190d	143211586	143228736	rev	4671	-3	right
chr1	150795175	150801397	dd8b13d1-9ada-4f49-8d31-40881185e579	150771814	150801403	fwd	6203	-3	right
chr1	156135973	156139727	ab27d203-6436-416b-abee-b73fab38f9fd	156129949	156171390	fwd	3762	-2	right
chr1	157185254	157195183	c04a2616-8907-43bf-bd8a-8134019e6bf4	157185127	157195187	rev	9894	-3	right
chr1	160449612	160460330	5c639df6-073b-4b29-b995-05c99b97f36e	160448514	160460336	rev	10707	-3	right
chr1	161617176	161621660	78b626a3-e3a8-4660-a83e-c6f5fbb00c95	161617163	161651406	rev	4457	-3	right
chr1	167747234	167767224	7db63e2b-68fb-45b4-86b3-7041b8962e40	167732157	167767890	fwd	19905	-3	right
chr1	170538840	170548355	bca54037-3aaf-4cc1-8335-bfc0a9349979	170535583	170548360	rev	9459	-3	right
chr1	171892727	171904479	32eecd21-f1c9-4c04-b60a-390421aa6026	171887237	171904486	fwd	11717	-3	right
chr1	174827092	174841686	f7aa2d42-c7c8-43aa-a1ee-a73f5a074650	174827086	174841692	fwd	14557	-3	right
chr1	176854076	176876889	e782259f-5360-42c2-ae1e-746367e36b22	176853213	176884941	fwd	22731	0.034178	right
chr1	177327108	177333192	996fe63e-9f0d-43f0-85a6-648141a4fe78	177312582	177333196	rev	6090	-3	right
chr1	179354122	179365637	8cc92cb3-3959-48fa-8f54-6c9b35bd01af	179332691	179366989	rev	11487	-3	right
chr1	183352975	183362043	435fd5f6-2160-4601-b220-c81e5551499a	183336727	183362050	rev	9038	-3	right
chr1	186764424	186776068	aac8a59a-ffbf-4560-8a45-4e646fb48b6c	186764419	186776082	rev	11687	-3	right
chr1	187029418	187036018	dbe7197d-1952-4367-8a40-3ed4a09deb3c	187017191	187036028	fwd	6554	-3	right
chr1	196056429	196078960	f712c44e-22b4-4095-9848-5fdcded7708e	196056424	196090326	rev	22550	0.190544	right
chr1	201097651	201102415	05ab2e1f-9922-48e2-bc43-d57708f7bb8e	201096756	201102425	rev	4751	-3	right
chr1	210227511	210235277	be902237-8e00-45c9-9682-90b2b09a95ca	210222190	210235291	fwd	7708	-3	right
chr1	211653026	211666720	f36ee34a-b2bc-4014-8ee5-bc2c734b5270	211652889	211667635	rev	13688	-3	right
chr1	212380555	212388730	e2e411b4-4ce9-4d33-9cc0-f8dfcf53b611	212380547	212388738	fwd	8132	-3	right
chr1	213185161	213194969	277c50b0-43ed-4738-bfe8-4835d9a3689d	213164930	213207600	rev	9801	0.120164	right
chr1	215259315	215275367	a87cfe11-7a3b-40af-bce8-497c560edb1c	215258259	215275377	fwd	16010	-3	right
chr1	221058895	221067352	fcdd787b-3ccd-4101-b400-f628ecf28068	221056165	221067356	rev	8435	-3	right
chr1	223477163	223480235	a37dcbba-45bd-4a77-80d3-5dae45a65f2c	223461031	223484394	fwd	3638	-1	right
chr1	226109008	226113858	008f8314-96ef-4bd8-87ed-87c5f6092f1c	226104359	226113864	rev	4853	-3	right
chr1	226206755	226219725	28bedf3b-57e2-43b6-a434-de9dad8e84a9	226194122	226219892	rev	13043	-3	right
chr1	231668334	231679313	b98aafa3-0a1d-4aaa-a088-b1bbfa522ccf	231665502	231679320	rev	10957	-3	right
chr1	235836100	235846249	48b768b9-b942-4308-8e3d-6e6328b881fe	235822861	235850318	fwd	10135	-3	right
chr1	243952968	243984259	19920319-ca5e-4886-b5c0-ec70c5533d0c	243952964	243984266	fwd	32050	-3	right
chr1	247666756	247676897	d0b9a292-a4ba-47f9-8b97-2b1c554e4653	247665834	247676908	rev	10127	-3	right
chr14	19271504	19288259	d66bbf02-cc0c-47a1-9289-67b42e7abbe7	19269183	19290053	fwd	16832	-3	right
chr14	20520008	20531594	39448804-892c-446f-9d10-7a94bd690876	20520002	20531620	rev	11547	-3	right
chr14	26824146	26832814	b5e9d030-271f-4cb0-a4f6-d1d4c6cefbcb	26818133	26832821	fwd	8624	-3	right
chr14	27133289	27145656	fa44fc52-f2ad-4f54-9554-b7d201289d62	27131911	27145664	rev	12341	-3	right
chr14	27347143	27369868	dbadd6ff-ca9e-46cb-bdf5-ce345f6dac7f	27340364	27369873	rev	22640	-3	right
chr14	27696011	27703141	e0d49064-35fa-4a6d-b786-609c6be2ef5e	27687332	27705387	rev	7109	-3	right
chr14	32928968	32945579	40448ea0-6e69-4023-a733-9b5abd3e7db4	32928960	32947300	fwd	16519	-3	right
chr14	35545390	35560569	3d05c9f1-4653-4000-8f5a-40eb73381e9d	35533149	35561229	rev	14975	-3	right
chr14	37504798	37513650	d7b8e37c-3e98-4868-b88a-b72ee8a98f5a	37497586	37513657	rev	8837	-3	right
chr14	38197059	38209291	403c0c22-6f8c-4fd2-b03f-46c8216104a6	38196493	38209296	fwd	12157	-3	right
chr14	39287006	39302632	75f7d6f2-1a8f-45fd-905b-b3e1a7f371fa	39244619	39302637	fwd	15429	-3	right
chr14	40280722	40292930	cc803de5-28cc-4c72-9c55-9955a4bca94d	40280715	40292934	rev	12127	-3	right
chr14	42016705	42025327	ffb24e15-1505-4962-86a0-aefbdc2e6521	41981825	42025331	rev	8283	-3	right
chr14	50621765	50642455	cf8796ff-6906-46e9-9dc7-dedd383c9e88	50621760	50642460	fwd	20556	-3	right
chr14	51256459	51265460	ee16b98c-3576-43b4-ada5-b84ecd38ece3	51255179	51265468	rev	9012	-3	right
chr14	54930489	54938527	8e8301c0-0c92-43f4-8617-cbe69a25d26f	54905695	54938547	fwd	8030	-3	right
chr14	57606731	57624548	df9b0b66-25d4-4489-9077-61dde1d048e2	57606717	57624554	rev	17825	-3	right
chr14	57633546	57638922	794e5fe3-d872-4ce0-82e6-6f407342e47f	57633454	57638930	fwd	5346	-3	right
chr14	58278524	58294212	0a860248-0061-46cb-aea9-e4d8675c3965	58240183	58294342	rev	15575	-3	right
chr14	61585623	61600888	527d31b3-e17b-44fe-b245-6a6cbbd2977d	61581896	61600893	fwd	15180	-3	right
chr14	66025541	66035029	a258862c-a955-4ce7-b486-450aba2648a8	66018176	66035034	fwd	9444	-3	right
chr14	66535024	66541726	6c3ecb1c-146d-4d33-b75b-d939f4b7b1b9	66506622	66541731	fwd	6626	-3	right
chr14	67492885	67503695	8736373d-cb31-4eea-a73b-1a59ef04cedb	67492612	67503704	rev	10808	-3	right
chr14	69927143	69941390	ba84bec7-88f7-40ef-82f5-4a681346861c	69923155	69941397	rev	14232	-3	right
chr14	78374299	78384971	1e4e8582-504a-431c-8157-dd73ddb4966c	78374294	78384989	fwd	10657	-3	right
chr14	82573619	82584591	ba019fd8-9fa2-44ed-8afd-24dbd597ec0e	82573608	82585343	fwd	10908	-3	right
chr14	82573024	82580434	f5cc989c-e46b-4d2c-80da-041d3877f1ae	82563292	82591807	fwd	7366	0.855431	right
chr14	85875317	85878978	5248f2d0-a5a7-46f3-a5bc-6926221433a1	85861823	85880325	rev	3629	-3	right
chr14	90238285	90250416	9207fec9-dfe9-4907-8ee7-e60b7937665f	90225623	90259680	fwd	12096	0.368896	right
chr14	95467892	95484596	6f4788e9-7520-46c9-b7fb-d7a11aaf7578	95465764	95484611	fwd	16741	-3	right
chr14	97348394	97363554	7c92ddba-4c0f-4e52-b369-06b06462e9ac	97348387	97365407	rev	15167	-3	right
chr14	101048430	101057856	147f1941-2aa1-48ce-a83a-1de7f0e1f65a	101048420	101057860	rev	9401	-3	right
chr15	20214380	20221972	e8082b47-5206-4240-b947-e4a0807a3ee2	20214374	20221977	fwd	7571	-3	right
chr15	20736600	20748724	64acf2b6-4159-49b5-ae61-5105329b3a38	20736595	20750785	rev	12036	-3	right
chr15	34891702	34898122	d65867bc-98b6-43c4-a6a9-ad97c2d05d42	34889975	34898135	fwd	6415	-3	right
chr15	36890522	36904589	343816ea-1a2b-4e73-9888-ff3f6597899e	36890517	36907269	rev	13957	-3	right
chr15	37723753	37735688	0a2d4541-0469-424a-9979-47b79204efbf	37719526	37747208	fwd	11772	0.069721	right
chr15	40481314	40493838	7f6bc54d-af0a-4781-a223-3e12b4e23d6c	40481308	40496305	fwd	12413	-3	right
chr15	46844294	46862713	e70bacbf-09b4-48f8-a3ad-6af5814ec3f8	46840176	46862724	fwd	18325	-3	right
chr15	50869254	50874947	7d4f9df9-8659-4fe1-9059-184269d17c69	50855206	50889661	fwd	5665	0.164925	right
chr15	52146411	52167556	3f542a0c-714c-4316-bd0d-a435abcbefe5	52146278	52167778	rev	21326	-3	right
chr15	53091737	53114282	55fc813b-354d-42c5-9a76-5fec80ce50fb	53083035	53133515	fwd	22357	0.098976	right
chr15	53223705	53232825	8c4c257b-b0e3-44b3-9d8c-883c8bff1df9	53220397	53232830	fwd	9036	-3	right
chr15	53577036	53593732	c047e9a3-9ddb-4e2e-92bf-260f3eaff8aa	53570531	53593741	rev	16641	-3	right
chr15	59731695	59741726	2235b36c-e98c-4bd7-8d87-7cb3e8cdeff8	59731689	59741733	rev	9985	-3	right
chr15	60477657	60484757	3eee5f76-9671-4da8-91da-778c7494b5d1	60476155	60491383	fwd	7112	-3	right
chr15	64710771	64726169	33bc6246-34a4-4ce0-9e43-5d723d4edf4d	64698907	64726341	fwd	15431	-3	right
chr15	68889428	68892993	6a68d3f3-a740-4e56-b806-c6ef0362a51f	68889418	68923709	rev	3563	-3	right
chr15	69398793	69403687	c1859fed-e6ce-4ce8-a307-e14c25aae563	69384211	69403696	fwd	4860	-3	right
chr15	70033111	70038908	44a34afd-5d5e-4ba9-a8ee-fe662cd46285	70033103	70038915	rev	5777	-3	right
chr15	73636665	73645845	75586ed6-9427-46d8-aa3a-6d492549d479	73622293	73646994	rev	9178	-3	right
chr15	78567782	78589219	871e4c72-00dc-4a78-b804-32c6348dfcd6	78549709	78592833	rev	21422	-3	right
chr15	83966673	83997906	d2528918-cde7-4dfd-9547-68517bef467d	83947665	84008791	rev	31138	0.235532	right
chr15	93086479	93101272	c32fdecc-5f0c-4d0b-929c-dc1d20578ff7	93086468	93102649	rev	14777	-3	right
chr15	95744781	95754428	6f6c13ff-cbce-4961-a261-88e214e5318a	95737486	95754433	fwd	9555	-3	right
chr15	96620554	96630300	f6e1f632-8839-469d-94c8-378ba6be8b73	96602813	96636605	rev	9683	-3	right
chr16	2574059	2583320	d521e6b4-6197-49e0-91cf-cd2aacebeee3	2535050	2587941	rev	9191	-3	right
chr16	5114127	5126751	e1988e77-bb55-4b8a-b5aa-1aeca8849704	5114122	5126762	rev	12633	-3	right
chr16	9708100	9717402	8c6a0487-54a5-4d9e-a0b2-3d2469c19007	9708090	9717748	fwd	9256	-3	right
chr16	11762843	11768197	ba96f4e9-1c05-4c44-9d80-28cd2655229b	11762028	11780028	fwd	5284	-3	right
chr16	21541250	21548637	73b12d0a-f4f6-4cdb-a68e-0a1ca22f4caf	21537181	21548645	fwd	7362	-3	right
chr16	30978012	30987487	72d6ef41-1afc-4e54-87a8-f4f56faaeef9	30978002	31001261	rev	9453	-3	right
chr16	31379135	31391595	49b460ff-9932-48ee-8f61-5d7880335d4a	31368517	31412010	fwd	12474	0.357978	right
chr16	31500985	31512838	87a88ad3-4413-47b3-991f-955dd09ecfcb	31500974	31513438	fwd	11782	-3	right
chr16	34066554	34071087	7ccc1987-e813-4b3a-b6fa-31b9ec4c741a	34066549	34073961	rev	3026	-3	right
chr16	46389982	46396417	182b7ded-a362-41db-8656-4e2238cb17bf	46382568	46402658	rev	2123	-1	right
chr16	46382677	46392759	68ab7d78-3bc6-42f2-bd33-dcbaa7a15236	46382611	46407742	rev	8411	-1	right
chr16	46385359	46389646	86881a21-9895-4151-8f5c-5c74601d319e	46384016	46412069	rev	4132	-1	right
chr16	46391327	46396629	a443b7da-8669-43d3-9e82-22feb281696c	46385999	46403314	fwd	943	-1	right
chr16	46391313	46397299	f0527c92-3f18-4465-9d90-8058f8607d6d	46387023	46403937	fwd	968	-3	right
chr16	46388060	46396220	f6f32522-122b-40f5-baaa-cc220f15a15a	46388053	46407742	rev	4043	-1	right
chr16	49283792	49297011	e872246e-13b6-4655-8067-2998300ba6af	49267696	49297016	fwd	13133	-3	right
chr16	50419954	50428873	9792b703-e36c-4cfb-b50c-e53249a61cd8	50414493	50428880	fwd	8914	-3	right
chr16	50809024	50819854	a4606906-291d-4980-9884-270317115981	50809008	50820012	rev	10804	-3	right
chr16	55567473	55574824	843a31aa-3b81-4f2e-913d-4608c7962385	55564529	55574832	rev	7323	-3	right
chr16	59301035	59310942	0f645e5e-881b-428a-8824-4df6657f4cfa	59298557	59323441	rev	9868	0.371183	right
chr16	60160822	60166997	c477c6df-54ba-4996-bb32-4c01217afb45	60160815	60167044	rev	6162	-3	right
chr16	64901299	64906311	84ccb5db-6bd5-425b-97a6-dec33effc6b8	64895913	64906318	rev	4971	-3	right
chr16	70369223	70373824	b555a797-c93e-469d-855a-7b5832c7e68d	70351742	70392659	rev	4597	0.079316	right
chr16	70680231	70687124	5ab22a7f-6b52-47cc-876e-fbd9e1c31e6b	70680227	70702674	fwd	6876	-3	right
chr16	72390429	72400015	99405a2e-a3b6-4151-98b0-00e3d086ca33	72370619	72405555	rev	9530	-3	right
chr16	76682532	76696501	7969fd8b-3c0f-4095-8b80-ba90e1cba15d	76675752	76696507	rev	13872	-3	right
chr16	77562078	77581022	27f0b307-6eaf-4e91-b24c-e61df0f55168	77562069	77582174	rev	18863	-3	right
chr16	82141785	82151043	472bff60-0ffd-4e41-9128-74ba10acbc4e	82114381	82151047	rev	9221	-3	right
chr16	86124089	86134253	32a6477e-706d-489f-8bf2-24a5d6409c63	86116078	86144775	fwd	10149	0.018433	right
chr17	7141569	7156121	c4d22021-61e7-445a-a3d3-c8e74acc2b7d	7141538	7174219	rev	14568	0.485976	right
chr17	8698226	8708700	bab7c07b-f730-4178-a10a-69d954f5ef7b	8678236	8708707	rev	10452	-3	right
chr17	9010366	9019862	1c518e17-017e-4eaa-829f-919725b2ac96	9006311	9019869	fwd	9453	-3	right
chr17	9959973	9973090	bee8ff0a-d075-495e-8781-4351e69cd0f4	9959967	9973096	rev	12993	-3	right
chr17	10551562	10568912	6fea7f85-7ff3-477c-bf16-cbd60c644682	10550958	10569052	fwd	17204	-3	right
chr17	11511994	11544622	a80297de-a00a-4320-a559-bdd4ff00a8d9	11509751	11547514	rev	32329	-3	right
chr17	14577791	14589679	bc424543-9c09-43f1-a071-3047bfa98c8a	14573904	14589683	rev	11861	-3	right
chr17	17078414	17084452	7f802f91-b422-4af4-93bb-f0ac0769a7e4	17065314	17085058	rev	6031	-3	right
chr17	17290366	17298757	865fd66a-641d-432a-96d8-680021198601	17290355	17299018	rev	8341	-3	right
chr17	19395791	19410620	919c4886-bdd4-4536-bc88-afbec88f7737	19395770	19412278	rev	14755	-3	right
chr17	28879318	28886497	6cebf239-8e68-42f6-9204-3d81bc6dbcec	28873979	28904494	rev	7145	0.06611	right
chr17	30271614	30279417	e0702770-cdf4-4b4e-8510-7b76bb381f92	30247093	30285340	fwd	7777	-3	right
chr17	43624074	43633678	f97d0c68-3aac-4e02-b8f1-0f096ab38113	43622434	43643714	fwd	9596	0.095616	right
chr17	48004802	48012011	1d807964-b0a3-4e68-bbd1-b79adafb729a	47991392	48012018	rev	7179	-3	right
chr17	48206783	48215540	96498b91-05e5-4a49-aa50-7002151425cb	48198123	48219895	rev	8717	-3	right
chr17	48516695	48525107	dc248204-7f23-4d03-90de-d31fff0d96ce	48514979	48528149	rev	8386	-3	right
chr17	48922384	48934541	9af0c543-ea82-4ebb-ada7-8e4ca8d7e53e	48916283	48939358	fwd	12086	-3	right
chr17	50133764	50140433	a47df024-9e3c-476a-936c-0188c662c75d	50133750	50145485	fwd	6647	-3	right
chr17	51509249	51518585	9fc376d9-0369-49d7-80d2-c955e3ec7f6e	51505969	51520127	fwd	9280	-3	right
chr17	56000482	56007103	96e05baf-3e10-46c7-a829-2c9d15704f9d	55990049	56008310	fwd	6625	-3	right
chr17	57266136	57273633	cc025b07-ccfa-43c4-9a6a-9fe8ef43b5dc	57266132	57273643	fwd	7421	-3	right
chr17	64315737	64324869	10b0b2e9-8b01-4eab-b026-e89be7df5246	64309308	64324877	fwd	9158	-3	right
chr17	64413757	64420328	db6174c2-35aa-4941-bdcb-59e153814b1d	64411089	64429665	fwd	6547	0.555737	right
chr17	69143233	69156871	93d32179-4581-4307-8828-3597c7e7f6b5	69119836	69164704	fwd	13547	0.353527	right
chr17	69948530	69958843	0d1d721c-4f0d-4409-8e95-8e46308b7b0b	69937362	69958849	rev	10222	-3	right
chr17	75206160	75214945	cda970c5-b274-4e19-a21d-78111065a795	75195755	75215556	fwd	8695	-3	right
chr17	77556732	77566126	11bbc6de-6b28-4da0-a850-5574e4460690	77550307	77572948	fwd	8680	-3	right
chr17	79273343	79292752	3b84b6df-9af0-4a4a-af5a-a7682b9b41a1	79264364	79292758	fwd	19349	-3	right
chr17	81185001	81205209	20c405d3-194e-4fad-a9ee-6809718ebbbe	81165465	81223793	rev	20205	0.189026	right
chr18	295080	304845	06b0ca85-4ac6-4e06-bf0f-86f8649e2e7d	295076	308225	fwd	9862	-3	right
chr18	2059861	2073412	8102ee31-92d5-4d6a-924a-a567c6b19cb7	2052595	2073418	fwd	14333	-3	right
chr18	4029518	4045130	32c6d104-30ad-443e-8295-787f84032b18	4025891	4045136	rev	15585	-3	right
chr18	4119032	4124853	eab6bf14-bedb-4e8b-978f-464df1ca9d62	4113011	4124859	rev	5819	-3	right
chr18	4214235	4239497	224e763a-5b54-4509-9e74-6763936616c5	4209659	4241378	fwd	25219	-3	right
chr18	5582836	5597612	93580cf8-e317-4313-bbef-c11fff5d56d8	5582822	5597620	rev	14642	-3	right
chr18	9758946	9778277	c6ffbffd-5a89-4665-8da5-b8a2dc8bf54b	9757664	9781827	fwd	19124	-3	right
chr18	9836027	9844564	ae5b4135-4e9f-4f7a-9489-9b2af6471651	9836019	9844791	rev	8698	-3	right
chr18	11927088	11940777	47c3dd83-02ee-4072-902c-bb4e0e7324b8	11921575	11945534	fwd	13628	-3	right
chr18	15339419	15351291	e15a3a53-fe09-4624-b3f9-5f15bf544df7	15312015	15351296	rev	11784	-3	right
chr18	27563287	27583522	a11d98eb-395c-464a-b918-4ee67e4728fb	27549105	27585407	fwd	20045	-3	right
chr18	32984559	32990550	79cdebdc-1346-45ca-87f4-fcdeaff9f138	32984554	32991950	fwd	5989	-3	right
chr18	60202338	60218882	5c85361d-0d71-488d-8ed7-06325fec7093	60200655	60218888	rev	16462	-3	right
chr18	61877374	61890935	8b6aac55-01d7-4547-8e8a-ab572c0684fe	61877235	61891450	rev	13514	-3	right
chr18	74465756	74476131	1b7fc804-50c0-402b-898c-b59a1d11fdda	74465751	74476137	rev	10349	-3	right
chr19	9284955	9290460	d7a06209-58f6-459e-876b-b0b40407dfad	9278592	9290466	rev	5500	-3	right
chr19	11440105	11444436	53b936be-e23b-48c0-9dee-9e1773959fc0	11440093	11456393	rev	4324	-3	right
chr19	30001856	30021033	e6f9e76d-c1ab-47d6-9ac5-0403a5394bca	29980438	30032178	rev	19147	0.205231	right
chr19	35700106	35703379	567154a3-a49e-4bd4-8d04-70d6feb2649a	35686559	35703391	fwd	3273	-3	right
chr19	37209515	37219579	efe287fe-3f86-4159-b20a-7e0ff0c6e062	37196803	37229085	rev	10053	0.753454	right
chr19	38394471	38401729	f2d361a1-a8b8-4541-8f6e-c82975c2fd80	38370484	38401734	rev	7226	-3	right
chr19	38781083	38789379	e3e1877d-44b8-443c-ac8a-1cca2de56695	38779991	38793390	fwd	8263	-3	right
chr19	39435966	39453343	5a8cb2e6-ae30-4c79-b548-edcf51c2b7fb	39435953	39453348	fwd	17274	-3	right
chr19	39617013	39620910	e9f03d22-bf73-4269-ae89-13fd7585f2de	39612262	39620920	fwd	3881	-3	right
chr19	39625607	39635356	89041454-d138-4de3-89a5-836f511798be	39622795	39638889	rev	9795	-3	right
chr19	39758710	39769937	9046960c-69d9-4a20-8c5c-ce5ec10ec1a9	39750830	39769944	fwd	11148	-3	right
chr19	40425746	40439401	6a281ca7-3229-4d5f-b4d9-3332ca8771bf	40398535	40439413	rev	13708	-3	right
chr19	46301023	46311168	a5409a78-697f-442f-833a-29fe9b471f2e	46300977	46313528	rev	9999	-3	right
chr19	46887274	46902344	d3046337-99c8-4606-8be8-f8695d8bafeb	46872240	46913010	fwd	14874	0.157935	right
chr19	49125971	49133719	a2f8fd45-25bd-4af4-958a-834f8e48a1a1	49125940	49135063	rev	7719	-3	right
chr19	49471633	49493268	8a75f728-7b33-4237-a314-b282e11cbab7	49470552	49493277	fwd	21570	-3	right
chr19	50411313	50421402	8af87aff-617f-490b-b4bf-57652567b126	50407581	50421406	rev	10051	-3	right
chr19	51706882	51712159	d93c4157-3ef0-4647-a38b-3f74d764c361	51706873	51712165	fwd	5284	-3	right
chr19	53307163	53323532	7d13486e-4401-40f9-a1c8-e10d36c661af	53296277	53325462	fwd	16399	-3	right
chr19	53553503	53560769	4910947a-8083-4700-b591-ca874ce2a313	53553497	53585826	rev	7231	-1	right
chr19	54437964	54453460	77f865e0-ad8b-49f9-ac2f-350ec75b6ca7	54437955	54453543	fwd	15463	-3	right
chr19	56085140	56090530	73787eb7-4c5d-4f9a-a986-1e0d2b334745	56078190	56111390	fwd	5355	0.247331	right
chr19	57235595	57250466	516a28a9-421a-4cd1-8933-c63a5fa14fbb	57235588	57250474	rev	14821	-3	right
chr2	2134116	2147211	174a3713-8306-494d-908f-faee37c5a50c	2132050	2153801	fwd	13013	-3	right
chr2	9788306	9795014	bd7d4e9f-928a-44e7-9722-8d5d6942874c	9779018	9795018	rev	6698	-3	right
chr2	11177844	11183227	f06e6b6e-ed8b-4b81-959e-2f1a441641e0	11166541	11183324	fwd	5371	-3	right
chr2	11363607	11378843	c3928702-a34b-41fc-b70e-5e8db3c55ef7	11363599	11382091	rev	15141	-3	right
chr2	11780343	11787650	b6856e23-75c6-431f-81cd-1702c720df99	11761820	11787655	fwd	7230	-3	right
chr2	15718560	15724937	b91a0103-e4e1-4038-8ce2-e459d80fb797	15705821	15724999	fwd	6342	-3	right
chr2	17131550	17144133	39a2a81d-ab04-40ad-82fe-3bc79b1568b1	17131544	17163017	fwd	12507	0.069895	right
chr2	20159155	20165524	fb9c7296-6197-411d-a9d0-c6180ec691a9	20159150	20165531	fwd	6329	-3	right
chr2	27770823	27778643	8568767f-4edb-44a0-853e-2eb581c78c17	27765855	27782441	fwd	7900	-3	right
chr2	28581710	28591461	62f29ba7-ee51-484a-8148-a4eb083d371a	28581705	28596389	fwd	9623	-3	right
chr2	30145385	30151078	a9fb32f3-a764-46ef-ba92-7131636c27dc	30139150	30151094	fwd	5649	-3	right
chr2	32921640	32930277	dc07de52-9eb5-4fd7-b42f-13776f79b56c	32920370	32931136	fwd	8558	-3	right
chr2	32947481	32958598	7e95707f-b998-4974-adda-24a0b53cb4e4	32944578	32958603	rev	11093	-3	right
chr2	33384519	33396200	27cadbc1-3e46-40e0-a74d-02ad4211225f	33369305	33426487	fwd	11595	0.242354	right
