chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	EdU_length_bp	BrdU_length_bp	EdU_segment_contamination	EdU_segment_purity	BrdU_segment_contamination	BrdU_segment_purity	stall_score	fork_direction
chr3	118003693	118008303	396c6b0b-135c-4d70-8dbb-471b94d9182d	118001477	118008312	fwd	4610	2154	2154	0	0.5	0.003488	0.801163	-3	right
chr3	131212050	131217454	d54e22b2-6682-4ae1-bddc-a96c8da27762	131207979	131217459	fwd	5404	2407	2486	0	0.408104	0.073955	0.705788	-3	right
chr3	151185405	151189792	1d03add8-06a1-4f82-a454-31c61e39269b	151168983	151189799	rev	4387	1036	1376	0	0.222951	0.025281	0.702247	-3	right
chr3	153325219	153335581	f9529ea0-9961-4b94-9a80-d567e51546df	153313738	153335590	fwd	10362	3374	6623	0	0.325913	0.018145	0.766633	-3	right
chr3	154753017	154766743	3dae7a50-d07d-4310-9ac4-26ad679bc85c	154753012	154766809	rev	13726	1488	9435	0.149371	0.525157	0.001887	0.915849	-3	right
chr3	159887923	159893894	edac4f66-b1b3-4ef4-8168-5cdc0f6ede35	159885981	159894500	rev	5971	3026	2541	0	0.325456	0.043091	0.762259	-3	right
chr3	160175881	160181042	b374f379-9464-4e8d-99fd-33faf45c8182	160171098	160181112	fwd	5161	2266	1168	0.056716	0.443284	0.059375	0.625	-3	right
chr3	166258274	166263907	4465afbd-5e70-46a4-b942-4027ae693cab	166257039	166268638	fwd	5633	1015	1027	0	0.267677	0.044828	0.537931	-3	right
chr3	175611932	175619744	81e91fbd-fdfe-4c82-8d88-d299828e216e	175605166	175619757	fwd	7812	3762	3651	0.015451	0.733906	0.027368	0.806316	-3	right
chr3	182855262	182876461	99a35cd7-3326-4344-b5ca-964ff7d95bce	182855251	182876644	fwd	21199	2787	18026	0.005875	0.46181	0.049603	0.618056	-3	right
chr3	186031835	186037174	1cc2e156-3daf-4e9b-b5ae-b37d768775ea	186031830	186040189	rev	5339	1000	1708	0	0.458015	0	0.959911	-3	right
chr3	188973140	188982632	1f25cf5e-dffb-4a04-a33a-66000250f856	188970382	188983279	fwd	9492	1768	7486	0.055985	0.438224	0.005218	0.863852	-3	right
chr3	189941059	189948196	f92309e2-1b1a-4cc2-ba0a-ccb5b8dac268	189941055	189948202	fwd	7137	4988	1830	0.00218	0.427326	0	0.786177	-3	right
chr4	1406720	1411289	b9392224-b8ed-4b5d-a37f-cd8c3dcbf9ed	1403451	1411294	fwd	4569	1933	2008	0	0.198251	0.008264	0.630854	-3	right
chr4	25702828	25713354	e76aeafa-e6e5-47c2-aeeb-9b03efc07b20	25702822	25713358	rev	10526	1373	7545	0.027864	0.563467	0.05135	0.644786	-3	right
chr4	35834987	35838135	3c99e7ac-c5f9-4c01-a8ee-b60e5fd5f5dd	35832192	35838142	fwd	3148	1642	1141	0	0.316667	0.03886	0.603627	-3	right
chr4	45121951	45135958	a39c40de-d146-4698-acc4-b7069ff67223	45121934	45135963	fwd	14007	1628	12092	0	0.553156	0.037135	0.693969	-3	right
chr4	49095291	49102885	6f86403d-ed0d-4d9e-aac9-730b3979504d	49091231	49104211	rev	7594	3777	1453	0.104101	0.392744	0.004695	0.488263	-3	right
chr4	49096313	49102456	748e28e9-dba2-4504-835b-0a1b0cbe9063	49091580	49102933	fwd	6143	1317	4386	0.185714	0.554762	0.028667	0.679333	-3	right
chr4	49104736	49111372	723e2090-b131-4302-8692-118868d60bbd	49099116	49112137	rev	6636	1000	1506	0.095652	0.469565	0.020408	0.622449	-3	right
chr4	49106310	49111472	7f810679-4681-4471-a3fa-78b2c0c28e02	49106305	49114033	rev	5162	1125	1014	0.063584	0.306358	0	0.530387	-3	right
chr4	49150625	49152527	d51541e7-3790-4277-a351-393f1ec2a5c5	49143801	49156884	rev	1902	819	519	0.052632	0.464912	0	0.454545	-1	right
chr4	49151374	49153998	d08c3943-301d-44ad-ab11-be946ba595d7	49147652	49166764	fwd	2624	1362	573	0.106236	0.411085	0.004505	0.720721	-1	right
chr4	49631972	49639945	c96d0768-ce36-4a01-a29b-069c4458a1e1	49631297	49655135	fwd	7973	1259	2107	0.047619	0.466667	0	0.606557	-3	right
chr4	49639406	49642861	123441ea-8b48-4ea9-b39d-7a0dd3b86fed	49634968	49649043	fwd	3455	539	2916	0	0.434783	0.043011	0.55914	-3	right
chr4	67983024	67995870	af1fced0-056b-44c4-b550-c7e0e0be7204	67978903	67997203	fwd	12846	1538	11010	0	0.443277	0.044152	0.664035	-3	right
chr4	102028286	102033948	6ad2b8ab-2952-4171-b631-aff89aae5b4e	102026438	102033953	rev	5662	1755	3110	0.088448	0.557762	0.023202	0.803944	-3	right
chr4	115095469	115104377	294916d4-8e4a-4fb9-9bf2-200ce6c33eae	115093477	115104383	rev	8908	5068	2596	0	0.393631	0.018226	0.806804	-3	right
chr4	146643401	146657411	51f2e6bf-5e43-4dde-bd22-f42b81ad8d6b	146643397	146659142	fwd	14010	3178	8444	0.011259	0.840328	0.00129	0.967756	-3	right
chr4	187315506	187319430	52a22c28-f0bc-4640-857f-919d2df3bd3c	187312614	187319437	fwd	3924	1150	2226	0	0.410095	0.005976	0.715139	-3	right
chr5	7964496	7971986	d44d7c46-1a97-4492-909b-f5e18784aead	7964490	7972089	rev	7490	1143	4350	0	0.583082	0	0.899623	-3	right
chr5	21811168	21817004	8c01152f-6ea8-44ab-ac85-3af48dbbbd5b	21808136	21817012	fwd	5836	1181	4104	0	0.266344	0.000786	0.824823	-3	right
chr5	27880472	27886498	d2c24f64-a5b4-4bde-9999-1000b59fdbac	27879215	27886505	fwd	6026	1792	3608	0	0.373313	0.033837	0.676026	-3	right
chr5	44424915	44440532	4280ca76-5f3b-466b-85b4-d6f261f7daab	44424824	44441894	fwd	15617	2956	11686	0.003049	0.333333	0.000873	0.898399	-3	right
chr5	80853492	80863799	970ec156-4fcc-4004-bfc4-9a78e54580eb	80852538	80864606	fwd	10307	4039	5577	0.004944	0.532486	0.002648	0.927436	-3	right
chr5	161593155	161602276	9cb2a2b7-af8b-4ddd-8dc8-cd00b8839dad	161589701	161604140	rev	9121	1898	6796	0	0.444138	0	0.861443	-3	right
chr5	173169025	173181213	5e792145-bf56-472e-9fa5-f759dc702a01	173169002	173182304	fwd	12188	4408	4872	0.000782	0.425332	0.00084	0.848739	-3	right
chr5	173190451	173198630	eb760fe6-419e-40b0-9675-e94d33ac708e	173186148	173198635	fwd	8179	1017	5323	0	0.228571	0.010492	0.589992	-3	right
chr5	176342764	176348123	75b8dd85-cd15-46bf-811e-73fd206d43f9	176336320	176348129	fwd	5359	1508	3103	0.065041	0.371951	0.018868	0.699371	-3	right
chr5	180525331	180530969	9a58a825-8f7e-4497-a1f1-62019fe81629	180523574	180530982	fwd	5638	2027	3029	0	0.309259	0.001105	0.769061	-3	right
chr6	13825681	13828931	38a1b098-3ba1-43df-9217-5f7ce1090a99	13812869	13829451	fwd	3250	1132	1234	0	0.247761	0.033898	0.518644	-3	right
chr6	46774843	46783066	3b4e2994-19b8-4c45-8a9c-77bbaa53dcf0	46774833	46783075	rev	8223	2734	5221	0.008264	0.615702	0.021433	0.877526	-3	right
chr6	54549904	54557471	f793795d-0a58-45ae-b35b-b59bee910a01	54543522	54558222	fwd	7567	2017	4559	0.072435	0.488934	0.013641	0.727177	-3	right
chr6	79716154	79720507	3e0d70fe-bd0e-4d56-87ea-d05258415ab2	79711357	79720516	fwd	4353	1614	2410	0.012531	0.431078	0	0.853731	-3	right
chr6	90804371	90814151	f8d07dfc-39b5-42fd-8b5d-d2bb60111bc4	90797651	90814156	fwd	9780	1274	8136	0	0.263403	0.024806	0.618605	-3	right
chr6	136517448	136529006	fe4cae3e-4ce8-41ad-917e-ed2e6efe9925	136515535	136531526	rev	11558	1312	9680	0	0.464286	0.003771	0.829277	-3	right
chr6	141006331	141012381	427b3670-4514-4169-8655-1d2c036e36a4	141006326	141015298	rev	6050	1337	3953	0	0.481481	0	0.930567	-3	right
chr6	155421677	155429543	fd0a708e-a2ab-4c47-9411-3ccf97e023cd	155417171	155429553	fwd	7866	3514	4036	0	0.648148	0.05764	0.706313	-3	right
chr6	155756173	155764471	c81fe245-de98-4009-9fab-d89e41eb6f3b	155752925	155764520	rev	8298	2252	5737	0.004219	0.527426	0.028555	0.657339	-3	right
chr7	3217399	3226690	dec1adc0-2f2e-4e0a-ab9f-8165448ba375	3213788	3226694	rev	9291	5885	2957	0.013682	0.407496	0.026107	0.861521	-3	right
chr7	35823643	35830893	5f1ebea1-3a3f-4f34-a5a3-77c20b3a4dfd	35822233	35830898	fwd	7250	4014	2892	0.000684	0.353867	0	0.717136	-3	right
chr7	39819040	39823708	d03edc38-1bcd-4b26-9e16-314107071eca	39816827	39823714	fwd	4668	1407	2543	0.075377	0.467337	0.075871	0.774876	-3	right
chr7	57590799	57605571	88d7fdae-9506-4f24-80db-8040748ddf56	57589922	57605577	fwd	14772	1627	12886	0	0.610169	0.054945	0.674772	-3	right
chr7	98581297	98587984	5d75294f-caba-4ce1-9264-e2ed6fb4a875	98581292	98589372	rev	6687	1125	1197	0.019499	0.37883	0.003636	0.6	-3	right
chr7	102384643	102391106	139095d4-3cc8-4365-af62-ad3b95b0dee2	102381687	102393205	fwd	6463	1939	4235	0	0.598712	0	0.850049	-3	right
chr8	40969122	40977231	e7f349da-3001-437c-baac-70719a418d2c	40969117	40977239	fwd	8109	4473	3316	0.00455	0.55323	0.019729	0.758323	-3	right
chr8	49046036	49050076	eef0f949-f0c2-4fc3-9ed7-5a88b8a27371	49043578	49051648	rev	4040	2029	1726	0	0.513347	0	0.6621	-3	right
chr8	58922665	58926203	8d2ee18e-fec3-4b1e-950c-dff02c639020	58920520	58926208	rev	3538	1639	1587	0.004283	0.462527	0	0.909314	-3	right
chr8	61183777	61190290	c20b4898-522e-4c9c-9ee5-693b2c2af654	61178403	61194656	fwd	6513	2118	4158	0.013605	0.744898	0	0.817097	-3	right
chr8	68590001	68601382	adf303f8-6f7f-4b1a-aa39-731b3a0d3943	68587799	68601974	fwd	11381	1162	8268	0	0.632743	0.004044	0.896528	-3	right
chr8	79467376	79473931	41f392a7-e20a-4f95-ad48-bf2a5db0a650	79467371	79477804	fwd	6555	1170	2655	0.017544	0.584795	0.006812	0.831063	-3	right
chr8	96806317	96816060	6f5a68ce-66fd-4ca9-9826-0e6d87239d7d	96806313	96817128	fwd	9743	3090	6230	0.016304	0.665217	0.037887	0.865528	-3	right
chr8	103406634	103413386	a1715d6b-3dfa-4453-b9fd-6d44c915a31b	103406628	103413395	rev	6752	1394	4926	0.077088	0.730193	0.042766	0.830364	-3	right
chr8	105524586	105529974	01021746-afcf-4d98-b161-f5c5fe1b749d	105520030	105529991	rev	5388	1015	3743	0	0.435424	0.030097	0.71068	-3	right
chr9	5891083	5894915	58295669-d14f-4a31-9a1d-010bbfe1e2db	5882846	5894920	rev	3832	1036	2355	0	0.198502	0	0.756757	-3	right
chr9	17202157	17209311	8fbf27d5-bda0-41a7-be89-1eb525954ab6	17198122	17209321	fwd	7154	2455	3283	0.027778	0.319444	0.007589	0.749578	-3	right
chr9	28817025	28826053	56ba7d3d-b0f4-4a96-926a-36427053e07f	28813036	28826356	rev	9028	1621	7080	0	0.532051	0.047962	0.734772	-3	right
chr9	70486465	70491248	cab5c077-2f03-4b3e-bf9a-bcebd6164902	70480218	70491372	rev	4783	1592	1853	0	0.321429	0.057471	0.577011	-3	right
chr9	90508253	90517575	661dcca8-58b6-408e-bafd-0e9eb7eb9cad	90501181	90518457	rev	9322	1399	7338	0.118765	0.332542	0.008377	0.819665	-3	right
chr9	120403404	120408993	771f84ae-c5bd-49ec-bedb-aa25bf859d3d	120397757	120408998	rev	5589	3799	1153	0.001921	0.324688	0.031373	0.564706	-3	right
chr9	129046540	129052695	1e543763-9bd1-4b75-aa10-8f1c16fc25b4	129044146	129052972	fwd	6155	2807	2263	0.002766	0.273859	0.066869	0.609422	-3	right
chr10	12825847	12831402	cc581710-f8eb-496f-a6f5-e27d239d92a7	12824112	12831408	rev	5555	1074	3835	0.064777	0.259109	0.035408	0.751073	-3	right
chr10	20849434	20859717	2738ac92-4a5d-40c6-89b4-b43badac913b	20849355	20859725	fwd	10283	2119	6205	0.001546	0.686244	0.006333	0.867012	-3	right
chr10	41857574	41863449	46bb99ca-1810-454a-9c78-d3928aa1e389	41856987	41865926	rev	5875	1264	1708	0.201531	0.637755	0.102941	0.713235	-3	right
chr10	41874938	41894748	1276f8ab-f5fa-486b-870d-e6298d49cc4f	41868704	41904172	fwd	19810	18922	888	0.166667	0.358095	0	0.677419	-1	right
chr10	41885215	41890503	0cda25fd-d6cc-493e-a9a1-08a470c02ae7	41875787	41892301	fwd	5288	679	2351	0	0.54717	0.036176	0.604651	-3	right
chr10	41877341	41880536	e090b315-f9b9-460d-bd87-24c93c0092b1	41877294	41891012	fwd	3195	1361	578	0.07177	0.291866	0	0.742574	-1	right
chr10	41884119	41889562	73646415-e8d4-43e2-a64e-7166ae0eb237	41878779	41891681	fwd	5443	1481	1190	0.046875	0.380208	0	0.444444	-3	right
chr10	41884023	41886460	e069bf96-bb9a-4028-94ff-daffb9495af5	41878527	41910681	rev	2437	1591	502	0	0.330144	0.015152	0.590909	-1	right
chr10	41880810	41885776	b8d7d44c-392a-4af3-950a-fea1595b347f	41880803	41892301	rev	4966	2937	676	0.031359	0.543554	0	0.574297	-1	right
chr10	41886471	41890132	44c3c2b3-ac54-494d-bb72-1ef31cbd544a	41881793	41895226	fwd	3661	1191	915	0.073864	0.460227	0.033708	0.58427	-1	right
chr10	41892100	41895879	e98f4bff-6f1b-4a3a-98bb-2c964fa11879	41882661	41899912	fwd	3779	1760	2019	0.571429	0	0.059406	0.594059	-3	right
chr10	41884732	41890523	d22d5ffc-1ba1-4f48-9f79-1a8c314d24d4	41883037	41900378	fwd	5791	1536	2231	0.041237	0.505155	0.257692	0.142308	-1	right
chr10	41885036	41889487	074bcb88-ff8d-492d-97da-fddbee68dc0f	41883842	41900946	fwd	4451	2242	1600	0	0.288288	0	0.469565	-3	right
chr10	41897797	41910111	8a2a3476-d3ad-41a8-afcb-1d9c05ddf875	41891906	41912860	fwd	12314	5261	7053	0.063107	0.106796	0.013004	0.456437	-3	right
chr10	41900584	41907520	e1412143-b261-435b-a2fb-3e5179617e03	41895963	41909743	fwd	6936	1410	4952	0.076923	0.353846	0.07967	0.450549	-3	right
chr10	41903410	41908168	792adfd2-a9b2-450d-aab3-178d4e5ac9fe	41893512	41916263	fwd	4758	503	1947	0	0.305882	0.014368	0.477011	-1	right
chr10	41911481	41914360	792adfd2-a9b2-450d-aab3-178d4e5ac9fe	41893512	41916263	fwd	2879	727	1029	0.145161	0.467742	0.102857	0.582857	-3	right
chr10	55906385	55910142	9af2a3e8-f98d-4594-986c-15a0737d61cd	55906381	55921498	fwd	3757	1089	584	0.136546	0.51004	0	0.684848	-1	right
chr10	60021818	60028075	10909c6b-8bb3-4cff-a4d1-7f6e52a2b736	60021010	60029153	rev	6257	1088	2177	0.008621	0.333333	0.007194	0.883453	-3	right
chr10	60668666	60671729	2dd31739-3f26-4865-bbb9-66a862ac3995	60665081	60671738	rev	3063	1644	1126	0	0.515873	0.042802	0.789883	-3	right
chr10	87177600	87182704	a48dff33-660c-43a8-8aca-854bbdfde361	87168368	87182710	rev	5104	1866	1417	0	0.304274	0.031175	0.726619	-3	right
chr10	98435813	98440180	9c065cda-8de8-44fe-9e41-6b8334df76cd	98433866	98443989	rev	4367	1044	3068	0.008499	0.473088	0.007299	0.805353	-3	right
chr10	111275108	111280664	d03ca7ed-36f3-4986-8ddd-80e595ab0bcc	111268971	111280672	fwd	5556	1525	3593	0	0.508314	0.030769	0.620879	-3	right
chr10	123189012	123198304	c1e0b4d6-bb59-4d2d-97e6-cfbff8f57a50	123185060	123198311	fwd	9292	3267	5336	0.012415	0.407449	0.046133	0.592266	-3	right
chr10	129591244	129603869	46f30fef-7ca5-4764-9d97-6f838775afd3	129591239	129614613	fwd	12625	1638	10254	0	0.723618	0.01644	0.739814	0.69418	right
chr10	132770040	132774272	cf29c598-02eb-4760-a05f-bcda4eac9244	132756014	132774280	fwd	4232	1957	1531	0	0.323204	0	0.653374	-3	right
chr11	44057517	44060980	ed1de73a-b2e1-4cca-8acc-9f8b7095a0c8	44052882	44061377	rev	3463	1204	1664	0	0.347403	0.043678	0.590805	-3	right
chr11	50326917	50334320	3331efc1-a118-4980-884d-84e9ca050d3a	50326909	50337553	rev	7403	1365	4614	0.016064	0.228916	0.000791	0.844937	-3	right
chr11	66478092	66489332	ea9ad8e5-eee3-48a2-8844-72b949c0ee67	66474703	66489363	fwd	11240	1018	7509	0	0.221277	0.008649	0.736757	-3	right
chr11	100801862	100809858	464d8392-4d9b-4848-bed4-a12138dea7aa	100800283	100809864	fwd	7996	4935	2558	0.01078	0.36525	0.012146	0.823212	-3	right
chr11	111128961	111134847	695e1acc-ffa8-49e9-b7c2-9baf73eeec2c	111127623	111134858	fwd	5886	2002	2587	0	0.340102	0.001391	0.755216	-3	right
chr11	131212786	131223495	49927feb-e1f1-41ad-8be7-4a1264a9e9e3	131210148	131223504	rev	10709	1077	7894	0	0.228296	0.000504	0.804841	-3	right
chr12	13521425	13525141	d3966d02-556c-46e9-8199-e4f8429c330a	13515075	13527838	fwd	3716	1133	2199	0	0.277286	0.005025	0.745394	-3	right
chr12	26839087	26847781	96028461-421b-4964-bc0a-88a9203e796d	26839044	26847787	rev	8694	4595	3667	0.004866	0.514193	0.055154	0.689873	-3	right
chr12	43806214	43812205	4250489a-2a03-4a15-b33a-d3991a5b7233	43803240	43814711	fwd	5991	2274	3465	0.007452	0.490313	0.010476	0.832381	-3	right
chr12	52349671	52354311	42b75f10-0b95-4d4e-bb69-e94d313a5a18	52343827	52354323	rev	4640	1063	3094	0	0.368243	0.029062	0.635403	-3	right
chr12	80417110	80427171	a5ab7c90-ec84-4683-b373-c6edd44c661b	80414654	80427179	rev	10061	2774	7051	0	0.489647	0.008874	0.852405	-3	right
chr13	37405952	37416501	a9debbf4-d3b7-431c-8929-628dc294a533	37405874	37416510	fwd	10549	2160	6091	0	0.472454	0.00454	0.927923	-3	right
chr13	60771455	60780851	4586351a-f3c5-429c-862f-bba1f17d80b7	60771450	60780855	rev	9396	1482	6746	0	0.551282	0.005376	0.893145	-3	right
chr13	82829953	82836710	6f63321e-9292-4172-bd84-5db5978fa5cc	82827221	82836721	fwd	6757	1732	4780	0	0.494845	0	0.924723	-3	right
chrX	38839318	38842953	c805ccfa-17a7-4478-bdba-f06284f68c8e	38836324	38848082	rev	3635	1137	1976	0	0.195122	0	0.789474	-3	right
chrX	51004229	51013018	6fe43130-61f9-40d5-85c6-2e47b4d66b7b	50997455	51013027	rev	8789	1015	7315	0	0.234783	0.041339	0.692257	-3	right
chrX	53797752	53807119	6eba1beb-df56-4579-b549-ff07b6bc71a5	53788325	53808000	rev	9367	4105	4483	0.005188	0.577821	0	0.894928	-3	right
chrX	56391917	56403277	6efd07ed-f134-4d48-b214-a15f5f2a73d9	56391908	56403281	rev	11360	4881	5424	0.020318	0.234982	0.030303	0.780303	-3	right
chrX	109170099	109173505	d688fc69-d012-426b-9c09-287c6770d163	109163054	109173510	fwd	3406	1192	1809	0	0.317935	0.004124	0.806186	-3	right
chrX	112175453	112182236	bce746fc-32c4-479d-ae8f-5386990675bd	112175097	112184193	rev	6783	1426	4046	0.002268	0.433107	0.011304	0.837391	-3	right
chrX	125749241	125761130	40959b7a-4bb9-4bee-b040-249a43b79ca5	125746546	125761137	rev	11889	1425	9561	0.003781	0.695652	0.001677	0.89336	-3	right
