chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	stall_score	fork_direction	sample
chr11	97077116	97086591	864c538b-c2e2-4d6a-a697-efd1650cd02d	97077110	97086595	rev	9460	-3	right	OV3_Cisp0
chr11	103109795	103131083	46717607-bf60-47d6-802f-c6518ca65568	103106443	103131097	rev	21272	-3	right	OV3_Cisp0
chr11	107963822	107975473	d2c3e62b-3e96-418c-989e-e415ba01b290	107963817	107975478	rev	11645	-3	right	OV3_Cisp0
chr11	110659232	110669088	7d72f1aa-7061-43d4-b2ea-baa14d504c6c	110616056	110669093	rev	9793	-3	right	OV3_Cisp0
chr11	113126730	113135165	e9b1e328-4dc4-4bc3-b5f4-371ec11aefae	113102243	113135179	fwd	8357	-3	right	OV3_Cisp0
chr11	115611264	115624656	f7bbc335-d394-4b0e-8d71-e3ac27abd7e5	115611252	115626937	rev	13337	-3	right	OV3_Cisp0
chr11	115603378	115608443	f86f09d1-67d5-4175-9771-cbb5ac1aff9a	115590434	115611992	fwd	5026	-1	right	OV3_Cisp0
chr11	116270563	116277724	f2e0bc82-d273-44db-8552-d49b3ce5c8d7	116270558	116277728	rev	7106	-3	right	OV3_Cisp0
chr11	120427757	120437926	b8d9b4e8-373a-466e-9c4c-02472f31afba	120423111	120437932	fwd	9997	-3	right	OV3_Cisp0
chr11	120497520	120508057	c9f5446f-39c8-4cd7-90e4-30512fc7ee21	120452664	120508061	rev	10515	-3	right	OV3_Cisp0
chr11	131167807	131177597	0cfa8d1e-96ec-4ff6-a3ec-d43f03269fb0	131165630	131177603	rev	9754	-3	right	OV3_Cisp0
chr11	131462337	131468000	92877d99-14ed-4316-86e2-5c4a08c6b768	131435847	131468891	fwd	5631	-3	right	OV3_Cisp0
chr12	727294	737610	fded140b-d0b8-4f81-acac-c8d37af262df	716097	739025	fwd	10275	-3	right	OV3_Cisp0
chr12	2170133	2177452	d8c25a67-cca1-4ac0-86b3-464aa0186bb5	2170124	2177507	rev	7314	-3	right	OV3_Cisp0
chr12	3043375	3050813	0d7c1cc7-4386-4c8a-b2da-55ac882944a9	3017273	3051502	fwd	7388	-3	right	OV3_Cisp0
chr12	3761537	3766135	00ef8a05-caf7-47cd-ad05-aa6965d8b74a	3757389	3766143	rev	4574	-3	right	OV3_Cisp0
chr12	5517512	5528262	e39d1559-a287-45d7-8cda-ed8c6e69341e	5487547	5540262	fwd	10679	0.270782	right	OV3_Cisp0
chr12	8135350	8145613	daa33214-2c62-4c30-b759-7612ca60dd36	8125457	8145619	fwd	10195	-3	right	OV3_Cisp0
chr12	12754959	12766665	66d02fd4-99ac-4467-8ad5-645e0a2ce459	12738048	12766677	fwd	11644	-3	right	OV3_Cisp0
chr12	23171205	23180134	e6a6e243-d3ee-4b61-a676-a7e7d069d29c	23171199	23180139	fwd	8929	-3	right	OV3_Cisp0
chr12	25579516	25589316	4a4e442c-ebcb-433b-a3da-a880ebf2235c	25579508	25589321	rev	9784	-3	right	OV3_Cisp0
chr12	25568929	25582062	ced36e8b-04d3-4ac1-8c1a-53c17e4e907a	25568918	25609509	rev	13069	0.022064	right	OV3_Cisp0
chr12	27996931	28016134	79952208-ac87-4e6d-9bd4-41ae3ac809d6	27993928	28017915	fwd	19010	-3	right	OV3_Cisp0
chr12	28119816	28139325	48420ad0-deec-4ac2-a333-592b09201c44	28117232	28151571	rev	19441	0.098742	right	OV3_Cisp0
chr12	28291922	28307498	30da1b4a-64a1-44d0-9ecc-a4ec0b7a7f89	28291915	28307502	rev	15501	-3	right	OV3_Cisp0
chr12	28892221	28898590	418b308b-c0a8-4381-8631-9ba921e022cf	28892217	28898597	fwd	6310	-3	right	OV3_Cisp0
chr12	30674885	30687561	3fa02f52-448c-4738-a036-14e123912776	30674081	30692336	rev	12583	-3	right	OV3_Cisp0
chr12	30899059	30911898	eb37b899-ee1d-4df1-9999-736aba013991	30898462	30914788	fwd	12843	-3	right	OV3_Cisp0
chr12	33762623	33771479	e25599b0-d77a-420f-bc26-3bcb476a1163	33757628	33771488	rev	8803	-3	right	OV3_Cisp0
chr12	37534063	37542802	b6b21d4c-4bc5-4c3b-afc2-0ccafee05fe5	37532766	37542808	fwd	8700	-3	right	OV3_Cisp0
chr12	39897305	39907363	4474f94b-652b-494f-86ff-c3f649384ef0	39891702	39911424	rev	10024	-3	right	OV3_Cisp0
chr12	45143965	45151828	e496d88b-84ff-4a7d-aa9f-868fa51ef124	45143959	45151833	fwd	7884	-3	right	OV3_Cisp0
chr12	48039805	48046616	dd4825f7-bdcf-454c-b91b-df6de0078d17	48016310	48046623	rev	6766	-3	right	OV3_Cisp0
chr12	53681034	53712055	c4b0f0ae-cbf9-47ce-b89d-bf79b1ac1a4f	53671659	53725364	fwd	30515	0.185811	right	OV3_Cisp0
chr12	54057457	54074127	7fee2a50-ecd4-41ed-bf11-0ce9a69c1a8c	54046273	54090837	fwd	16525	0.295397	right	OV3_Cisp0
chr12	56778587	56791678	bb963319-b96d-4620-8bf5-61f44f35d80a	56778449	56791682	rev	12814	-3	right	OV3_Cisp0
chr12	57580340	57587086	937d3553-4013-4e9b-8590-4e85b535e408	57579727	57587091	fwd	6694	-3	right	OV3_Cisp0
chr12	74337290	74343083	be14cbc0-4cc4-485b-81e7-d00560cb3bcd	74325920	74343089	fwd	5764	-3	right	OV3_Cisp0
chr12	76658750	76676614	0c817023-d6b6-4f65-9422-b177d6e86263	76647728	76697988	rev	18220	0.18693	right	OV3_Cisp0
chr12	80017352	80033319	f6e5d1d0-62a1-4f84-95b1-78673790264f	80011578	80033323	rev	15875	-3	right	OV3_Cisp0
chr12	80374416	80389293	acb39a30-8d90-4d1d-b1bf-05fd25b874b7	80374412	80389389	fwd	14827	-3	right	OV3_Cisp0
chr12	83588627	83596860	b4cc66c6-19c6-420a-b48d-aafe6cde6718	83586993	83596865	fwd	8231	-3	right	OV3_Cisp0
chr12	94451492	94466453	d605014c-6f65-4d86-987d-e01a7987a5e7	94451462	94479781	fwd	14934	0.708648	right	OV3_Cisp0
chr12	101903427	101920942	2155d9aa-1220-4311-9f4d-dada1cf08d4c	101901264	101920948	fwd	17375	-3	right	OV3_Cisp0
chr12	109072678	109080902	a72d876c-0ca3-417a-b84a-e9c422db91bd	109068726	109080909	rev	8207	-3	right	OV3_Cisp0
chr12	117662602	117673911	cd817558-6de3-4630-9206-d1842066594b	117661444	117684144	rev	11309	0.539557	right	OV3_Cisp0
chr12	120327387	120337355	35213070-a511-4e07-935d-10fd5f64fcdb	120324844	120337363	fwd	9948	-3	right	OV3_Cisp0
chr12	125648086	125661839	de19f1c4-c093-478b-800c-c436aa291bbf	125628660	125661845	rev	13688	-3	right	OV3_Cisp0
chr12	126310119	126319844	a7bb2809-44c1-46c2-b01c-06e0860489e0	126305041	126322605	rev	9659	-3	right	OV3_Cisp0
chr12	127098472	127111787	bcd3a9b3-d5a8-4007-b880-7b64bee94df0	127089619	127135177	fwd	13303	0.072676	right	OV3_Cisp0
chr12	130455796	130478098	0a6c20c8-dcea-4afb-856d-1bdb8e6e605f	130455790	130478110	rev	22184	-3	right	OV3_Cisp0
chr13	23292003	23298961	41a4a330-a874-414d-8ea3-8f0905721d39	23291674	23309656	fwd	6967	0.127144	right	OV3_Cisp0
chr13	27308269	27316559	095c2bfe-5990-40ab-8ab0-7bac520347f4	27308265	27327742	fwd	8298	0.761316	right	OV3_Cisp0
chr13	33233852	33241423	8f08cc41-ffa0-4756-93dc-29262f70f436	33233847	33241427	rev	7529	-3	right	OV3_Cisp0
chr13	34177197	34189629	a03d900a-bccb-457d-b8a7-c89d677c171e	34167559	34195395	rev	12359	-3	right	OV3_Cisp0
chr13	37809017	37817432	30019334-5aeb-4594-9159-be0a5d164f32	37808269	37817611	rev	8363	-3	right	OV3_Cisp0
chr13	46926455	46942256	83cb3b8b-cc6a-4051-857d-ce5e0ee5e1de	46926449	46942269	rev	15791	-3	right	OV3_Cisp0
chr13	48963442	48969588	f21e4ce8-6ada-4aba-b1c0-4265e19eb939	48958836	48969593	fwd	6409	-3	right	OV3_Cisp0
chr13	61080914	61090190	4866d665-c068-48dc-9079-89b148d59348	61080906	61117139	rev	9186	0.678697	right	OV3_Cisp0
chr13	61185801	61198326	fc1fde21-4d19-42d3-b657-9f5b8af6fd69	61176790	61198334	fwd	12439	-3	right	OV3_Cisp0
chr13	63448910	63462756	0f1fc64f-0e80-4b85-abd6-f8a8812be152	63434065	63463154	fwd	13796	-3	right	OV3_Cisp0
chr13	64617616	64623056	a618093c-6bf3-4dd7-9997-4f727c19538e	64592416	64623160	rev	5401	-3	right	OV3_Cisp0
chr13	75927387	75932437	a28dd205-c992-4b9f-9abc-265055084619	75918279	75932443	fwd	5009	-3	right	OV3_Cisp0
chr13	77374797	77387709	a509294f-3005-43b4-a9ba-3a2ba401ad6b	77367156	77388371	fwd	12823	-3	right	OV3_Cisp0
chr13	78029304	78042908	36337a9f-7a5d-44ad-8ac8-37f9e5d9da7f	78008093	78094616	rev	13579	0.143895	right	OV3_Cisp0
chr13	95607495	95620590	53e28d0a-becf-4274-bb2b-bb7adbf883c3	95599560	95624081	rev	13006	-3	right	OV3_Cisp0
chr13	96515883	96529620	a33fb397-ee3b-4efc-ae8c-1da7c812b8d4	96509914	96529626	fwd	13610	-3	right	OV3_Cisp0
chr13	100469505	100488519	a2adb713-c0c5-4d50-8aa4-b3d11ad88033	100465598	100488524	rev	18965	-3	right	OV3_Cisp0
chr13	100693472	100700143	4cd4ea83-7b51-41d6-8718-c9a1881e76bd	100686150	100700147	rev	6610	-3	right	OV3_Cisp0
chr13	106205040	106220974	2d7aea83-c57d-47e3-baf5-4c130879f05c	106205031	106226113	fwd	15878	-3	right	OV3_Cisp0
chr13	106409237	106428046	1128546e-f052-4d93-bed0-14c12e97fe95	106402048	106432837	fwd	18746	-3	right	OV3_Cisp0
chr13	111157528	111167248	408e6946-917c-4093-8f81-310555d42edc	111157522	111167255	fwd	9644	-3	right	OV3_Cisp0
chrX	5477121	5488314	f834af2c-f8c5-496a-b0e5-fe6edfff08fa	5477117	5488691	fwd	11156	-3	right	OV3_Cisp0
chrX	7346938	7379760	a79b81cd-1b91-496d-8069-503af68f4a38	7346924	7381288	rev	32768	-3	right	OV3_Cisp0
chrX	9685252	9694201	ebc154fc-31e5-4bf5-a5e9-6ffafc7f1582	9682543	9694206	fwd	8908	-3	right	OV3_Cisp0
chrX	13943966	13951909	442dc374-3e45-4296-bc3e-0f9befed87ef	13943959	13951914	fwd	7899	-3	right	OV3_Cisp0
chrX	14014166	14033402	94b29847-02c9-4df6-a874-21077b2e5799	14011029	14041357	fwd	19166	0.662895	right	OV3_Cisp0
chrX	19944709	19954796	3b10d84b-1bd4-447a-8610-8a4aa05184d8	19930427	19958200	fwd	10067	-3	right	OV3_Cisp0
chrX	22389714	22396593	4a9994a2-1894-4523-ac4b-d1f883dc2ee1	22382486	22396602	fwd	6902	-3	right	OV3_Cisp0
chrX	24378101	24387975	00ad24d5-fbec-4c76-916e-ed2aee2ecfad	24370499	24387981	fwd	9772	-3	right	OV3_Cisp0
chrX	28052509	28061376	36354f43-4d46-488d-842b-0e7b3e6d271e	28026643	28069693	fwd	8889	0.145774	right	OV3_Cisp0
chrX	44517527	44529119	0f73d9e8-c07e-4036-a02a-06ecadbcd7bf	44510532	44529406	fwd	11549	-3	right	OV3_Cisp0
chrX	47698798	47710643	dd945369-d1d8-47e0-abe1-b0c68a6d14ee	47688187	47710652	rev	11853	-3	right	OV3_Cisp0
chrX	49742985	49756864	576a1a3c-5bee-449b-8c7d-b9d894e187b1	49742969	49756881	fwd	13829	-3	right	OV3_Cisp0
chrX	50695408	50710710	6dbdb58e-8624-4e30-8593-b30794e4f54e	50686440	50712645	rev	15321	-3	right	OV3_Cisp0
chrX	52215807	52224487	f66ff155-a1fd-450c-839f-c25b5e575ad1	52189783	52249576	fwd	8683	0.006011	right	OV3_Cisp0
chrX	52916096	52922316	313ef7ef-fff3-4183-b80a-42f042b615f4	52915995	52922321	rev	6171	-3	right	OV3_Cisp0
chrX	53445387	53457702	e9ef211e-6eef-4af0-8bea-53a5e2fd4ad7	53432268	53457712	rev	12232	-3	right	OV3_Cisp0
chrX	55074902	55085967	366ed373-770b-4764-ac0f-be61b98ef054	55073772	55085973	rev	11032	-3	right	OV3_Cisp0
chrX	55120736	55139239	40b9a25e-b8da-4f9d-bd99-d051465f0954	55106208	55144205	rev	18469	-3	right	OV3_Cisp0
chrX	56152011	56165967	7e273ba5-faa8-43e8-bf9e-a5bde853e282	56152007	56166525	fwd	13894	-3	right	OV3_Cisp0
chrX	64655870	64670913	5a6d01f5-6f22-4f4a-a862-264ba81936b1	64655863	64671601	rev	15028	-3	right	OV3_Cisp0
chrX	65759701	65774352	7967f499-6bd4-4fbe-8e8d-c2ab04c0270e	65759695	65776394	fwd	14670	-3	right	OV3_Cisp0
chrX	68865996	68872768	10e16bf7-c55e-4959-a0fa-c81a436cbd5a	68863749	68874308	rev	6756	-3	right	OV3_Cisp0
chrX	97019196	97031405	84c5d287-e79b-400d-88e2-fc1aaf75890e	96996712	97036099	fwd	12055	-3	right	OV3_Cisp0
chrX	100504106	100509974	35b8da0a-1c73-480d-84fb-ce4cc9944075	100479198	100510506	fwd	5877	-3	right	OV3_Cisp0
chrX	102661087	102671645	ecf061e2-f4c7-49d6-b00b-d5fdd0df11d5	102655564	102675703	rev	10520	-3	right	OV3_Cisp0
chrX	105750859	105757115	905ff74f-45ca-4d3f-b197-a95af005144a	105740643	105761353	rev	6251	-3	right	OV3_Cisp0
chrX	109972447	109980960	6aea7fc3-c257-4320-8b25-99c20e94968c	109968783	109980969	fwd	8437	-3	right	OV3_Cisp0
chrX	114803377	114813628	507d54a0-0b43-4c49-a0fd-863de73bbbf7	114802614	114813632	rev	10124	-3	right	OV3_Cisp0
chrX	116372313	116389562	7857b249-a2f2-47a8-88ec-d8c1d59d9056	116359612	116395417	rev	17099	-3	right	OV3_Cisp0
chrX	117893164	117907565	0af641c9-bd84-43b1-a36d-020687d30a69	117887141	117907571	rev	14246	-3	right	OV3_Cisp0
chrX	120787110	120794216	30a00d84-fcf1-4e44-8260-d0b6401960a2	120764292	120795225	fwd	7060	-3	right	OV3_Cisp0
chrX	124107254	124112938	784698e1-4549-4d42-bcf4-7ad02f691dc1	124107249	124147155	fwd	5651	-1	right	OV3_Cisp0
chrX	124341589	124349857	58f0deb5-3b9d-4536-b1dd-35a40df4699c	124327104	124351111	rev	8063	-3	right	OV3_Cisp0
chrX	125124346	125135856	32463873-5604-453e-a55b-585030b2cea7	125102326	125135863	rev	11438	-3	right	OV3_Cisp0
chrX	130338085	130345706	ae4fbb9e-14ce-4049-97a7-13a6c870dc13	130334800	130345713	rev	7577	-3	right	OV3_Cisp0
chrX	130613732	130621120	a59690b2-1dec-4a85-ba19-624235669337	130607494	130621129	rev	7380	-3	right	OV3_Cisp0
chrX	130618138	130634380	f7c6cb0a-0e64-431e-9fce-8d0294ba8324	130616732	130634385	rev	16189	-3	right	OV3_Cisp0
chrX	131025572	131033609	c8b01efa-3fc7-4268-b558-2d17dbb19681	131014900	131033615	fwd	7978	-3	right	OV3_Cisp0
chrX	134216605	134227456	b1f06ba2-8494-449b-8c5b-1ec2d0310624	134204214	134227461	fwd	10811	-3	right	OV3_Cisp0
chrX	138628240	138636949	a5111d28-6f04-4dbb-b25c-9d332966756f	138614992	138637923	fwd	8685	-3	right	OV3_Cisp0
chrX	139336609	139347651	8106f7d9-d343-41e7-82b8-9c6a41f2372b	139333881	139347665	fwd	10963	-3	right	OV3_Cisp0
chrX	150383234	150390779	54bdd73c-9561-4a53-a6cd-74bebdf32ce7	150383225	150415228	fwd	7502	0.198283	right	OV3_Cisp0
chrY	56829050	56839463	0373faf3-3444-402f-a5de-3611eec9962d	56825765	56840545	rev	12899	-3	right	OV3_Cisp0
chrY	56884218	56889038	a2756d59-59dc-4776-9fc9-b2ce49e171ac	56884211	56889614	rev	5141	-3	right	OV3_Cisp0
chr1	103270124	103275511	5d2ef80e-3e1a-4c47-a88a-e8d9a9cf42bc	103270117	103275516	fwd	5440	-3	left	OV3_Cisp1_masked
chr1	103984870	103989492	bb36dcdb-cb74-42e1-85bf-625f4e560b41	103984866	103993323	fwd	4609	-3	left	OV3_Cisp1_masked
chr1	143219875	143222346	195913d0-900e-455d-a801-53f3d9805d9b	143211654	143222963	fwd	2446	-3	left	OV3_Cisp1_masked
chr1	207419243	207429779	77a3399f-7427-43a8-9cfd-3954e58b1a76	207419235	207440997	fwd	10429	-3	left	OV3_Cisp1_masked
chr1	241629504	241639262	47ee281b-b6c0-4095-ac04-705541f83444	241629496	241639266	rev	9712	-3	left	OV3_Cisp1_masked
chr10	27593732	27600680	fb380788-3958-44ae-8022-f4c0a162489c	27593725	27603512	fwd	6865	-3	left	OV3_Cisp1_masked
chr10	41874318	41884004	0f6c8b3f-c125-4240-aa20-40ead838e4f9	41873791	41895042	fwd	10415	-3	left	OV3_Cisp1_masked
chr10	41897912	41903738	806468f6-34ea-4e3b-b26f-3752e716a4a3	41889467	41916262	fwd	6533	-3	left	OV3_Cisp1_masked
chr10	52851844	52860503	15bc7cda-ecf2-49d3-a4df-0eb6ff111c3f	52850806	52861623	rev	8590	-3	left	OV3_Cisp1_masked
chr10	73608776	73614361	3dd2416d-33ea-42d7-bbe5-a843e5e48d03	73608269	73618574	rev	5562	-3	left	OV3_Cisp1_masked
chr11	76143549	76153354	34a80ff0-21d9-4a57-b734-25949575618f	76143539	76161970	rev	9794	-3	left	OV3_Cisp1_masked
chr11	113378006	113385552	f6a7aab5-c5a5-423c-b993-a218f370827e	113377675	113385559	fwd	7505	-3	left	OV3_Cisp1_masked
chr11	127955383	127968540	a22a0e4a-67e0-424b-9505-0c72cf654178	127947138	127968545	rev	13140	0.089318	left	OV3_Cisp1_masked
chr12	22872160	22875379	798b7a99-1a7e-419e-beee-1d0ae9be40ce	22872154	22882250	rev	3209	-3	left	OV3_Cisp1_masked
chr12	41200663	41210211	8cfaf04d-4722-4604-b05b-7d8fafa90180	41200653	41210776	rev	9500	-3	left	OV3_Cisp1_masked
chr12	51425805	51432603	b014211e-2d9d-4839-8f0e-a318fe341c34	51424471	51432810	fwd	6764	-3	left	OV3_Cisp1_masked
chr12	65667130	65678567	0f8cca1a-8433-49ee-88ca-8a631c263de1	65667124	65678571	rev	11401	-3	left	OV3_Cisp1_masked
chr12	67252236	67259605	65454942-c8b2-49d6-99ea-1eff997ad502	67252231	67260445	fwd	7353	-3	left	OV3_Cisp1_masked
chr12	90711244	90725662	e82c6b68-21a5-4f0d-accf-c01287b96d35	90711240	90725668	fwd	14368	-3	left	OV3_Cisp1_masked
chr13	86830955	86843345	239422fc-c8ad-4444-8054-56fafe47f7dd	86830432	86843353	rev	12303	-3	left	OV3_Cisp1_masked
chr13	105818315	105826825	f2cdcbf2-9b39-4b3d-a59b-b25c5509a66a	105818307	105831166	fwd	8480	-3	left	OV3_Cisp1_masked
chr17	12740721	12749476	5fcfb1a2-2e71-417c-83a0-4f71bcfb9347	12740711	12749481	fwd	8725	-3	left	OV3_Cisp1_masked
chr18	3509906	3520899	9fcb526e-3d76-4ca3-948c-e226daceff08	3509786	3520904	fwd	10984	-3	left	OV3_Cisp1_masked
chr2	15351361	15359337	5de0ee08-d481-464b-a1a4-7be13556f5da	15351352	15359343	rev	7876	-3	left	OV3_Cisp1_masked
chr2	17739725	17750212	c1f8b8e6-db20-4671-a20f-0d9a7833103c	17739125	17750389	fwd	10434	-3	left	OV3_Cisp1_masked
chr2	87416792	87418768	d5b0c0dd-2b33-4a42-8f6d-7ffc6fa12bfb	87413549	87431213	fwd	1266	-3	left	OV3_Cisp1_masked
chr2	87423314	87426502	d5b0c0dd-2b33-4a42-8f6d-7ffc6fa12bfb	87413549	87431213	fwd	2341	-1	left	OV3_Cisp1_masked
chr2	87414664	87418715	c84535dc-6268-46fd-be82-a3be81f683f2	87414111	87431213	fwd	3120	-3	left	OV3_Cisp1_masked
chr2	100860571	100878356	b4860886-2d64-4c45-90aa-8f12c7f3f128	100860566	100880508	rev	17682	-3	left	OV3_Cisp1_masked
chr2	146839222	146850616	58e1536e-0642-4f2c-9a14-2bf7226e4b5e	146839209	146850622	fwd	11379	-3	left	OV3_Cisp1_masked
chr2	162647720	162654644	14012148-9c90-44b1-aa7f-bda9db9b7fd8	162646271	162656531	rev	6841	-3	left	OV3_Cisp1_masked
chr2	198335136	198341748	a097662c-2131-4c69-b7b7-00cc25659fec	198334775	198341756	fwd	6547	-3	left	OV3_Cisp1_masked
chr2	215375851	215381600	3607c143-73ca-4299-9ab4-b3b7a147f136	215375842	215381604	rev	5701	-3	left	OV3_Cisp1_masked
chr20	29083780	29089574	dc5b603c-40b9-4b07-9bb7-02afb6723031	29083773	29089582	rev	5763	-3	left	OV3_Cisp1_masked
chr20	31051846	31054655	3fe25e77-1339-4430-b40c-d51c9b9a01c5	31051526	31070436	fwd	1979	-3	left	OV3_Cisp1_masked
chr20	31062817	31069746	3fe25e77-1339-4430-b40c-d51c9b9a01c5	31051526	31070436	fwd	5939	-3	left	OV3_Cisp1_masked
chr20	31056150	31061642	78ee738b-fc51-4fd4-9b59-8460791a88db	31052299	31062533	fwd	5566	-3	left	OV3_Cisp1_masked
chr20	31066719	31074896	d1e19435-93a5-4856-9b77-a27d22a28b89	31052798	31074901	rev	3653	-3	left	OV3_Cisp1_masked
chr20	31054076	31057224	5fee887f-ce6a-457e-a2bb-45349aff0852	31054069	31061889	fwd	3103	-3	left	OV3_Cisp1_masked
chr20	31074662	31077523	61a3e260-aa64-4fd4-81c9-ceef779e6f8d	31056401	31078690	fwd	2541	-3	left	OV3_Cisp1_masked
chr20	31072412	31076698	c59646d1-1a2e-4dc9-b3ac-a8a4e723074f	31057030	31077103	fwd	2661	-1	left	OV3_Cisp1_masked
chr20	31071293	31074172	66898fd7-e415-4940-8f7c-ee35a2bbffc3	31058143	31080766	fwd	2859	-3	left	OV3_Cisp1_masked
chr20	31070369	31077788	5514a686-7330-41c5-ab6c-2e401c18367a	31058665	31077795	fwd	6649	-3	left	OV3_Cisp1_masked
chr20	31071189	31074382	bd37ac1d-40a8-45d8-8d40-82d7e35189a5	31059663	31075706	fwd	2965	-3	left	OV3_Cisp1_masked
chr20	31061982	31067019	823c84cb-a2c8-433f-9ca1-0989911fa63f	31060559	31074876	fwd	3148	-3	left	OV3_Cisp1_masked
chr20	31063272	31070709	b73a02bb-4e58-4ddd-95f4-54179b351040	31060926	31076599	fwd	6550	-3	left	OV3_Cisp1_masked
chr20	31062802	31068794	cf5ad76d-1cc8-44a0-9891-81d4fca86b29	31061278	31074395	fwd	5326	-3	left	OV3_Cisp1_masked
chr20	31064047	31068508	db750b1a-317a-4272-b4d1-b5484001ee55	31062880	31070870	fwd	3968	-3	left	OV3_Cisp1_masked
chr20	31072462	31080047	5765bb02-f4bc-4841-a3dd-d0549beccec5	31062827	31080055	fwd	7887	-1	left	OV3_Cisp1_masked
chr20	31070819	31076698	987b3e97-05d9-4580-b47b-25959c7f976c	31070424	31077689	fwd	6058	-3	left	OV3_Cisp1_masked
chr20	31186493	31192035	eba14b76-518e-4113-b283-21b9e81a845d	31186431	31192040	rev	5644	-3	left	OV3_Cisp1_masked
chr22	10722633	10729368	50c67c49-29a1-439b-b234-793216a8b362	10722460	10740157	rev	5859	-3	left	OV3_Cisp1_masked
chr22	26613094	26623722	e3c880be-1cb2-4c03-9467-1dd7f96f0618	26613062	26623912	fwd	10566	-3	left	OV3_Cisp1_masked
chr22	31515018	31520935	8c702685-9c72-4555-b5dd-696c32c8d6b3	31515014	31530311	fwd	5860	-3	left	OV3_Cisp1_masked
chr3	89381866	89387263	50ec97b4-ec50-42be-b1d6-dd154610b95d	89381861	89387275	rev	5362	-3	left	OV3_Cisp1_masked
chr3	110689941	110701353	42bc603c-43b3-4b54-8534-24d4b3be9d06	110689935	110701986	fwd	11358	-3	left	OV3_Cisp1_masked
chr3	156752553	156758581	db94fcf0-7867-4998-a5df-ef088d92006c	156752549	156758588	fwd	5999	-3	left	OV3_Cisp1_masked
chr3	171249965	171256727	9dc858dd-1528-4d1e-857b-add170a7ebb0	171249961	171256736	fwd	6751	-3	left	OV3_Cisp1_masked
chr3	187640562	187649884	476d8188-c35c-4f5f-8403-d1b6179034c4	187640528	187650858	fwd	9264	-3	left	OV3_Cisp1_masked
chr3	190014122	190020906	fd838802-3999-4fdb-9cbe-1a793a2df89f	190013364	190020914	rev	6733	-3	left	OV3_Cisp1_masked
chr4	49106287	49114646	929594ee-f6bc-4592-b72b-05358679b18e	49097071	49114651	fwd	7795	-1	left	OV3_Cisp1_masked
chr4	49129089	49134959	e427b7f1-d950-4fac-b848-131909a50cb6	49107058	49134966	rev	5041	-3	left	OV3_Cisp1_masked
chr4	49143634	49147614	c758e69e-862b-4188-be0a-0ddeaa70e04a	49138579	49147794	fwd	3991	-1	left	OV3_Cisp1_masked
chr4	49153869	49156624	7a524d78-d6fe-4e1f-aa23-54c7b81ef930	49146922	49156630	fwd	2616	-3	left	OV3_Cisp1_masked
chr4	49152352	49156088	07d689f1-70c0-472a-970e-f464128d65f1	49150017	49156631	fwd	3731	-1	left	OV3_Cisp1_masked
chr4	98499316	98506374	ac915d5b-f5a9-4569-a9bb-0958e3177b90	98498467	98506389	rev	7034	-3	left	OV3_Cisp1_masked
chr4	127717447	127721192	151fffa6-2199-4980-8797-20135958702d	127716357	127723175	fwd	3732	-3	left	OV3_Cisp1_masked
chr5	13548156	13553483	52d5758c-7e7c-4948-b5f9-7c7baf81de40	13548151	13558606	fwd	5305	-3	left	OV3_Cisp1_masked
chr5	20635274	20645781	b89c004b-caea-4fd7-9cbd-c83441cce597	20635268	20660380	rev	10493	-3	left	OV3_Cisp1_masked
chr5	49656713	49661865	ba414ecb-e26a-4a26-9abd-c8f7dab30d67	49656261	49661871	fwd	6185	-3	left	OV3_Cisp1_masked
chr5	49656297	49661865	205d9343-d4a7-4bce-b352-2d9036302dee	49656291	49661871	fwd	6235	-3	left	OV3_Cisp1_masked
chr5	90840480	90853677	0aee33e1-34bf-4052-87fc-5e5aa2899391	90840476	90859379	fwd	13128	-3	left	OV3_Cisp1_masked
chr5	148775114	148781788	133b4ea9-9a3c-4a2a-a689-69909fc56364	148775103	148786615	fwd	6678	-3	left	OV3_Cisp1_masked
chr6	39032961	39041366	705154fc-e7ec-4b28-a3d3-944db03975e0	39032719	39051870	rev	8458	-3	left	OV3_Cisp1_masked
chr6	139443981	139453909	917d68bf-18e9-45a4-801a-08996dd86600	139443976	139453922	rev	9859	-3	left	OV3_Cisp1_masked
chr6	155409734	155416565	519bc4f8-31a1-4230-a415-c71f53c0ecb8	155401203	155418640	fwd	6796	0.544494	left	OV3_Cisp1_masked
chr7	51320538	51332167	c75c98c4-f2bc-4b35-b665-8772c6c48d8b	51319937	51332399	fwd	11583	-3	left	OV3_Cisp1_masked
chr7	149520964	149529501	4f9a4b3b-86a8-4508-9ab1-004f912d5251	149520958	149530053	rev	8459	-3	left	OV3_Cisp1_masked
chr8	34433454	34441422	e3316999-cb25-4cde-8553-431fcf241cf9	34433441	34449599	rev	7936	-3	left	OV3_Cisp1_masked
chr8	34444527	34462784	f950fcc5-f75b-4221-af62-ea44fbc1a53c	34444143	34478345	rev	18173	-3	left	OV3_Cisp1_masked
chr8	55284214	55286745	dfb993a8-21b4-477a-b1b3-0c7be22ab3d6	55281667	55293030	rev	2460	-1	left	OV3_Cisp1_masked
chr8	79410043	79414027	8a650ead-2424-43b4-90c1-14c33a740200	79410037	79415397	fwd	3971	-3	left	OV3_Cisp1_masked
