chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	stall_score	fork_direction	sample
chr1	47313297	47316968	9d3aa54a-4d67-4902-83ab-cec837a61b52	47313289	47320842	fwd	3668	-3	left	UWB_Cisp0
chr1	51003235	51011506	6badf0cb-b38c-43a7-977c-9431efb600e2	51001117	51011512	fwd	8265	-3	left	UWB_Cisp0
chr1	54605924	54615774	7a9f6764-9f43-4a69-8174-0d43fb85c669	54605920	54615782	fwd	9811	-3	left	UWB_Cisp0
chr1	67170573	67177534	580086ee-2485-430f-a211-ad1cc05759d8	67164058	67184713	fwd	6966	-3	left	UWB_Cisp0
chr1	69967899	69978010	646b0bb9-6be8-418c-b4ec-10da8d502bbd	69956366	69989233	rev	10131	0.216135	left	UWB_Cisp0
chr1	72419249	72427032	3626e5a9-eeb3-4cc8-8f46-12a3ac067115	72416555	72431084	fwd	7754	-3	left	UWB_Cisp0
chr1	73939346	73945088	b51008db-9b55-43ac-8052-8e44b6a8841e	73934013	73961474	fwd	5769	-1	left	UWB_Cisp0
chr1	82323645	82328309	66a9ab6d-231e-47f6-a2a3-86c7bf5ded19	82323641	82330221	fwd	4838	-3	left	UWB_Cisp0
chr1	83715302	83725407	fb03ff8d-7172-4d14-abfc-0a99510492f5	83715291	83725415	rev	10043	-3	left	UWB_Cisp0
chr1	85740969	85746450	4cfa0576-0695-406b-8778-c31230eb39d0	85739734	85750966	fwd	5413	-3	left	UWB_Cisp0
chr1	87075294	87082154	90644f48-6b07-447c-85b4-b6abc04ecde1	87075285	87085231	fwd	6848	-3	left	UWB_Cisp0
chr1	87753208	87760289	a9444558-0a37-46e5-904a-8cbe29c1ab45	87753203	87761676	fwd	7046	-3	left	UWB_Cisp0
chr1	88740760	88747901	8703a0e9-431c-4ec5-8d62-2103ba6b420a	88740754	88749111	rev	7126	-3	left	UWB_Cisp0
chr1	88828220	88833702	f71c80a2-d2d0-4a9e-b601-5c62656ecc56	88823528	88839875	rev	5435	-3	left	UWB_Cisp0
chr1	89561195	89566063	1e1e7dfb-3c71-4474-be41-dbdb86f00999	89551133	89567004	fwd	4855	-3	left	UWB_Cisp0
chr1	92927441	92935074	e1432b76-bd0f-4017-891f-e74c402ebd4d	92924016	92936444	rev	7569	-3	left	UWB_Cisp0
chr1	92955818	92964043	6c16156d-6b7d-4965-a4fa-da7f8e3efab3	92949228	92964061	fwd	8208	-3	left	UWB_Cisp0
chr1	96528843	96532876	9ffe0f92-02d8-48c5-84be-736676ed933a	96524891	96545386	rev	4001	-3	left	UWB_Cisp0
chr1	96904332	96910058	4abcc634-f394-4ab0-b097-dfde1a22cb2b	96902883	96911827	rev	5671	-3	left	UWB_Cisp0
chr1	97763806	97773402	0a3ad624-e31b-4ac5-a3cc-a1c1c480625d	97763799	97773421	fwd	9538	-3	left	UWB_Cisp0
chr1	97901167	97909980	0fe502ed-cbc7-4b28-9024-ba0885a9cc5b	97899459	97911143	fwd	8787	-3	left	UWB_Cisp0
chr1	99029019	99038811	fa8cae02-e858-4e04-a3bb-93964dbabead	99029005	99039899	rev	9734	-3	left	UWB_Cisp0
chr1	99645608	99654160	e4eb4aa0-5657-49ac-b528-79522630ab07	99641314	99657187	fwd	8521	-3	left	UWB_Cisp0
chr1	106009235	106016228	4229c9a9-d22d-448f-ae2f-b5e0d6ce2849	106009225	106016236	fwd	7007	-3	left	UWB_Cisp0
chr1	109189106	109200925	0d839003-9da9-4b83-b0ab-e1c74700b56b	109185957	109200998	rev	11788	-3	left	UWB_Cisp0
chr1	110340486	110348227	bf335457-d2ca-4350-b4a8-45a6a2370b54	110340353	110352568	fwd	7658	-3	left	UWB_Cisp0
chr1	110599911	110607550	e88e93d8-1ad8-42ab-b87f-04cf35beddf7	110597114	110610494	rev	7623	-3	left	UWB_Cisp0
chr1	117528024	117532833	931847be-1429-46e1-b557-d68c0b5f48d7	117526894	117535292	rev	4774	-3	left	UWB_Cisp0
chr1	118923398	118928277	ca94729c-258c-46ca-be35-74ad782bc3ba	118923393	118936018	rev	4837	-3	left	UWB_Cisp0
chr1	143190418	143229601	fcac3c2c-9c07-42df-9ae7-bf74a0401d59	143184587	143241023	fwd	24487	-3	left	UWB_Cisp0
chr1	143202525	143211841	2b214373-9a0d-4155-8748-4a8061d8ca8b	143185490	143232750	fwd	1566	0.455576	left	UWB_Cisp0
chr1	143219870	143222577	e61ec2d8-68d3-4423-8a59-d19f8dd1c976	143199961	143222585	fwd	1746	-3	left	UWB_Cisp0
chr1	143208145	143214737	f0d04feb-cf2a-477e-a63b-447019eb6add	143206397	143223008	fwd	3680	-3	left	UWB_Cisp0
chr1	143216344	143230933	d861c1b9-04d2-47c8-b18e-dffa651d6685	143206417	143241415	fwd	10376	-3	left	UWB_Cisp0
chr1	143212489	143215624	686c4af4-bf7f-4551-8b55-90b7fe2f78bf	143212483	143220538	rev	2668	-3	left	UWB_Cisp0
chr1	143229069	143235695	93930188-1423-415f-bca1-a152c9d7448e	143227463	143240996	rev	4628	-3	left	UWB_Cisp0
chr1	145415061	145431479	a392a2e8-9c1c-4a19-a934-f8efab169713	145415052	145431484	fwd	16402	-3	left	UWB_Cisp0
chr1	154061789	154068236	8b428e17-15b2-40cd-a9f3-d4881f535ff3	154061368	154073620	rev	6417	-3	left	UWB_Cisp0
chr1	154641157	154645724	2122e3b2-7e01-4a82-8d4a-dd79c3ee2168	154641152	154648835	fwd	4604	-3	left	UWB_Cisp0
chr1	155439289	155453943	392a3807-058b-435d-9f9b-15b466a4e47c	155439283	155453958	fwd	14697	-3	left	UWB_Cisp0
chr1	156584461	156592099	f24eba15-d93d-45f0-981e-0e72058f0e38	156580765	156596183	rev	7607	-3	left	UWB_Cisp0
chr1	160901790	160908396	a49b5b12-e97d-4178-86d4-84d4f4d05515	160900769	160910016	fwd	6544	-3	left	UWB_Cisp0
chr1	161936965	161941056	e2053742-3b30-4777-9a7e-83a13cdaf46e	161934329	161941713	rev	4080	-3	left	UWB_Cisp0
chr1	162713970	162721712	ec379ba4-6044-4eb6-86c3-0e166ae61551	162713281	162722147	rev	7765	-3	left	UWB_Cisp0
chr1	167501251	167510188	4dd14738-8e19-424c-b2f2-e30b2092227c	167501238	167514871	fwd	8907	-3	left	UWB_Cisp0
chr1	171055685	171066965	f9164e8c-7dc9-4df7-a3ac-bb8ddc1bf27b	171053977	171073680	fwd	11239	-3	left	UWB_Cisp0
chr1	173668119	173671955	21e5f8e0-6aca-4836-8794-a132d37702d0	173667909	173678999	fwd	3806	-3	left	UWB_Cisp0
chr1	176676572	176682835	a59c1adb-463a-4a43-8980-12dc0d9376b2	176674339	176687115	rev	6217	-3	left	UWB_Cisp0
chr1	177698535	177705111	954390a5-811c-48a0-963b-b4ac6f753057	177696680	177708205	rev	6555	-3	left	UWB_Cisp0
chr1	178854542	178863125	34cec4c3-e046-4a67-b858-5cdd05be450f	178854532	178863243	fwd	8525	-3	left	UWB_Cisp0
chr1	182704958	182708852	391aa6ee-9961-42af-b03f-76860b8fba19	182690258	182714470	fwd	3900	0.238823	left	UWB_Cisp0
chr1	183806531	183815265	186128f1-8139-4b37-8241-9deb335e41d9	183803555	183820574	fwd	8650	-3	left	UWB_Cisp0
chr1	184530390	184537666	6d3418a1-eaa5-4143-8c5f-417ed46e3fdc	184530386	184537679	fwd	7242	-3	left	UWB_Cisp0
chr1	186766891	186773559	1ba034b4-c90e-45e1-9522-1efc384bb207	186766538	186774981	fwd	6639	-3	left	UWB_Cisp0
chr1	189655231	189660833	42300ed5-37d1-4197-90d6-1d1c9fab46da	189655226	189664971	fwd	5590	-3	left	UWB_Cisp0
chr1	193532853	193537175	58600f1b-83e5-414d-aedd-f9c65732765a	193532846	193545572	fwd	4298	-3	left	UWB_Cisp0
chr1	193539355	193542698	58600f1b-83e5-414d-aedd-f9c65732765a	193532846	193545572	fwd	3320	-1	left	UWB_Cisp0
chr1	195020584	195032213	0a79af62-20c7-4ecf-81e2-272e31cf7e54	195020516	195033344	rev	11584	-3	left	UWB_Cisp0
chr1	212103434	212120547	dc2c15b6-341f-4151-98df-6a1dcd52242d	212103429	212124670	fwd	17129	-3	left	UWB_Cisp0
chr1	213681902	213690354	5083edf3-5278-4a92-914d-eb337f3083c4	213680519	213696077	rev	8423	-3	left	UWB_Cisp0
chr1	223521030	223526699	8d53398c-a028-42d8-8993-619c168f3832	223521024	223535448	fwd	5641	-3	left	UWB_Cisp0
chr1	223840224	223847706	4a37bcda-b273-40fb-9b06-93660f8bd53d	223840220	223856403	fwd	7475	-3	left	UWB_Cisp0
chr1	225307294	225317039	f74cc4af-ef27-488d-94a1-e678b13334e1	225306413	225323310	rev	9730	-3	left	UWB_Cisp0
chr1	225883772	225887428	96ccadba-bd48-4c9f-85f7-f750bd156bac	225883768	225897343	fwd	3645	-3	left	UWB_Cisp0
chr1	229913099	229919353	aac4b983-7cf0-4a59-b8cd-0f97686bcde8	229912162	229922505	fwd	6230	-3	left	UWB_Cisp0
chr1	231407545	231415271	cb049439-a684-4b6a-b1e0-bb790035c119	231407539	231418163	rev	7666	-3	left	UWB_Cisp0
chr1	237221630	237230541	f83cbf70-a048-45f9-a1ce-42d1d232e518	237216871	237230546	fwd	8803	-3	left	UWB_Cisp0
chr1	237363523	237370083	c63e9765-7675-411c-a55d-b959cfae5ede	237363512	237370101	rev	6584	-3	left	UWB_Cisp0
chr1	239119481	239125501	22532e85-01e7-49fa-a119-260beb557a5a	239119474	239125513	fwd	5971	-3	left	UWB_Cisp0
chr1	240219010	240225776	949e1c9d-7377-497f-ada7-9e07f39aae40	240215023	240228908	fwd	6757	-3	left	UWB_Cisp0
chr1	241379879	241390323	b801c7e8-bd63-4b9d-970d-4d09bfac876a	241379874	241396452	fwd	10415	-3	left	UWB_Cisp0
chr14	20558899	20564379	8d886e25-4297-4fcd-aeca-4dfcf9c7b5c7	20558894	20571006	rev	5456	-3	left	UWB_Cisp0
chr14	22590118	22600798	03a1f6e3-be0c-4ed5-9524-234e05d72ef2	22584316	22632755	rev	10567	-3	left	UWB_Cisp0
chr14	22644281	22651096	51911ac5-299f-4e05-bfa1-11406eaec578	22644277	22654361	fwd	6748	-3	left	UWB_Cisp0
chr14	26235442	26240970	204ba9d5-e055-43fc-b06b-6c2bc0111f2f	26235434	26241230	fwd	5498	-3	left	UWB_Cisp0
chr14	26609356	26618459	20342d1e-0c7e-41f2-91bc-b749cf51a868	26607944	26623521	rev	9071	-3	left	UWB_Cisp0
chr14	30756278	30763521	6f9dea3f-ab00-43c7-bbc0-67b53a76a417	30756262	30764875	fwd	7265	-3	left	UWB_Cisp0
chr14	31005004	31008595	036b4617-4751-44e3-9029-9598ac4f3732	30998044	31008600	rev	3557	-3	left	UWB_Cisp0
chr14	32791795	32796567	c431d96a-b0ae-46b9-926f-65edf8016f11	32789491	32798839	fwd	4764	-3	left	UWB_Cisp0
chr14	34270689	34278416	0b5fb633-3a1d-4c8c-b526-e8177b974f67	34258359	34279738	rev	7666	0.08619	left	UWB_Cisp0
chr14	37642580	37648642	a27ac3be-d417-41d5-aac0-c15f93826f40	37642573	37652851	rev	6017	-3	left	UWB_Cisp0
chr14	38838025	38850066	7901fe3f-0a0f-4af0-95e1-bc5f261066d1	38831789	38868767	rev	11976	-3	left	UWB_Cisp0
chr14	42801068	42814622	535361db-62f6-4da6-a3db-f96e88577d53	42798612	42830796	fwd	13475	-3	left	UWB_Cisp0
chr14	48697475	48703341	0abc5f0a-1cc6-486c-a037-6d8309ad2623	48695998	48707665	fwd	5860	-3	left	UWB_Cisp0
chr14	55998941	56004867	2420804d-aeae-4235-b71e-7ae8e173818e	55998934	56013759	rev	5897	-3	left	UWB_Cisp0
chr14	57013658	57022497	d6f99231-130c-42bb-93e0-80ecb29bbc20	57013550	57027052	rev	8784	-3	left	UWB_Cisp0
chr14	64134340	64141001	a1f0b8d7-4a13-4a9b-9a0e-a04a0d9bd412	64134332	64143713	rev	6624	-3	left	UWB_Cisp0
chr14	65837899	65841157	98306b5c-54d7-4a9c-ba9c-3a2ab66e7d08	65827096	65842385	rev	3247	-3	left	UWB_Cisp0
chr14	80559391	80568492	bb3777b0-47d6-43db-bcf6-7cb782ecdf04	80559386	80568501	fwd	9080	-3	left	UWB_Cisp0
chr14	89238749	89245470	d51d6c43-1a6f-4137-8371-2039c7e9a0b9	89238742	89248406	rev	6663	-3	left	UWB_Cisp0
chr14	102873170	102885131	7fde0dc9-8be5-4b6b-9497-b57a31bc178c	102870836	102888293	fwd	11931	-3	left	UWB_Cisp0
chr15	23837068	23842541	f1c1b89a-8b1e-44e2-b77a-86bf9277f0a0	23837063	23850013	rev	5443	-3	left	UWB_Cisp0
chr15	39363690	39371489	75ac9eee-962c-405e-b4d8-ad75bd9fd39a	39361939	39373294	fwd	7774	-3	left	UWB_Cisp0
chr15	42411978	42419182	180d96ae-fb23-4a5a-bb7d-04cf5cb662de	42411973	42420172	rev	7168	-3	left	UWB_Cisp0
chr15	44311344	44316255	ca14080d-4e18-4bf9-ac68-e40fb84270a6	44309880	44319165	fwd	4847	-3	left	UWB_Cisp0
chr15	49223988	49234253	d43edd9c-3a61-4563-81b6-df354525809c	49223983	49234257	rev	10265	-3	left	UWB_Cisp0
chr15	50360003	50364026	911572e5-a290-46a9-bd18-0b169a01d958	50359288	50369497	rev	3997	-3	left	UWB_Cisp0
chr15	51963433	51973244	2cf73812-61fb-4867-9de9-1750b94bfcbb	51963428	51973248	rev	9773	-3	left	UWB_Cisp0
chr15	58916147	58924095	7dee636d-aebe-4f6e-807c-9150b252483f	58912444	58932391	fwd	7928	-3	left	UWB_Cisp0
chr15	59254082	59262442	b942f66f-7c3d-4982-9e08-1d7a56c06f9a	59254076	59262447	fwd	8312	-3	left	UWB_Cisp0
chr15	61048063	61059832	e26bc180-2f43-4c50-bd8e-9911f8f443c5	61048058	61059838	rev	11766	-3	left	UWB_Cisp0
chr15	61372373	61377877	14ecc597-6afa-4680-b150-1f49ec292a78	61371986	61386942	fwd	5470	-3	left	UWB_Cisp0
chr15	65642353	65647160	11a47da4-b60b-45c6-9844-413842f69262	65642335	65649702	rev	4816	-3	left	UWB_Cisp0
chr15	67406725	67412758	3f77362b-71e1-4ece-b547-321ebe03c4bd	67404372	67414309	rev	5972	-3	left	UWB_Cisp0
chr15	74407741	74415401	52707d5e-ae69-4e40-bed5-256a139e73fe	74407734	74416488	rev	7637	-3	left	UWB_Cisp0
chr15	75269286	75275143	3436f292-7d99-4313-8166-9b21aeed28cb	75269279	75277820	rev	5855	-3	left	UWB_Cisp0
chr15	82793014	82797893	ebda5dbb-06ed-4e19-9f25-4fd7eb2eeec4	82789002	82807741	rev	4850	-3	left	UWB_Cisp0
chr15	87795656	87801730	55e70d66-0e5f-49e5-aa6a-224de9f433bb	87791395	87803829	fwd	6060	-3	left	UWB_Cisp0
chr15	89007508	89014278	222609a2-3df4-4553-90d4-8a59d775b1f9	88999635	89018627	fwd	6772	-3	left	UWB_Cisp0
chr15	90696674	90706245	7d07183d-4e0c-48d4-a9ec-6019e39ab67d	90696666	90709167	rev	9510	-3	left	UWB_Cisp0
chr15	90722257	90733870	ec6e6aba-de56-4031-8f5a-4d9714bc4443	90722246	90736191	fwd	11587	-3	left	UWB_Cisp0
chr15	94412909	94419412	f8ff0a22-a943-4f4e-8457-d4f2cce7c1a2	94412903	94428271	rev	6454	-3	left	UWB_Cisp0
chr15	95617648	95624246	1e34d56b-2573-4274-9a60-1b44b39c03f7	95617644	95632743	fwd	6574	-3	left	UWB_Cisp0
chr16	7500132	7506053	94233342-c606-4594-83eb-9824c8c35c80	7500126	7515054	fwd	5828	-3	left	UWB_Cisp0
chr16	21948091	21953926	a99ad6ea-9dad-4e91-b1bd-9cc868730a04	21947941	21962939	fwd	5810	-3	left	UWB_Cisp0
chr16	23353505	23358661	155fc1a2-a2f3-4bba-b97a-d1b12cee9ae6	23351259	23361338	fwd	5102	-3	left	UWB_Cisp0
chr16	27964877	27973762	7eb9f492-aa34-4442-875f-8fe20adec02f	27964868	27976543	fwd	8919	-3	left	UWB_Cisp0
chr16	29720115	29730594	42f45d22-216c-41a0-95c4-d7bdfbaa4f7c	29720109	29730598	rev	10473	-3	left	UWB_Cisp0
chr16	30072139	30080666	1411a736-2cf3-45d5-86bf-4b0aaf3c28b0	30069092	30085244	fwd	8494	-3	left	UWB_Cisp0
chr16	46385902	46398222	8e74fffe-a362-4224-a099-d1aea0ee67c2	46382552	46401669	rev	7107	-3	left	UWB_Cisp0
chr16	46385938	46392702	fbb23419-ee3b-4e57-9de3-022c158fb9c4	46382554	46406074	fwd	5189	-3	left	UWB_Cisp0
chr16	46383897	46399178	a52878f2-c0e9-4796-87d7-b673dda05b20	46382877	46405614	fwd	9506	-3	left	UWB_Cisp0
chr16	46391605	46394706	073c491b-6d5f-4178-8226-34288ea88b6b	46385081	46403454	rev	850	-3	left	UWB_Cisp0
chr16	46392750	46403934	9f4c8e33-2fa8-429d-a302-5cf89035a8b9	46385225	46404014	rev	6600	-1	left	UWB_Cisp0
chr16	46386142	46399091	a9d7d663-1188-40e4-9a1b-380037ae3313	46386138	46400726	fwd	10806	-3	left	UWB_Cisp0
chr16	46391605	46399034	352393aa-ec3e-47a6-8c86-b2a638bc7c48	46386142	46403379	rev	2464	-3	left	UWB_Cisp0
chr16	46391224	46397299	b01967c8-c8d2-498c-8b6c-a52418bf1aff	46386470	46405207	fwd	1050	-3	left	UWB_Cisp0
chr16	46396269	46410166	b8573561-4e52-4db7-b7ad-029e9382101f	46388073	46410173	rev	10962	-1	left	UWB_Cisp0
chr16	46397912	46408851	6a084001-33c3-44dc-872c-32eb153cf1f4	46389109	46409465	rev	8089	-1	left	UWB_Cisp0
chr16	47566527	47573800	05a5266c-9ebb-477d-b64d-739944f94766	47566518	47581064	fwd	7209	-3	left	UWB_Cisp0
chr16	53023598	53032466	facd91b7-01a2-4ffb-8e18-61d76a1c7b5c	53022009	53034114	fwd	8841	-3	left	UWB_Cisp0
chr16	54100660	54104654	65e82dc3-2ef2-47d4-b9b5-7ecdfa1b9ead	54100656	54107914	fwd	3957	-3	left	UWB_Cisp0
chr16	55248011	55252396	acbd3d02-9c71-4c8d-bf4d-0cbf9473d839	55247953	55265275	fwd	4358	-3	left	UWB_Cisp0
chr16	56461003	56470164	0c3c7570-508d-42c0-8f79-5b9c9194187e	56459077	56470174	fwd	9129	-3	left	UWB_Cisp0
chr16	74530188	74543569	98e108e9-d75c-4a16-8d36-13b7100571e5	74527556	74543574	fwd	13384	-3	left	UWB_Cisp0
chr16	75413544	75421626	83ed5c32-5053-4a9a-afb9-6556f7785f19	75412770	75421641	fwd	8022	-3	left	UWB_Cisp0
chr16	76430393	76441257	652e4cad-49e6-4160-b1cc-51292005f9b7	76420974	76464038	rev	10807	0.455925	left	UWB_Cisp0
chr16	79818710	79823749	8470f4a5-9d22-435b-bb09-f3917328eb4b	79818703	79827033	rev	5070	-3	left	UWB_Cisp0
chr16	82156112	82160637	6884f847-cc12-4df6-a82a-5712f96e1763	82151128	82172060	rev	4491	-3	left	UWB_Cisp0
chr16	84542914	84551725	ecfad7bc-5939-4ee5-8575-b0cd4a0e6a38	84542905	84551731	fwd	8796	-3	left	UWB_Cisp0
chr16	87077503	87087662	e15fcb3c-dd8c-4f9b-8852-196798948547	87076295	87087672	fwd	10048	-3	left	UWB_Cisp0
chr16	89189528	89195302	35e86da3-71ec-4c5f-ac92-8eeeb71ef2b4	89189512	89205932	fwd	5794	-3	left	UWB_Cisp0
chr16	89501485	89514705	41139972-7b92-45f2-9e8e-11e17427438e	89485752	89518125	rev	13229	0.127869	left	UWB_Cisp0
chr17	8108097	8113193	9afa62b9-d831-4fa8-84d3-885c31e8b30d	8108081	8120714	fwd	5080	-3	left	UWB_Cisp0
chr17	11854307	11865328	7e3db948-0744-49fd-a44b-bd0ec23a6374	11854302	11866149	rev	10999	-3	left	UWB_Cisp0
chr17	16232072	16243262	0dcab4d5-5f0d-406c-83e2-2f92c0a0c302	16230549	16253422	fwd	11112	-3	left	UWB_Cisp0
chr17	26810385	26817359	44ae45d9-6a59-41b7-b26e-622d9698bec5	26810377	26818314	rev	6859	-3	left	UWB_Cisp0
chr17	27040093	27043497	587a23c0-8e77-407c-834b-21a66c19ba49	27031296	27047113	fwd	3405	0.520031	left	UWB_Cisp0
chr17	27640683	27651846	d32ca8d3-d554-43f4-b255-cdfdcb97d926	27636856	27652774	fwd	11130	-3	left	UWB_Cisp0
chr17	34183002	34188524	574572fd-d80c-4dc1-b76f-fc021da47f41	34182995	34190288	fwd	5513	-3	left	UWB_Cisp0
chr17	35540788	35550498	254db1f9-05a6-47a1-aeda-698364b11fbc	35540780	35553656	fwd	9682	-3	left	UWB_Cisp0
chr17	47410281	47419878	505e9cc0-34eb-42a7-8a31-1167ac17bb74	47409815	47431279	rev	9538	-3	left	UWB_Cisp0
chr17	47591267	47597629	286dc783-4182-4c3d-bd19-7725acc22d23	47586434	47597641	rev	6329	-3	left	UWB_Cisp0
chr17	50196895	50202538	4700f406-e1b7-4fd6-b8cc-f975e03ca93d	50195752	50206419	fwd	5583	-3	left	UWB_Cisp0
chr17	53542726	53551528	da543d12-abe8-4161-963e-51b61f4a0dfd	53542719	53554952	rev	8751	-3	left	UWB_Cisp0
chr17	53788211	53794528	0cd9c0e4-1bcb-4aef-a1b2-726782720127	53780526	53805954	rev	6276	0.415823	left	UWB_Cisp0
chr17	66206238	66215647	046d3416-1e25-46ac-be86-c6553747661c	66204104	66220076	rev	9366	-3	left	UWB_Cisp0
chr17	68405362	68412313	74a2c895-379a-4644-b71e-dd6dfb10d318	68405356	68413471	fwd	6931	-3	left	UWB_Cisp0
chr17	71128377	71137894	5adb6259-574a-4e7f-a64d-973317e52189	71128369	71140338	rev	9446	-3	left	UWB_Cisp0
chr18	495191	500752	06023461-1727-441c-a154-41e43db566b5	492315	502332	fwd	5557	-3	left	UWB_Cisp0
chr18	563415	571618	b361d485-e564-48ff-8cb2-6e2c8e2e20b4	562545	577767	fwd	8213	-3	left	UWB_Cisp0
chr18	2299917	2314552	32fa2662-6097-498a-bcb6-744e1b6188a9	2299328	2314558	rev	14579	-3	left	UWB_Cisp0
chr18	5672833	5681707	aa1208ad-2f24-4eb8-a8d3-b6a7b618c1fb	5672623	5681712	fwd	8894	-3	left	UWB_Cisp0
chr18	8456682	8470894	f28c1ce4-082a-4a07-806b-10183160b2a6	8456677	8472925	rev	14176	-3	left	UWB_Cisp0
chr18	9614982	9620983	1095f2be-b000-4e82-abdc-1590277e2bab	9582283	9621360	fwd	6064	-3	left	UWB_Cisp0
chr18	29096566	29102963	7254e79c-7edd-4923-86dc-b502d501e8ab	29096562	29106063	fwd	6402	-3	left	UWB_Cisp0
chr18	32910324	32918577	3f190b63-90b8-4b3b-b828-58ed4c17bb29	32910315	32920033	fwd	8211	-3	left	UWB_Cisp0
chr18	35063330	35068699	87f3c8a2-4836-45e8-beb5-3b6e7089db0f	35063317	35076572	rev	5331	-3	left	UWB_Cisp0
chr18	36083252	36091877	12ae591d-cf90-4f1d-ae1f-a16d297ea3b1	36082263	36094269	rev	8554	-3	left	UWB_Cisp0
chr18	43452472	43456488	820653ae-8edc-46e6-96a9-dd60381a6992	43452466	43466034	rev	3990	-3	left	UWB_Cisp0
chr18	47151632	47158949	5e500e79-e727-4cd2-8fe9-8dbf0425b2f7	47133167	47158954	rev	7252	0.489719	left	UWB_Cisp0
chr18	51945409	51954720	0e138a32-3ca3-4ad8-b189-d4f325a10922	51944888	51955958	rev	9205	-3	left	UWB_Cisp0
chr18	58563511	58570917	f990988b-80d0-4a25-ace2-6835609ae958	58563506	58572024	fwd	7361	-3	left	UWB_Cisp0
chr18	61094696	61101246	437e7422-df07-44fa-953e-de7f0d055a8c	61079892	61110760	rev	6491	0.316158	left	UWB_Cisp0
chr18	63016523	63020407	bd63db5e-ea87-4dca-b988-574bb5246be5	63016017	63027481	fwd	3889	-3	left	UWB_Cisp0
chr18	75298769	75307472	a151b916-712f-481b-9613-ab1a91a3940a	75298758	75309188	fwd	8546	-3	left	UWB_Cisp0
chr19	202720	205838	7796d8b4-5b8c-4bca-aaae-b1a4dd844eb5	202337	214076	fwd	3105	-3	left	UWB_Cisp0
chr19	9837385	9845747	ecd7c08b-0a8b-46fe-be4d-cc55696ae262	9837379	9850203	fwd	8378	-3	left	UWB_Cisp0
chr19	17468975	17475897	f6ffe8b0-d2f5-48fe-b5d6-a22851ed584e	17468105	17477035	fwd	6894	-3	left	UWB_Cisp0
chr19	23558984	23568829	4c1c5ca3-e0bf-4412-8374-90c462527959	23558740	23576614	rev	9818	-3	left	UWB_Cisp0
chr19	24345469	24354136	1728cca6-2d35-4ae7-9bd3-530525f234e8	24345462	24356054	fwd	8662	-3	left	UWB_Cisp0
chr19	27837960	27850979	4b50c8e3-c7ae-4d69-a8c9-f86c919dfb64	27837246	27867131	rev	13004	-3	left	UWB_Cisp0
chr19	28139827	28148905	6991a204-4d6f-4297-9f8c-779a5ee1ccbd	28139792	28158838	rev	9085	-3	left	UWB_Cisp0
chr19	29202214	29214026	af5162ae-6f51-42b6-a01f-896093888566	29202206	29223094	rev	11696	-3	left	UWB_Cisp0
chr19	31150562	31154929	98dfc0e5-acc4-433f-9990-1df410871e4e	31150557	31159090	fwd	4329	-3	left	UWB_Cisp0
chr19	32139439	32147015	cb15c537-f31b-4a79-aeff-1ebee7507f84	32128967	32151075	fwd	7584	0.280772	left	UWB_Cisp0
chr19	37231902	37236888	e248f70e-2f01-4953-af59-728a579939bc	37227739	37237801	fwd	4974	-3	left	UWB_Cisp0
chr19	37580402	37595494	3372bd36-eb1a-4daa-ac18-22a61f7205ea	37580169	37597524	fwd	15113	-3	left	UWB_Cisp0
chr19	38601332	38609749	77e36204-8bd5-4735-8376-00660fe5f71e	38601277	38609754	fwd	8387	-3	left	UWB_Cisp0
chr19	43229387	43234883	90ccb5c5-b541-4ce3-80c0-1fdfab4fdb1c	43229383	43238667	fwd	5486	-3	left	UWB_Cisp0
chr19	51254769	51265029	4837a2bd-ade6-482a-9b07-dd61bf62a877	51253509	51266685	fwd	10227	-3	left	UWB_Cisp0
chr19	52804618	52812429	c1b6189a-98b2-4800-8034-5db2d91dee13	52803782	52812438	rev	7684	-3	left	UWB_Cisp0
chr2	1157475	1164672	1431c931-ba5a-45d8-b063-8d091ec0b472	1157468	1167532	rev	7183	-3	left	UWB_Cisp0
chr2	1709685	1719258	efa16451-6815-401c-a8f2-08db9052b808	1708780	1738351	fwd	9509	-3	left	UWB_Cisp0
chr2	2316758	2322677	32fae790-f75e-4952-b997-47d1a10187be	2315226	2323173	fwd	5913	-3	left	UWB_Cisp0
chr2	9538119	9543811	88d2c2ed-06e7-4180-836a-bcf2268fe3d6	9538100	9549452	rev	5682	-3	left	UWB_Cisp0
chr2	10015872	10026232	a00c226e-cc60-40a6-8cb2-741560d69c7e	10014407	10036519	rev	10333	-3	left	UWB_Cisp0
chr2	14798577	14809950	54acd834-cd44-4bda-b5e6-39f17a97e30d	14792900	14809956	fwd	11281	-3	left	UWB_Cisp0
chr2	15382545	15389138	b2f8cb46-4f9f-4839-8805-494e75ce4b26	15382525	15392724	fwd	6549	-3	left	UWB_Cisp0
chr2	20554726	20562206	77a10317-405b-4c7f-85f5-5e6e71252735	20553510	20572139	fwd	7458	-3	left	UWB_Cisp0
chr2	21768300	21772696	cf142220-f1ad-4fd7-bdd0-7bb0d786203e	21768295	21777787	fwd	4370	-3	left	UWB_Cisp0
chr2	22081397	22084626	93cb4368-327d-4273-a3fa-9573118f4245	22081392	22091942	rev	3209	-3	left	UWB_Cisp0
chr2	22296691	22310961	06553181-ca46-4407-a817-b640de504425	22296651	22311863	fwd	14241	-3	left	UWB_Cisp0
