chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	EdU_length_bp	BrdU_length_bp	EdU_segment_contamination	EdU_segment_purity	BrdU_segment_contamination	BrdU_segment_purity	stall_score	fork_direction
chrX	114180044	114184069	5c267637-9601-4d2f-b848-72334a973634	114172751	114185106	rev	4025	1353	2400	0	0.65942	0	0.898172	-3	left
chrX	117795306	117803061	bc5e39de-ca58-40f6-a354-dc2c51068089	117795301	117805369	fwd	7755	1779	5659	0	0.638938	0.053729	0.829962	-3	left
chrX	118474403	118484231	ee4c1b9f-8dd3-41dc-a4bd-1bf1f7ef613b	118471150	118486011	rev	9828	2840	6518	0.043682	0.689548	0.064648	0.803145	-3	left
chrX	119353928	119365955	69dfc351-d188-47d8-a237-f0b36bb30865	119353731	119365959	rev	12027	4098	7395	0.009083	0.877384	0.007559	0.914184	-3	left
chrX	121514511	121523474	3ef85c42-288e-421a-81c0-5a897468d8ae	121514504	121528173	rev	8963	3636	4848	0	0.591653	0.03186	0.828349	-3	left
chrX	129821591	129826930	bd280fb8-94d5-49fd-a0cd-4254ec0b218c	129819684	129832002	rev	5339	1660	3359	0.007648	0.669216	0.019943	0.646724	-3	left
chrX	131804654	131809058	c3411398-de07-42a3-bcde-1da1182f2c19	131804650	131816858	fwd	4404	2151	1724	0.039002	0.595944	0.052288	0.636166	-3	left
chrX	136059546	136072452	c7c7a98a-b369-4832-a69d-446805ed3b7a	136059537	136079922	rev	12906	4025	7989	0.008897	0.579181	0.016463	0.819437	-3	left
chrX	143443089	143446584	fbc59981-9749-45cc-9d58-8afa5cc9390c	143443080	143455208	fwd	3495	1281	1899	0.009238	0.496536	0.012567	0.696589	-3	left
chrX	146255767	146261755	65e756c5-7fcf-4197-a9b2-dc0ac1973cf9	146255762	146267828	rev	5988	2385	3153	0	0.320567	0.005313	0.731137	-3	left
chrX	148992394	148998684	4bf87dad-a916-45aa-9fb0-600147a29c53	148992385	148998689	rev	6290	4181	1874	0.004344	0.886186	0.015414	0.926782	-3	left
chrX	152664445	152672903	53e9b073-0dfe-4d7b-a935-8efeb10f019b	152664430	152684302	fwd	8458	4798	3378	0.037007	0.621078	0.043571	0.793836	-3	left
chrX	154234089	154240579	2bceef93-9bc4-4a50-94b6-295a53b05531	154229463	154242598	rev	6490	1575	4652	0.022222	0.648889	0.044857	0.805104	-3	left
chrX	155499459	155510523	78b6d83c-aefb-44b2-abce-a798ba894153	155495164	155510566	fwd	11064	1818	8910	0.028021	0.637478	0.007542	0.860692	-3	left
chrY	56826670	56832405	7edce047-d69b-4bbf-a580-a92e40a2f1ce	56825767	56834834	fwd	5735	3704	1396	0.057881	0.398041	0.032407	0.576389	-3	left
chr1	1948520	1954399	30827f43-ebcb-4f61-bb5f-c4cd62d26b5e	1940825	1965848	rev	5879	2163	1143	0	0.882857	0.108626	0.741214	0.404791	right
chr1	3565363	3570539	eb7c1027-b387-43c3-b648-b1d6621c324f	3554855	3570546	fwd	5176	2219	1137	0	0.347701	0	0.781818	-3	right
chr1	4674234	4682999	9956ba23-95c2-4197-abf5-b5c1d28f8fea	4655644	4683003	rev	8765	1743	6304	0	0.486264	0.009079	0.692607	-3	right
chr1	9124866	9130845	05673ca0-a8ff-41f9-be90-06202eac6456	9120528	9136485	rev	5979	2137	3618	0	0.771154	0.004093	0.776262	-3	right
chr1	9894254	9899501	ad036908-26c9-4088-819f-a7646129c2c3	9887986	9899507	fwd	5247	1193	1937	0	0.317784	0	0.70615	-3	right
chr1	12750638	12757722	a333dbd0-11df-43fc-8930-f00a4c517270	12742533	12760490	fwd	7084	2137	4689	0	0.697917	0.019178	0.63105	-3	right
chr1	17194937	17201905	0fffec3f-a556-4ce2-8f26-4f5008106f99	17188393	17201918	fwd	6968	1289	2483	0.006557	0.678689	0.009302	0.906977	-3	right
chr1	19377778	19381366	d5783650-6716-4556-be14-76e89b0eb4ee	19377767	19388115	rev	3588	1158	2033	0.13986	0.688811	0.022099	0.72744	-3	right
chr1	21924427	21931222	2638d467-8deb-4015-b2b0-b1d31aa3877a	21923823	21937725	fwd	6795	2133	4219	0.002123	0.503185	0.012959	0.583153	-3	right
chr1	24918280	24923191	bef8507c-d3ca-4372-ae56-d42349a49949	24912388	24924607	fwd	4911	3028	1658	0.001264	0.604298	0.008889	0.795556	-3	right
chr1	27229593	27232988	ad694848-2e5b-4cbb-8fe9-ea6f4c7e8abc	27226197	27236703	fwd	3395	1239	1413	0.037037	0.57265	0.071429	0.729167	-1	right
chr1	31653163	31663743	22f9b7bf-4ad8-42c5-9511-d63f468a2af6	31651966	31663751	fwd	10580	3961	4678	0.020948	0.673649	0.012862	0.784566	-3	right
chr1	31817991	31830270	f3862a55-ad71-4fa7-80ff-c82a3d67e955	31817986	31830278	rev	12279	2976	8867	0.061898	0.668501	0.048964	0.811676	-3	right
chr1	35766611	35777714	b98d5e90-d82b-4d6e-a565-4b6e1c2e959b	35766603	35777720	rev	11103	3176	6453	0	0.910319	0.040392	0.86382	-3	right
chr1	46616550	46622114	9bbfdba5-ecf2-4d8c-a33c-560be0d31dda	46614375	46629538	rev	5564	2946	2302	0.002861	0.705293	0	0.760748	-3	right
chr1	47316968	47320836	9d3aa54a-4d67-4902-83ab-cec837a61b52	47313289	47320842	fwd	3868	914	2626	0.050847	0.639831	0.008969	0.90583	-3	right
chr1	59033629	59038681	a7559af9-b60e-462a-8f3d-dae90a0cf91a	59032403	59042271	rev	5052	1066	3668	0	0.369963	0	0.788276	-3	right
chr1	59095595	59103593	9c11c9d7-79cb-4000-8465-b60eecf5a55b	59095587	59114514	rev	7998	3484	4233	0.01606	0.70985	0.031513	0.790616	0.334793	right
chr1	70516956	70525116	ebc1959f-100f-4f74-8400-d99629af95b6	70515576	70535828	fwd	8160	2042	5690	0.003846	0.686538	0.061073	0.627854	0.41685	right
chr1	72588902	72596343	b652eaaf-5fd1-472a-ac45-6515e2a431d1	72586663	72596351	rev	7441	2623	4389	0.004768	0.705602	0.047518	0.843972	-3	right
chr1	73057252	73063823	620cc81f-ca45-4385-ae36-cc4bb05589b9	73057246	73063828	rev	6571	3606	2600	0	0.757692	0.064067	0.735376	-3	right
chr1	73936021	73939346	b51008db-9b55-43ac-8052-8e44b6a8841e	73934013	73961474	fwd	3325	2454	596	0.004724	0.685039	0	0.766082	-1	right
chr1	74717944	74722988	794d48e6-e95d-4489-aace-01b3294bb230	74711562	74722994	rev	5044	2282	2097	0.066667	0.493651	0.061813	0.70467	-3	right
chr1	84726550	84733028	8b53f1ec-4754-4100-8bb6-408b8c6be6a3	84725387	84733033	fwd	6478	1652	4569	0	0.666048	0.022831	0.81621	-3	right
chr1	87951502	87960608	3bebac84-f008-48a8-94d3-9a01a54a9983	87951489	87961821	rev	9106	1225	4906	0.045455	0.514205	0.01294	0.909418	-3	right
chr1	93713332	93725031	0bba8cbb-3f45-4b15-9bdc-8dd5d4f29585	93712195	93725039	fwd	11699	4490	6851	0.00823	0.706173	0.059072	0.746233	-3	right
chr1	95827148	95834932	9b0ff3f5-5637-4092-bf95-8de766516516	95825140	95837660	rev	7784	3001	1096	0.001217	0.8382	0.003344	0.963211	-3	right
chr1	100445821	100452424	0ef31fdc-a7a4-43a6-a8c5-81fb789280de	100438162	100452428	rev	6603	2250	3833	0.00678	0.649153	0.054721	0.700644	-3	right
chr1	103352042	103359570	b1b3a30c-f4c7-4e7f-91bf-b70f37ad2987	103352038	103360503	fwd	7528	1985	5027	0.034711	0.421488	0.004464	0.824107	-3	right
chr1	105308727	105315728	ab091cc8-9f1f-4672-9822-933e1dcc8efb	105308720	105318255	rev	7001	3317	2615	0.000979	0.602351	0.001112	0.939933	-3	right
chr1	110593862	110598814	667d69b7-d7f5-4c8d-aec2-fdab5362ac06	110591885	110600240	fwd	4952	3094	1585	0.001297	0.774319	0.00295	0.79351	-3	right
chr1	112054381	112063502	01746e2a-d7f1-434b-9851-c5b1db986905	112051672	112068335	rev	9121	4236	4335	0	0.492308	0.027703	0.725648	-3	right
chr1	117329605	117340911	42ca0d75-a2ff-4570-90e8-4f713c753489	117324450	117341986	rev	11306	2409	6646	0.002981	0.877794	0.059462	0.779731	-3	right
chr1	118031792	118037416	972ed3f8-d887-42d7-b639-c09e2590f520	118030916	118037431	rev	5624	3563	1739	0.010721	0.761209	0	0.878182	-3	right
chr1	120520460	120527497	f948219e-258a-466e-9bbf-c2d4479467c0	120520452	120529375	rev	7037	2198	1779	0.001572	0.84434	0	0.969112	-3	right
chr1	120904330	120909686	5bc50896-0298-4a54-ba7a-57c0477a3a96	120897416	120909693	fwd	5356	2453	2614	0.037293	0.691989	0.066434	0.703963	-3	right
chr1	143213478	143222723	28f1b9da-42ea-49c9-a662-bdf92093134d	143213470	143223517	rev	9245	1994	6331	0.007853	0.734293	0	0.775305	-3	right
chr1	143223666	143229966	b1ef99c6-24cd-4242-a6da-5f3af529d48d	143217189	143241026	fwd	6300	3699	2596	0	0.125	0	0.375887	-3	right
chr1	147790855	147797914	0c47f536-bd01-47a1-b1a5-67533db0e491	147785890	147803850	fwd	7059	1603	4810	0.025641	0.571096	0.057014	0.666917	-3	right
chr1	148281029	148288086	dfb945fb-9d04-4a26-82b5-8df20c2bfbdc	148273643	148300913	fwd	7057	1699	4850	0.034392	0.568783	0.064291	0.719776	-3	right
chr1	151773225	151779746	28d08b6a-a08e-4370-81cb-dbac0740aad9	151769153	151779753	fwd	6521	4212	1634	0.022265	0.550823	0.03178	0.707627	-3	right
chr1	152641360	152648120	3c2104b2-ede0-4f6a-874e-da20ec436248	152633344	152648157	rev	6760	3025	2727	0	0.85	0.008863	0.837518	-3	right
chr1	154222860	154228288	d4c2dfc2-fec0-4ee4-9da2-a2aeaaf90380	154216450	154228476	rev	5428	2541	2510	0.029851	0.598372	0.044014	0.71831	-3	right
chr1	157072668	157082088	4bb02dbc-be70-4774-9e77-55c313a7da64	157070998	157082709	fwd	9420	1234	6887	0	0.390335	0.029337	0.652504	-3	right
chr1	160651014	160662514	40c8b600-ab59-4501-b2e7-515eda6f18ee	160650755	160662522	fwd	11500	3949	6568	0.021717	0.724922	0.025241	0.87196	-3	right
chr1	164666724	164670305	4436ee20-2ef5-49bc-8ae0-7c55b3082ef0	164656841	164674319	rev	3581	1255	2082	0	0.438953	0.03913	0.602174	-3	right
chr1	165290896	165297630	a6445869-4ec3-499a-ac14-24650deaf7b9	165286000	165297644	fwd	6734	3718	2724	0.003279	0.762842	0.055866	0.747207	-3	right
chr1	166459782	166468187	e96c1362-1910-4087-afec-2c4b29e7501b	166458803	166468999	rev	8405	2761	4853	0.035831	0.752443	0.003569	0.940757	-3	right
chr1	169893437	169900521	469b482b-fa3c-4194-b070-4e326015fbd7	169892308	169900525	rev	7084	2149	4569	0.00369	0.828413	0.035103	0.855308	-3	right
chr1	170001894	170010656	574110e6-a0e1-4116-add3-9f03fd453a9a	169999722	170010660	rev	8762	4848	3621	0	0.645608	0.045685	0.729514	-3	right
chr1	170855999	170863406	19897918-ae68-43c1-a51a-e9dd5b6dacaa	170854367	170863412	fwd	7407	2837	4286	0.003606	0.774038	0.005367	0.859571	-3	right
chr1	178658053	178666781	4f5f70cc-fd75-406b-ba86-b28b94b71184	178658045	178673532	fwd	8728	2147	5929	0	0.690878	0.003213	0.863111	-3	right
chr1	179097017	179101147	97393bea-f8db-4a30-8456-2aed4ac57537	179096209	179108155	rev	4130	1023	2757	0	0.438406	0.006188	0.767327	-3	right
chr1	179915382	179919898	40bb3b9b-905a-44af-9dba-bd0a7b136bcb	179913261	179919902	rev	4516	2704	1524	0.039591	0.644955	0.052009	0.801418	-3	right
chr1	180064348	180069815	4d438b8c-b06e-4789-9f09-1b350d1d00c1	180059543	180069820	rev	5467	3813	1311	0.020391	0.497876	0	0.781176	-3	right
chr1	180612576	180617887	7bae67aa-efd5-43de-8994-33968236292f	180604768	180617893	fwd	5311	2018	1937	0	0.500739	0.007921	0.669307	-3	right
chr1	185768847	185772914	be269848-c946-464c-ad90-8b9917a64882	185767036	185772923	rev	4067	1236	2484	0	0.584239	0.016416	0.852257	-3	right
chr1	188768824	188777884	c7d7bcfd-2802-4119-90d3-7a7fd07828c8	188768815	188778932	rev	9060	2238	6528	0.094576	0.628651	0.031972	0.824156	-3	right
chr1	189975475	189981022	b57ac32a-bcdf-4cab-8143-20939d0dfcb2	189965607	189984428	rev	5547	1951	3340	0.023622	0.537402	0.004994	0.761548	-3	right
chr1	193537175	193539355	58600f1b-83e5-414d-aedd-f9c65732765a	193532846	193545572	fwd	2180	882	971	0	0.801498	0.026012	0.771676	-1	right
chr1	194494137	194501992	9b8a3f66-9285-4f25-94f9-9cb6072f0f8a	194492851	194504068	fwd	7855	3490	2353	0.014056	0.676707	0.001328	0.903054	-3	right
chr1	195644813	195649393	cef3b354-bd36-41e3-b8e5-490329afb00f	195644128	195649399	rev	4580	1821	2390	0.01461	0.550325	0.023774	0.82318	-3	right
chr1	205772147	205786294	5aeacedb-19a4-45b5-948e-6d371c7caf39	205756664	205787597	rev	14147	4396	9457	0	0.757273	0.068552	0.627678	-3	right
chr1	208166043	208179406	d989248d-95cd-4c9b-b54d-daf9ab9a3e80	208163401	208181352	rev	13363	2241	8332	0.00318	0.63275	0.017824	0.906191	-3	right
chr1	212615154	212625139	718e669b-ce32-4b9a-9049-3386ed4c3fcc	212611755	212626939	fwd	9985	3260	4371	0.081967	0.552333	0.005	0.9275	-3	right
chr1	213639227	213647779	eeca7b18-72b7-4b28-84c9-f461a9f7b158	213639219	213651425	rev	8552	1190	6488	0.092593	0.818519	0.011396	0.877493	-3	right
chr1	213690354	213696071	5083edf3-5278-4a92-914d-eb337f3083c4	213680519	213696077	rev	5717	541	4909	0	0.834646	0.014937	0.909591	-3	right
chr1	215715191	215721964	4405329f-675c-4819-afab-d627d94b824c	215715187	215721975	fwd	6773	3366	2020	0.129524	0.642857	0.087786	0.814885	-3	right
chr1	219374164	219379071	91438609-cda7-42e3-909c-0dd0b20c2657	219369374	219379075	rev	4907	1730	2953	0.001992	0.635458	0	0.857561	-3	right
chr1	221955755	221964981	1990872b-8b1d-4304-bf06-aca76cbc5d2f	221954357	221964989	rev	9226	4735	4113	0.030247	0.761728	0.08092	0.720613	-3	right
chr1	225821139	225826961	33fcfab9-c9ea-4b5f-9f8a-88d178adee72	225814588	225827007	rev	5822	2628	1830	0	0.754331	0.033981	0.633495	-3	right
chr1	230033452	230036533	b3f335a3-a8f0-4680-8884-8f49278df4a5	230021383	230036538	fwd	3081	1200	1459	0	0.382436	0.016575	0.788214	-3	right
chr1	230108497	230111483	73d77209-776a-48a7-8c65-d55cd20e58d3	230094201	230115473	rev	2986	1582	1145	0.005195	0.535065	0	0.742308	-3	right
chr1	230125150	230132275	8e9c4a58-d14e-49d5-8736-d1f1f23f2d2a	230122906	230132282	fwd	7125	4685	2048	0.00081	0.575709	0.044898	0.720408	-3	right
chr1	234014600	234023787	2325a8b1-08a5-46f5-9aa0-2782508ace99	234011815	234023799	fwd	9187	4580	4381	0.044156	0.680519	0.044389	0.755444	-3	right
chr1	242288416	242300192	9bae1d08-03ce-4825-9059-13eb4b567688	242285542	242312905	rev	11776	4785	6712	0.031228	0.722498	0.014803	0.896382	0.107709	right
chr1	245114070	245118742	8147f1ab-553b-4acd-b176-f5495a8f6806	245106714	245118746	rev	4672	2849	1428	0	0.347889	0.013333	0.733333	-3	right
chr1	246110322	246120962	448137e3-6b6c-4d23-80eb-97133dd2b651	246110316	246120966	rev	10640	1890	8163	0.043137	0.929412	0.082265	0.788756	-3	right
chr1	247249231	247257547	6c3e16b7-6b6c-4dec-938b-b0249120b9d8	247249217	247260293	rev	8316	2501	3265	0.093156	0.844106	0.023204	0.921547	-3	right
chr14	18948235	18953320	1fb0ede6-4271-4ead-b738-c23f7a210351	18948229	18954643	rev	5085	1053	3678	0.039578	0.680739	0.023166	0.803089	-3	right
chr14	30864730	30870619	bebead13-555f-4969-8cb1-8825c6f900eb	30863556	30872411	fwd	5889	1192	3763	0.019444	0.572222	0.011846	0.848963	-3	right
chr14	33675986	33681561	c5ed6f3b-07e4-44ee-b57b-b9316c94d79a	33672965	33681567	rev	5575	2014	3125	0.056604	0.408233	0	0.827897	-3	right
chr14	35720885	35734447	30e3e336-a1ba-4ea3-8fae-1d7c40a39e5b	35720879	35734758	rev	13562	3832	8160	0.012167	0.838783	0.003344	0.927759	-3	right
chr14	40905001	40908045	24454712-88b8-4646-8a7b-d5c231e6c07d	40900998	40908054	fwd	3044	1274	1435	0	0.604027	0.029106	0.800416	-3	right
chr14	42556409	42561954	89f45cd2-399f-4f2a-aa3b-9c5f315c1090	42556405	42563789	fwd	5545	1693	3417	0.029358	0.570642	0.033019	0.754717	-3	right
chr14	43102181	43106760	a991cf8d-6f1b-400d-ae9f-a527cde14a1b	43098051	43113718	fwd	4579	1442	1233	0.006135	0.555215	0	0.91828	0.188672	right
chr14	45974995	45988404	a2554e66-7a1b-45d4-bb8e-48d343b4fa1c	45974544	45990844	rev	13409	4796	8295	0.028103	0.776737	0.009838	0.917364	-3	right
chr14	46488208	46492828	de5239e8-d0d1-4920-96b4-11cabbcd8f59	46479475	46492832	rev	4620	1115	3145	0	0.544025	0.015474	0.798839	-3	right
chr14	48644313	48647839	47f49a26-4da7-4745-b467-69407b39058f	48637483	48647849	fwd	3526	2138	1144	0.022157	0.66322	0.071651	0.579439	-3	right
chr14	56791584	56801952	606e8a44-c13e-4721-ab85-be3ce342db73	56791576	56801960	fwd	10368	2935	5645	0.008424	0.894103	0.06	0.902143	-3	right
chr14	57964873	57971779	479fc65a-1ee0-49c2-b04a-636bd5499f06	57962983	57972690	fwd	6906	1057	3911	0.067961	0.504854	0.0131	0.937991	-3	right
chr14	58836233	58851589	dd29d143-d3d9-4da0-87fb-5f39f00e22ff	58830780	58852090	fwd	15356	3614	11406	0.01668	0.704527	0.061725	0.680947	-3	right
chr14	76096544	76103527	b10f17f5-8f7d-4513-a84d-32a0b7dc9085	76093132	76104169	rev	6983	2064	4304	0.024482	0.587571	0.031881	0.750266	-3	right
chr14	77767988	77785152	ced19e77-79f9-4d9d-9387-1123d9ab88f1	77765885	77793318	fwd	17164	1677	14263	0.037523	0.639775	0.042704	0.549646	0.07045	right
chr14	79990385	79996153	15067cc2-b9fc-4a34-b878-15c34608fcea	79989635	79998016	rev	5768	1071	1230	0	0.483444	0.018135	0.722798	-3	right
chr14	83825011	83832837	f9b30560-204b-409c-8b7a-86949bd7edcb	83822117	83832843	fwd	7826	1063	3889	0.012195	0.365854	0.017213	0.57541	-3	right
chr14	87683995	87691886	f9b47743-5f01-4896-8cd1-067bc9f1f6e2	87680920	87691897	rev	7891	3716	3758	0.000903	0.728339	0.105445	0.75108	-3	right
chr14	89962091	89967378	ff65b2e7-127c-4be7-bfc4-5dd0ff5d82b3	89949302	89970133	fwd	5287	1717	3264	0.049645	0.555556	0.007071	0.721212	-3	right
chr14	94660352	94664166	996a2886-5c49-440b-b5b8-119459de31cb	94647886	94664170	rev	3814	1971	1338	0.02554	0.575639	0.041176	0.523529	-3	right
chr14	97877223	97886297	2ec521ec-938c-4bd0-a246-7970f3a16ecb	97877218	97886463	fwd	9074	3673	4473	0.027358	0.903774	0.037037	0.897557	-3	right
chr14	104234852	104242964	7db7c00f-37f7-4121-b16c-4c282ce26cab	104234848	104242974	fwd	8112	2053	5711	0.04291	0.830224	0.078093	0.801659	-3	right
chr15	37233570	37238525	f50182bb-f520-40e8-b16c-b9a6678294df	37224405	37242170	rev	4955	1133	3450	0	0.38206	0.009259	0.807613	-3	right
chr15	44970041	44975134	260cc4a2-1438-4677-8b65-ed821ca97633	44970036	44975140	rev	5093	3294	1478	0.015056	0.885822	0.025794	0.855159	-3	right
chr15	52218925	52225179	1dcff624-ac31-4328-985c-9ece0a6206e3	52216131	52225186	fwd	6254	1115	4679	0	0.557325	0.051809	0.811678	-3	right
chr15	52977554	52984060	45beb359-b729-4069-97f8-fb8396b89ea7	52975494	52984067	rev	6506	2255	3955	0.054422	0.569728	0.02947	0.831041	-3	right
chr15	56196569	56202546	2a67cb60-8147-43cf-b929-774c8498343b	56193609	56202552	fwd	5977	2030	3664	0	0.498403	0.030738	0.898566	-3	right
chr15	57319542	57328655	84aef0ef-fa29-4c4e-aea8-29915329a8e4	57317481	57329114	fwd	9113	1129	3984	0	0.444444	0.032528	0.656134	-3	right
chr15	60578373	60584906	9b386b5a-120e-4273-b378-507e464daf1a	60570176	60585972	fwd	6533	1971	4254	0.005034	0.647651	0.045957	0.599149	-3	right
chr15	61241643	61246283	8b95c4df-a4c8-4eae-b9a4-dd2c3ac6c75a	61232690	61246290	rev	4640	3307	1072	0	0.708333	0.003448	0.862069	-3	right
chr15	61742534	61746568	3f036271-00ae-4a7a-9e61-9f959598ca82	61738245	61746581	fwd	4034	1273	2438	0	0.569697	0.002845	0.907539	-3	right
chr15	70847406	70853799	4afbd557-fc50-4e62-93ea-bd29ecd12e77	70839226	70855939	rev	6393	2913	1483	0.002101	0.585084	0.032544	0.781065	-3	right
chr15	72239480	72243767	c43d12fc-f4dd-4459-8eb2-2fc8010ac532	72237888	72250551	fwd	4287	1352	2662	0	0.679878	0	0.728707	-3	right
chr15	78615313	78620793	241aeece-e8d6-4031-9ffb-7acf9520c40f	78612231	78623132	fwd	5480	1023	3557	0.060345	0.49569	0.004418	0.726068	-3	right
chr15	78652755	78658240	8534dd0b-2ef2-4868-8e86-85d4146c6620	78652750	78671702	rev	5485	1593	3380	0.022472	0.764045	0.087838	0.701577	-3	right
chr15	84774387	84781699	485790aa-ce78-4235-8f0f-9f84d6b3098b	84774380	84781705	fwd	7312	4120	2929	0.023057	0.912895	0.134635	0.775951	-3	right
chr15	86054515	86062335	d86688c2-50b7-4378-9207-70a19c37cd35	86054492	86063303	rev	7820	3105	4262	0.041344	0.848837	0.019774	0.832392	-3	right
chr15	95624246	95632738	1e34d56b-2573-4274-9a60-1b44b39c03f7	95617644	95632743	fwd	8492	2547	5171	0.037464	0.814121	0.057737	0.833718	-3	right
chr15	96297392	96304732	0acf9539-5a63-43c7-a7d3-453b41b9fd93	96294498	96308175	rev	7340	1002	6089	0	0.69103	0.038339	0.517572	-3	right
chr15	98845695	98853147	f6c75336-ce57-4787-8a52-5396f155ed00	98837774	98853155	fwd	7452	1091	5893	0	0.375	0.009531	0.717009	-3	right
chr15	99087577	99091369	3568e7e9-616c-4bde-845b-4ef7440615e0	99077795	99091376	rev	3792	2024	1236	0.078431	0.6122	0.006849	0.75	-3	right
chr15	101334570	101338756	69135f6b-3a65-4974-9e02-2efd6f9d1b7d	101331322	101338761	rev	4186	1361	2419	0.083832	0.461078	0.022913	0.777414	-3	right
chr16	5742826	5757513	52b9c422-d7a5-45b9-8ebb-85e3a4a1fa9f	5736774	5758190	rev	14687	3423	11013	0.008951	0.612532	0.029676	0.780164	-3	right
chr16	7506053	7514244	94233342-c606-4594-83eb-9824c8c35c80	7500126	7515054	fwd	8191	781	7117	0	0.866071	0.037524	0.690058	-3	right
chr16	17536075	17546506	35b6caef-84d1-4eb0-b8e2-32bf901efa06	17536070	17546764	fwd	10431	1349	7613	0.012232	0.87156	0.000999	0.890165	-3	right
chr16	19892949	19900953	74a67838-a5dc-4f8a-9df1-15fb62104328	19890516	19900958	fwd	8004	2582	5112	0	0.675037	0.007241	0.774739	-3	right
chr16	21063242	21070941	ee20f143-043e-4cd9-951b-fe715850675d	21063236	21072138	rev	7699	2500	4733	0.051515	0.816667	0.013677	0.865648	-3	right
chr16	22206342	22218632	c94502e7-bd1b-4f75-a315-583019eaff61	22182372	22222037	fwd	12290	1921	9901	0.03937	0.496063	0.051682	0.684578	-3	right
chr16	22796442	22810012	1e9d973d-8d96-4c5d-bdc1-982f0fbb4c0f	22796434	22810019	rev	13570	1475	11082	0.123636	0.774545	0.017968	0.865096	-3	right
chr16	23442710	23452760	0864dac3-e90b-46c4-96ad-ef8e87575b68	23438244	23453544	fwd	10050	2105	7481	0.027888	0.565737	0.045298	0.599197	-3	right
chr16	23693453	23697667	d6e8e469-8ef9-4ad0-b3c8-8f98776eb5bc	23688134	23697726	fwd	4214	1409	2087	0.13783	0.492669	0.097252	0.697674	-3	right
chr16	23727521	23733743	37e8a30c-2c6e-44f5-9f18-9729c84c55e8	23722921	23733748	fwd	6222	2214	3511	0.027634	0.671848	0.029551	0.735225	-3	right
chr16	25873590	25886099	659ebf64-b897-4f3e-b938-1f2b088eed73	25869615	25886113	fwd	12509	2941	7999	0.008314	0.7019	0.024412	0.848202	-3	right
chr16	27938831	27952076	4790e666-222c-42d1-ae8c-5345c61da4c3	27926713	27952308	fwd	13245	2411	10563	0.001795	0.667864	0.0122	0.824569	-3	right
chr16	28957613	28966973	395deeb5-8384-42a4-ae2c-b582814b0187	28943999	28966977	rev	9360	2054	7087	0	0.581967	0.082601	0.648506	-3	right
chr16	31536253	31540277	fcea1527-c229-4361-a71a-135fe3d18ad9	31533719	31545939	fwd	4024	2311	1492	0.022472	0.649813	0.007792	0.784416	-3	right
chr16	33974727	33979905	c2e49c4c-94b1-4e08-9600-76166eb4ea45	33970354	33979909	rev	5178	1254	2248	0	0.320225	0.04	0.625	-3	right
chr16	35593937	35600728	5f220103-3ecc-4cbf-a6a2-d9a7e4ab249e	35587805	35600747	fwd	6791	2575	3859	0	0.373006	0	0.843443	-3	right
chr16	46389314	46393803	f092297f-b848-4c03-b6bd-f468526169be	46382552	46409480	rev	4489	1935	1996	0.010169	0.313559	0	0.717391	0	right
chr16	46382558	46391589	bc2e5953-dacc-462b-95a7-c19348af96b2	46382552	46407058	rev	9031	5093	3085	0.02551	0.873016	0.116514	0.843119	0.420207	right
chr16	46392702	46398535	fbb23419-ee3b-4e57-9de3-022c158fb9c4	46382554	46406074	fwd	5833	1509	3506	0.05	0.2	0	0.711268	-3	right
chr16	46391303	46397294	b121d2fc-6c44-45af-8088-6e1abc8e60c2	46383509	46402917	rev	5991	2934	2145	0	0.296296	0	0.586207	-3	right
chr16	46391278	46397309	8dcfe535-4817-42da-93c8-d44b31aee386	46383582	46402088	fwd	6031	2933	3090	0	0	0	0.394231	-3	right
chr16	46385233	46392750	9f4c8e33-2fa8-429d-a302-5cf89035a8b9	46385225	46404014	rev	7517	5794	1459	0.02422	0.6324	0	0.5	-1	right
chr16	46392962	46397309	4a59b2da-cfcf-4c3b-ad82-3599c937d296	46385390	46399113	fwd	4347	1288	2592	0.034722	0.454861	0.026087	0.713043	-3	right
chr16	46392953	46402440	56271315-06ce-47ae-8814-df2391512fa2	46387476	46403725	fwd	9487	8025	1160	0.173034	0.49588	0.1	0.576471	-3	right
chr16	46398225	46401973	2a2d2a56-e75d-4e6d-a3f7-6857eefb638b	46387684	46402040	fwd	3748	1577	1893	0	0.554377	0.06506	0.73494	-3	right
chr16	46394493	46403257	731635ce-1010-434e-b860-7af610e17de9	46387708	46404809	rev	8764	5443	2721	0.002012	0.761569	0.011521	0.740783	-3	right
chr16	46389265	46396269	b8573561-4e52-4db7-b7ad-029e9382101f	46388073	46410173	rev	7004	4705	847	0.047786	0.29021	0	0.821429	-1	right
chr16	46390451	46397912	6a084001-33c3-44dc-872c-32eb153cf1f4	46389109	46409465	rev	7461	4026	2646	0.02589	0.521036	0	0.25	-1	right
chr16	46391550	46397294	89fe840b-64f9-49bc-9d51-a7e3ba5f106c	46389661	46406627	rev	5744	2641	2832	0.019146	0.78056	0.023649	0.827703	-3	right
chr16	48721995	48742127	112de2f2-5cbf-4cc5-a2b4-662c74d607d7	48706346	48742782	fwd	20132	4915	14873	0.05303	0.736532	0.073405	0.58091	-3	right
chr16	48854478	48862927	0da79d70-2e30-445c-935a-20901bb3f2c2	48854470	48862936	rev	8449	2900	4770	0.069544	0.776978	0.04496	0.882524	-3	right
