sample	read_id	chromosome	EdU_bp	BrdU_bp	total_analogue_bp	EdU_segments	BrdU_segments
UWB_Cisp0	36c97776-e619-490b-9363-c51f37bdc666	chr4	1972	11380	13352	1	1
UWB_Cisp0	39b9cc70-699a-4f9a-851c-9fc4379a131d	chr4	3777	1875	5652	1	1
UWB_Cisp0	3b7b0f08-701a-4bf0-b822-647d386d3672	chr4	3583	1927	5510	1	1
UWB_Cisp0	3bf3c3e3-c318-44c7-838b-44fb0a290933	chr4	1063	1184	2247	1	1
UWB_Cisp0	3e2a3174-f621-4a3c-811b-51492dd53960	chr4	4376	4929	9305	1	1
UWB_Cisp0	3f7130e8-251f-4a37-ae0d-dbfcaeefc7c5	chr4	1306	4610	5916	1	1
UWB_Cisp0	49cbc7ee-8098-418a-b576-18bf3fcd6b71	chr4	3510	2161	5671	1	1
UWB_Cisp0	4b149f22-0afb-489f-b58b-97c94be58f9e	chr4	2801	5727	8528	1	1
UWB_Cisp0	4cd366bc-441a-466b-8402-be609cab59b2	chr4	2009	2191	4200	1	1
UWB_Cisp0	4d60eb09-d0dc-4800-81f3-4f6d4df6e853	chr4	1988	4130	6118	1	1
UWB_Cisp0	4d81d9d6-636e-4e3c-b658-ed61ac50b380	chr4	2103	4168	6271	1	1
UWB_Cisp0	4f71d025-7817-4a8d-878e-0e1d76b4894f	chr4	1437	3826	5263	1	1
UWB_Cisp0	534f4b3c-3a8f-4000-a43d-ddcfe7fd24de	chr4	3527	4694	8221	1	1
UWB_Cisp0	53f452b0-dd63-4c1f-a069-6f422055d01b	chr4	1524	10299	11823	1	1
UWB_Cisp0	552b6395-f138-4f53-9f08-4ab322d34201	chr4	1887	2981	4868	1	1
UWB_Cisp0	573108bb-902b-4da6-b1ef-d212ccdeed8d	chr4	1400	15388	16788	1	1
UWB_Cisp0	57fd7dcf-0be1-4abd-ba97-fa4c92f9eea3	chr4	1003	1170	2173	1	1
UWB_Cisp0	5954e8ad-c7f0-49f4-a8b3-7f0a3bb93f52	chr4	1707	4865	6572	1	1
UWB_Cisp0	5c47bad2-f9bb-43f3-9933-f3d32958c5ed	chr4	1264	1201	2465	1	1
UWB_Cisp0	626715a5-8349-49f2-b3a5-4e1f40c0be7a	chr4	4608	3965	8573	2	1
UWB_Cisp0	68b2846b-6e33-4ef1-8697-542afb507432	chr4	1175	4817	5992	1	1
UWB_Cisp0	695c299c-e091-45bf-ab10-8158808dedbe	chr4	2843	5005	7848	1	1
UWB_Cisp0	6d19f353-7455-4287-aaa1-aa17659cf380	chr4	1767	4998	6765	1	1
UWB_Cisp0	6d3e2333-42f3-4228-b570-e2f4c0c9aeb7	chr4	1256	4770	6026	1	1
UWB_Cisp0	722b8719-f571-4868-8e56-ac154aed85dd	chr4	3021	3430	6451	1	1
UWB_Cisp0	747a06e0-ceff-4124-9c03-528053fad4ee	chr4	1224	4526	5750	1	1
UWB_Cisp0	798f3139-0b50-4795-87d5-cb56aa3fae54	chr4	1698	9593	11291	1	1
UWB_Cisp0	7a4fbc9f-8bf5-450c-9bb5-1e1fc8727e88	chr4	2885	2355	5240	1	1
UWB_Cisp0	7b97ea8f-a51f-49a8-a8d6-ca5c5bfc158f	chr4	2869	3765	6634	1	1
UWB_Cisp0	7e370ee5-bf99-4e15-8dc9-f963a5da9524	chr4	1180	6497	7677	1	1
UWB_Cisp0	7f6abafc-4513-4608-a34b-35efc385c032	chr4	1964	2867	4831	1	1
UWB_Cisp0	849e3450-8969-4915-9f6e-7d66a8f6b940	chr4	3391	6449	9840	1	1
UWB_Cisp0	84db6110-ce69-44c3-b8c6-223afed6cc50	chr4	4843	1777	6620	1	1
UWB_Cisp0	879f5af8-d816-4616-97ba-ded6bcd57985	chr4	1132	1415	2547	1	1
UWB_Cisp0	89423576-c8ae-4d56-880a-c83828f99e98	chr4	4771	6093	10864	1	2
UWB_Cisp0	8d064e3a-dd2e-464b-805b-1b8ceb4bd7fd	chr4	2593	2278	4871	1	1
UWB_Cisp0	8f58465f-8a81-48c4-bf04-240167da5edf	chr4	3580	2050	5630	1	1
UWB_Cisp0	90cabf43-1147-45fd-9e4a-ad60844cb529	chr4	1306	4003	5309	1	1
UWB_Cisp0	9154eda4-0cc8-4fd1-a838-f3ee7caaa146	chr4	4293	2524	6817	1	1
UWB_Cisp0	9574f12e-cd00-4b59-94f5-079c6cdb6854	chr4	2027	3090	5117	1	1
UWB_Cisp0	9f989394-d781-4788-828b-49abbf4e232d	chr4	1170	1643	2813	1	1
UWB_Cisp0	b2387be1-ae81-4f36-954b-c9c9e8355df1	chr4	1070	2574	3644	1	1
UWB_Cisp0	b5c3b73b-471b-45fc-a25e-b0e12f0a6eb7	chr4	2912	4646	7558	1	1
UWB_Cisp0	b6198559-c5c9-4a0a-8e26-544077a2a66a	chr4	1907	1353	3260	1	1
UWB_Cisp0	b893cf59-67f0-4d1f-8b8a-c8f950354ba1	chr4	6365	1226	7591	1	1
UWB_Cisp0	b9f8326b-c90a-4114-8359-1c06ad332323	chr4	1674	4434	6108	1	1
UWB_Cisp0	bfa1207e-df18-44a1-9a10-69f3b0f9c17a	chr4	1152	5730	6882	1	1
UWB_Cisp0	bfc42eb9-d488-4b38-bf26-06527f144f5c	chr4	4104	3754	7858	1	1
UWB_Cisp0	c62639c9-ca33-44f2-9594-0c36342691a7	chr4	2079	1694	3773	1	1
UWB_Cisp0	c83b95e2-5a9f-4ec7-9ea8-27635dbdb2ed	chr4	2475	3037	5512	1	1
UWB_Cisp0	cb9da4be-f10e-4221-90da-0cf8ec8f2177	chr4	1323	1253	2576	1	1
UWB_Cisp0	d107c06a-98f8-46b0-a8d9-f8650e3c0680	chr4	1103	10199	11302	1	1
UWB_Cisp0	d623d1ae-5842-4369-85a2-f82ca81681b1	chr4	4430	5374	9804	1	1
UWB_Cisp0	d75b5efb-dd7c-4378-b668-3aad12c5f1a9	chr4	1698	4072	5770	1	1
UWB_Cisp0	d8eb2b14-5d63-4f62-bf4f-a596459a4e9f	chr4	1798	3198	4996	1	1
UWB_Cisp0	dbc69d67-6e44-4fe5-9cbf-c0bc9dfb6dda	chr4	1596	1971	3567	1	1
UWB_Cisp0	de7486e6-6e21-4718-acf3-9f3e922b364f	chr4	2083	2311	4394	1	1
UWB_Cisp0	e1b43c1c-6d13-4462-8496-35a3c8161aec	chr4	3696	2068	5764	1	1
UWB_Cisp0	e3d50fed-7864-4707-90a5-6254089c9ae0	chr4	2405	2233	4638	1	1
UWB_Cisp0	e4b1233f-367f-4491-8e78-2122f44b8319	chr4	1801	7192	8993	1	1
UWB_Cisp0	e65dd7a9-f3ff-4957-a2a8-07136c8f4387	chr4	2751	9594	12345	1	1
UWB_Cisp0	e670e3ad-3adb-4e7f-ba75-f64b26eea7cc	chr4	4477	2639	7116	1	1
UWB_Cisp0	e8dac508-9be0-4b2f-85ee-bf2c3c74ee7a	chr4	2885	3693	6578	1	1
UWB_Cisp0	ebd148fe-d61e-42ba-a62a-1744356a0d0e	chr4	2387	1891	4278	1	1
UWB_Cisp0	ef8a20ce-50c5-4306-a39f-63c50375696f	chr4	4825	7454	12279	1	1
UWB_Cisp0	f17f290a-ceab-467a-abdf-00eb507f36c5	chr4	1795	4573	6368	1	1
UWB_Cisp0	f23c09a8-25c9-42d8-9a82-fe4613732385	chr4	1065	1474	2539	1	1
UWB_Cisp0	f291ae0f-b1de-4f6a-910f-2466b7c27753	chr4	2537	1443	3980	1	1
UWB_Cisp0	f805d13f-cf03-433c-ac43-345011635e62	chr4	1984	2875	4859	1	1
UWB_Cisp0	fa98d21e-2ccb-40f4-b505-74b2aad6358d	chr4	2462	4450	6912	1	1
UWB_Cisp0	fb50f27e-25ba-4165-9803-b341ec27d66a	chr4	1920	2149	4069	1	1
UWB_Cisp0	fca85211-b597-4aaa-a230-de31c415ad02	chr4	1065	1594	2659	1	1
UWB_Cisp0	fdcd93cd-8c10-40ac-be24-fb689bb812d7	chr4	3024	12431	15455	1	2
UWB_Cisp0	ffa36b3c-7d37-4bdb-8479-3919818afb2a	chr4	1081	8968	10049	1	1
UWB_Cisp0	0bb30150-eb7c-4c0d-9b81-7c1430359c76	chr5	1429	6250	7679	1	1
UWB_Cisp0	0bfa1282-93c2-4491-abb2-cd1135c5701f	chr5	2080	3751	5831	1	1
UWB_Cisp0	0c43b0c3-94fb-424a-8aef-8486b9c63fd1	chr5	1267	1911	3178	1	1
UWB_Cisp0	0e3d56aa-45dd-4740-9308-46e5ae1cc9c7	chr5	2000	1599	3599	1	1
UWB_Cisp0	10aa8550-8458-49f9-afb6-15a26f1aca20	chr5	2807	2243	5050	1	1
UWB_Cisp0	11f93d25-0f8e-447f-a47e-367b0be70767	chr5	1277	3039	4316	1	1
UWB_Cisp0	1d631712-01fa-4063-8274-68b697671e78	chr5	6574	5040	11614	1	1
UWB_Cisp0	1e4771f5-f3c6-4695-8f5c-d4489675b62c	chr5	1231	1057	2288	1	1
UWB_Cisp0	20200fe8-e9c4-4b87-b7e5-0b0522989081	chr5	1486	1547	3033	1	1
UWB_Cisp0	21acd486-80b0-489d-b838-842988f1e112	chr5	2658	21257	23915	1	1
UWB_Cisp0	24697b4e-2cea-451b-b9f9-4f3f1dee515b	chr5	1302	3113	4415	1	1
UWB_Cisp0	247ac5cf-6ae8-4422-96ba-7c38b4a26adc	chr5	4872	2690	7562	1	1
UWB_Cisp0	26769cf5-37c7-4430-a9fa-ad43962050e7	chr5	1837	1241	3078	1	1
UWB_Cisp0	28a5102c-f2df-4ff7-b070-147fbdd9ab4d	chr5	1670	3006	4676	1	1
UWB_Cisp0	2c7eaad5-c2ca-42a8-9fd7-78a274117f27	chr5	2439	5213	7652	1	1
UWB_Cisp0	2ee8cbee-461a-4461-a847-d33046334ef8	chr5	3883	3291	7174	1	1
UWB_Cisp0	3220af28-ea7f-4e8a-8a7e-a693fcb85067	chr5	1616	4733	6349	1	1
UWB_Cisp0	329e2802-0e3d-40de-aa31-560921b2fe50	chr5	2855	9914	12769	1	1
UWB_Cisp0	32b81a85-65ae-4274-a58f-329bd3a018bc	chr5	1486	5127	6613	1	1
UWB_Cisp0	38d6adb4-c0c2-431d-b30a-43822ae92492	chr5	1535	6041	7576	1	1
UWB_Cisp0	399117cd-ca9c-481e-98d8-b9c8082a8c1a	chr5	2612	6697	9309	1	1
UWB_Cisp0	3d02a276-7e70-489b-81e6-0c34a1633a21	chr5	1917	2836	4753	1	1
UWB_Cisp0	3d2d6df9-7298-49c9-afaf-7f99c602cd2a	chr5	5342	3456	8798	1	1
UWB_Cisp0	3dd6d528-67ac-40c3-95b2-213e29a7c3a4	chr5	1653	3312	4965	1	1
UWB_Cisp0	3ede427c-b357-478b-bd90-aa3b75b76aa7	chr5	2479	1946	4425	1	1
UWB_Cisp0	3ff68f4e-0275-416a-80ac-b291e465ada4	chr5	3923	3173	7096	1	1
UWB_Cisp0	43768f4f-0e81-4822-a309-d9cefb3105f7	chr5	5690	1409	7099	2	1
UWB_Cisp0	457fc0eb-0301-482f-ba2c-a473fdec077b	chr5	2199	9392	11591	1	1
UWB_Cisp0	4750599b-1a6b-4329-9438-a10060bc27b6	chr5	1524	9448	10972	1	1
UWB_Cisp0	48fe261c-9f13-4e49-8d38-23aedc2635e0	chr5	1846	5471	7317	1	1
UWB_Cisp0	4967b443-42e6-45b4-98ee-1b3806cb7509	chr5	3647	3137	6784	1	1
UWB_Cisp0	4c1cec81-704f-40d2-9965-c578af07634a	chr5	1478	4395	5873	1	1
UWB_Cisp0	4c50a1f6-5f35-45d6-a353-246ec67dd7d1	chr5	1544	4321	5865	1	1
UWB_Cisp0	4d3cdf72-f618-4a84-b327-e17076266c4f	chr5	1488	1714	3202	1	1
UWB_Cisp0	4d5a82f4-2fd3-4c26-9dd7-8091149912c4	chr5	3752	2540	6292	1	1
UWB_Cisp0	53007130-b20e-48b0-8c15-1ec9f11f7272	chr5	1351	1146	2497	1	1
UWB_Cisp0	545a1413-0f94-4dc9-b93a-d6e88dc2ff41	chr5	2430	1590	4020	1	1
UWB_Cisp0	57d82b06-de79-4ffc-9e3a-864bffd9fc8c	chr5	3175	2010	5185	1	1
UWB_Cisp0	5ac92fb4-4a49-4afe-8ca7-e78c94670750	chr5	3769	6866	10635	1	1
UWB_Cisp0	5e74a250-eb24-4235-a1b6-87a273db0f00	chr5	4223	1860	6083	1	1
UWB_Cisp0	5eb946da-ccbe-447f-aab5-fa8987d68a9b	chr5	3763	2109	5872	1	1
UWB_Cisp0	60861d17-ed3f-4477-8a0a-9a11413733b8	chr5	2027	6602	8629	1	1
UWB_Cisp0	61ec6a8f-2710-4368-ae67-6b2d40b61230	chr5	4950	6019	10969	1	1
UWB_Cisp0	64894101-914b-4ea5-a572-3faa08e160f4	chr5	2289	2660	4949	1	1
UWB_Cisp0	6541cb19-5be3-4c19-b65f-4ad2f5583570	chr5	1299	1098	2397	1	1
UWB_Cisp0	666fa387-6408-404f-bad9-3c05e4dd79e7	chr5	3471	1173	4644	1	1
UWB_Cisp0	6b4172e6-6425-4f54-901c-3bda13a6aa5e	chr5	1808	5964	7772	1	1
UWB_Cisp0	6babc3c7-0aac-46c3-82cb-936eb0c69ac4	chr5	1545	2802	4347	1	1
UWB_Cisp0	6de0647a-2610-4ebd-9ad9-0c7bfbc41a1f	chr5	1193	6344	7537	1	1
UWB_Cisp0	73976fcd-8978-4a7c-8ff4-3cbac6f34eae	chr5	2524	1785	4309	1	1
UWB_Cisp0	74e421a8-7c21-4497-b0e2-d9d7faeed846	chr5	1513	1337	2850	1	1
UWB_Cisp0	756ef70d-60f8-41fb-bb48-055ab4ad60a4	chr5	2593	1774	4367	1	1
UWB_Cisp0	76f6a01c-eea3-49f0-a62f-784f84b94e78	chr5	2605	1415	4020	1	1
UWB_Cisp0	7ab1cf4c-632b-47d7-8a29-d5726320c32f	chr5	5418	4327	9745	1	2
UWB_Cisp0	8145eee3-a07d-4589-8282-990a65e76fe1	chr5	1729	3500	5229	1	1
UWB_Cisp0	82b4e768-862f-415a-9acc-992b813c27f8	chr5	2390	3915	6305	1	1
UWB_Cisp0	84b5ede9-b968-43f6-b25a-a4250f9d77d5	chr5	1142	1118	2260	1	1
UWB_Cisp0	86fd0ae0-d488-48b7-84c4-ee45b7c04030	chr5	1150	4244	5394	1	1
UWB_Cisp0	8734bbc0-81e6-4d37-9206-7624a2b12aeb	chr5	1111	4078	5189	1	1
UWB_Cisp0	87fbb287-482b-4be9-988d-b23d6a26b680	chr5	1067	1286	2353	1	1
UWB_Cisp0	8b1d6192-2a68-4253-ad77-9a798c0861a8	chr5	1649	7257	8906	1	1
UWB_Cisp0	8cbe7451-e494-4c5c-ae6b-8030bb6cc10a	chr5	1130	1169	2299	1	1
UWB_Cisp0	8d911fe8-229a-44c6-86be-38fa30b453c5	chr5	3570	1434	5004	1	1
UWB_Cisp0	91257d2d-98db-4f26-8347-9418675660f2	chr5	2035	1253	3288	1	1
UWB_Cisp0	982a83ca-8336-4a13-bc60-62aa44a23098	chr5	3047	5438	8485	1	1
UWB_Cisp0	9a8a9fff-8d03-49d4-816e-cf06e7ca6702	chr5	1354	3372	4726	1	1
UWB_Cisp0	9d01f12a-7451-49b5-8fdf-0a581475fbf4	chr5	2118	8263	10381	1	1
UWB_Cisp0	9d7dea67-f276-4774-bff4-17cc0133e240	chr5	2008	4734	6742	1	1
UWB_Cisp0	9fdc347d-07a9-4995-8551-a18909406c6b	chr5	2551	7560	10111	1	1
UWB_Cisp0	a1b8db74-97a4-472f-a153-e4d636ca6d18	chr5	1486	4120	5606	1	1
UWB_Cisp0	a2d75382-f12a-4ab9-b612-a1af7a625423	chr5	4357	7259	11616	1	1
UWB_Cisp0	a7ad0eab-347f-49e4-a71e-2c657698918c	chr5	1424	2921	4345	1	1
UWB_Cisp0	a8e85ac1-09eb-4b21-b264-2a11bead0306	chr5	3188	4879	8067	1	1
UWB_Cisp0	ab3f9dee-2d3a-4711-9f74-9f2c8562fda4	chr5	2302	3931	6233	1	1
UWB_Cisp0	abc0977c-e70f-4059-b53e-cf6181b8bb70	chr5	1004	11027	12031	1	1
UWB_Cisp0	ac4bb7a8-f7e0-47ac-9f68-f05dc56f480a	chr5	1486	7321	8807	1	1
UWB_Cisp0	aedd9e48-f977-47bc-876f-c3161a6fbfea	chr5	4063	1965	6028	1	1
UWB_Cisp0	b1eb8ea8-56d8-4a4b-89ee-8942a484d5f5	chr5	1950	2049	3999	1	1
UWB_Cisp0	b6565b15-5b49-4da2-a322-d8c4929146b0	chr5	2005	5021	7026	1	1
UWB_Cisp0	b75c9ab1-058b-4841-8ebf-80de189f128e	chr5	1427	1511	2938	1	1
UWB_Cisp0	b8a0ffdc-8f9b-4dab-900c-15d5824c7ee8	chr5	3630	5875	9505	1	1
UWB_Cisp0	bf08e346-3374-48f8-9118-0a9d161d32c6	chr5	3579	4509	8088	1	1
UWB_Cisp0	c096c19f-459f-4b08-b532-4835356b0632	chr5	1040	6006	7046	1	1
UWB_Cisp0	c182a6dc-c325-4299-9ff3-55305185102e	chr5	4295	8286	12581	1	1
UWB_Cisp0	c5a14ff1-32b2-4bab-abd4-cf9ea63b1cb7	chr5	1046	3646	4692	1	1
UWB_Cisp0	c734b249-4ccf-4ba6-a4cc-da33696fce7e	chr5	2199	2236	4435	1	1
UWB_Cisp0	c88c64c9-2dc3-4d82-9bff-72f6c299e9bd	chr5	3237	4847	8084	1	1
UWB_Cisp0	cc833c78-00b9-44fe-9795-031f01e43aeb	chr5	1306	3559	4865	1	1
UWB_Cisp0	cd2d832f-d0c9-4293-a398-5419acaf9630	chr5	3289	4660	7949	1	1
UWB_Cisp0	d4e7ebf3-04cf-4037-8bf1-d60c42b7faae	chr5	3683	6614	10297	1	1
UWB_Cisp0	d4ebd3f5-f20f-4125-ae36-8f64a0ae894b	chr5	1319	3819	5138	1	1
UWB_Cisp0	d824e846-5320-41bb-8244-73fd229cae02	chr5	2203	1183	3386	1	1
UWB_Cisp0	d8fc72ad-eec2-48c9-9425-80adfb457db6	chr5	1236	3828	5064	1	1
UWB_Cisp0	dab4c4fd-e3f4-450f-be2b-c4031e41041e	chr5	3108	1298	4406	1	1
UWB_Cisp0	db746a90-ec5c-42b7-8054-fbd667a3a557	chr5	1901	4271	6172	1	2
UWB_Cisp0	db7f9e81-b0e5-4ed1-a870-f0a96a576090	chr5	2025	3236	5261	1	1
UWB_Cisp0	dc55519c-d5c8-4b4b-a404-c909bc9cb22a	chr5	4818	1246	6064	1	1
UWB_Cisp0	de6f411f-9bc6-46df-9a48-01510b802753	chr5	2926	6282	9208	1	1
UWB_Cisp0	e024c294-0a45-4d44-a29b-67408da5b451	chr5	2991	4054	7045	1	1
UWB_Cisp0	e11657e6-0473-446e-abf2-cd733773db06	chr5	4933	5204	10137	2	1
UWB_Cisp0	e88e0df6-e335-4dc2-a48e-34f78acff50b	chr5	2963	4241	7204	1	1
UWB_Cisp0	f0c86dee-4680-46c4-bc46-457b970d26f9	chr5	3734	3022	6756	1	1
UWB_Cisp0	f4c43f90-127f-472c-85c4-70a6cf62874b	chr5	1238	20733	21971	1	1
UWB_Cisp0	f762097d-31f5-4dc7-ade4-c0c7dbc38336	chr5	3439	3135	6574	1	1
UWB_Cisp0	fbc284f6-dacb-4068-9e4f-9fad5a941320	chr5	8338	6857	15195	2	1
UWB_Cisp0	fc8a878c-1441-4d3e-a3ce-08ba8a619f62	chr5	1362	2116	3478	1	1
UWB_Cisp0	ffdf0192-c04c-48e6-92ca-9c9d9adce087	chr5	1094	2113	3207	1	1
UWB_Cisp0	07778843-33de-4e0b-847b-8fd072e13d5f	chr6	1006	10342	11348	1	1
UWB_Cisp0	08e95e12-1c76-48f0-9396-a8fd87b0f1dc	chr6	2309	6876	9185	1	1
UWB_Cisp0	0c08bb82-47fe-4dbd-93c2-c94ae953ac81	chr6	2762	3673	6435	1	1
UWB_Cisp0	0c0f80e6-e35b-4bb5-aedf-560b245aaedf	chr6	2063	2267	4330	1	1
UWB_Cisp0	0d3f07a4-7dd5-4121-ace0-42a1c4a95356	chr6	2975	3066	6041	1	1
UWB_Cisp0	1032e358-e26d-418a-af93-49518a8ec48b	chr6	2528	4941	7469	1	1
UWB_Cisp0	13c87076-bd0a-4dea-b57c-257435a11e32	chr6	1741	7370	9111	1	1
UWB_Cisp0	15572d45-c859-4651-a8e7-222a1dc1e1dc	chr6	1168	4809	5977	1	1
UWB_Cisp0	16fd4323-a08a-43c4-b709-0421542c032e	chr6	1352	4353	5705	1	1
UWB_Cisp0	1b73fd2e-02ab-4bc2-9775-b069eb9334e3	chr6	1603	2666	4269	1	1
UWB_Cisp0	1e65f6ea-de41-4dc2-800b-1266cf73ca14	chr6	2622	3178	5800	1	1
UWB_Cisp0	1f9a3edb-4d3b-4e9b-80bb-fbce94da07ac	chr6	1328	6594	7922	1	1
UWB_Cisp0	22686fc9-864f-49c9-9519-573e88f319b0	chr6	1651	6250	7901	1	1
UWB_Cisp0	242d804a-4ca2-499e-8a7b-cce942b26972	chr6	1883	1475	3358	1	1
UWB_Cisp0	2adcf72d-f0f2-4179-bc28-2a035aaa7f69	chr6	3836	3371	7207	1	1
UWB_Cisp0	2eb67af9-5f28-4a69-b853-6eec3919f446	chr6	3426	1712	5138	1	1
UWB_Cisp0	2ec7d11d-5772-4464-a828-e6a1b6c9343c	chr6	1439	10965	12404	1	2
UWB_Cisp0	30b71824-7fc7-409a-95ec-393643bb66ba	chr6	1849	2479	4328	1	1
UWB_Cisp0	317ca602-c91a-4c60-a746-c106b490205c	chr6	4340	7126	11466	1	1
UWB_Cisp0	32488253-4493-44ea-be27-92172514ab4b	chr6	2569	8834	11403	1	1
UWB_Cisp0	33a64a98-1ec9-4da9-8bd4-5e78ff1ed45b	chr6	2947	1179	4126	1	1
UWB_Cisp0	3792c4a9-55cb-4a09-bb2e-689108fffbe3	chr6	2560	6756	9316	1	1
UWB_Cisp0	3ca6b736-8090-4290-b87a-2588cbfec943	chr6	3537	6930	10467	1	1
UWB_Cisp0	3dd8da40-a437-4b5a-857a-1418e681a541	chr6	1833	7946	9779	1	1
UWB_Cisp0	40abbc98-fcc2-4299-8936-9d014b3f9b55	chr6	5513	4672	10185	1	1
UWB_Cisp0	45200a29-d19c-4770-8d13-f90cd6655017	chr6	2431	2699	5130	1	1
UWB_Cisp0	45b65887-d628-49aa-a887-77ce89643600	chr6	1018	2827	3845	1	1
UWB_Cisp0	47873f4c-da51-4cd3-9d1b-9a3b995c6b59	chr6	2802	7310	10112	1	1
UWB_Cisp0	48232871-800e-49bc-acc2-41a87a2f50b5	chr6	1010	3296	4306	1	1
UWB_Cisp0	4a1adadf-0ac6-440f-a4d2-3c177ba63009	chr6	1323	2859	4182	1	1
UWB_Cisp0	4caa4a68-f055-441e-b776-093aa22ea008	chr6	4314	4609	8923	1	1
UWB_Cisp0	4e340553-92a9-4221-bfc7-b5278b52cdd5	chr6	2192	5453	7645	1	1
UWB_Cisp0	506417a4-e2f0-4d49-a504-c3233fefbabd	chr6	1144	5139	6283	1	1
UWB_Cisp0	519830b3-68fd-482a-bdbb-03d428c3331c	chr6	2454	4555	7009	1	1
UWB_Cisp0	541c0925-fbf5-4418-a483-e32cddb8bc69	chr6	2820	7216	10036	1	1
UWB_Cisp0	65a014bd-1b31-4144-bc3c-1a7cbb4e7c93	chr6	3282	2351	5633	1	1
UWB_Cisp0	663abba3-03e5-4079-8dbc-95a8c9b12321	chr6	3133	1839	4972	1	1
UWB_Cisp0	6682087e-9ee3-46fb-9cc2-91983df81444	chr6	1646	5024	6670	1	1
UWB_Cisp0	67c0b184-ee83-48ea-ab53-c8212e07f77c	chr6	1750	1178	2928	1	1
UWB_Cisp0	6a7025fd-3bb8-4945-a4c3-a3f2bf7b8152	chr6	2997	2901	5898	1	1
UWB_Cisp0	6b529d31-b428-42f5-840e-db20118b350f	chr6	1411	4013	5424	1	1
UWB_Cisp0	6b85a57a-288d-48ec-a2c0-1bfd718c4574	chr6	3168	4118	7286	1	1
UWB_Cisp0	70cc2a9c-c858-4029-b34d-1d2694496d3b	chr6	3086	1428	4514	1	1
UWB_Cisp0	70fcf34b-f1ab-4afb-9ea5-91831ef2585a	chr6	1778	3690	5468	1	1
UWB_Cisp0	72f04020-f154-4d01-ae7a-5937327b3752	chr6	2717	1531	4248	1	1
UWB_Cisp0	7a041c09-3f57-4fd7-95c8-46872b6205d6	chr6	4369	5431	9800	1	1
UWB_Cisp0	7ce0cc03-e9fd-4d61-84f6-8f0f9945997e	chr6	1494	6428	7922	1	1
UWB_Cisp0	7d792f2a-1382-4d08-8916-a3a2b06e8c26	chr6	2072	3859	5931	1	1
UWB_Cisp0	822ca1cf-d3c7-403c-9da1-ade60f3c79bd	chr6	3164	4744	7908	1	1
UWB_Cisp0	84f0de36-50db-49f8-a2a1-b3c63ca66558	chr6	1010	4247	5257	1	1
UWB_Cisp0	852c59de-a7f2-4f0c-8f6a-539e8b8b295f	chr6	3962	4069	8031	1	1
UWB_Cisp0	8acf3a89-df1c-4d51-a608-2aacb0b22030	chr6	3060	3508	6568	1	1
UWB_Cisp0	8d6112d6-4da2-43ef-8238-bc93fd31b27b	chr6	2092	2604	4696	1	1
UWB_Cisp0	8dc16012-c041-4944-89d4-ebba6a5cc98c	chr6	1533	1998	3531	1	1
UWB_Cisp0	8e169db9-3f18-47fd-b865-35c41372f424	chr6	2354	5111	7465	1	1
UWB_Cisp0	8ef0dd5b-9cfd-4cfd-9fc5-12571abf346b	chr6	2574	9396	11970	1	1
UWB_Cisp0	91240975-c284-4db5-bdd4-4ceb71a5c4c4	chr6	1714	3507	5221	1	1
UWB_Cisp0	980be5e3-9d02-450d-abc5-13d97230a16e	chr6	7936	3040	10976	1	1
UWB_Cisp0	9afd8b84-4233-49cd-b467-026a50a36924	chr6	3417	2774	6191	1	1
UWB_Cisp0	9b96e81b-56c5-402b-a4ec-5a8c07923a59	chr6	2974	1084	4058	1	1
UWB_Cisp0	9bf7a552-3bcb-4f55-8dda-7046fabf3960	chr6	3114	1472	4586	1	1
UWB_Cisp0	a5b67ad8-75af-4120-ac09-62592c840f22	chr6	3093	3704	6797	1	1
UWB_Cisp0	af8cbf08-ffb3-438f-bbb7-af79ce70c2f0	chr6	2156	5760	7916	1	1
UWB_Cisp0	b06c3042-e8ab-4638-bb52-a54a6b308c31	chr6	2090	3402	5492	1	1
UWB_Cisp0	b3f6a9e1-95a4-41c6-881c-e1dc6972a37f	chr6	1558	3867	5425	1	1
UWB_Cisp0	b6eec912-b3d9-4802-89a1-78d6716b3c1b	chr6	1527	4379	5906	1	1
UWB_Cisp0	b7f1c3b8-08ec-4949-98e4-d746c6f471cc	chr6	4747	4410	9157	1	1
UWB_Cisp0	bbfc8384-3204-44ae-ad24-99dd723c9fba	chr6	3065	4198	7263	1	1
UWB_Cisp0	c0ab225b-0d03-4be7-9fc8-decf58667837	chr6	2749	6430	9179	1	1
UWB_Cisp0	c42e1f23-7d60-4a58-b0be-44a2715b8e08	chr6	1176	11298	12474	1	1
UWB_Cisp0	c961ab88-3b52-4430-81fd-c0e95593306a	chr6	1590	8522	10112	1	1
UWB_Cisp0	cda565f5-53f9-4191-99d3-1a89536a5153	chr6	1984	7961	9945	1	1
UWB_Cisp0	d0c7f22e-0a4c-4c52-8881-9a4aa8733d1a	chr6	1838	2521	4359	1	1
UWB_Cisp0	d1e6f015-bd3f-44fc-b6be-7cd8055fa16b	chr6	2314	3997	6311	1	1
UWB_Cisp0	d1ffbcb8-a260-41d4-a30e-fa389d8037c9	chr6	1566	2407	3973	1	1
UWB_Cisp0	d31f1d22-8983-41d4-9f70-7cf722ee9b71	chr6	3467	3999	7466	1	1
UWB_Cisp0	d35dfb4b-2686-4947-8f92-6b85fe07baf7	chr6	3322	2284	5606	1	1
