chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	EdU_length_bp	BrdU_length_bp	EdU_segment_contamination	EdU_segment_purity	BrdU_segment_contamination	BrdU_segment_purity	stall_score	fork_direction	sample
chr15	74286575	74291081	bf8b52c8-2487-4b25-8744-b5b953443eaf	74278785	74296638	fwd	4506	1001	1706	0.041667	0.310185	0	0.588529	-3	right	OV3_Cisp1_masked
chr16	59954272	59966802	ea45ebad-9f66-4ac9-bb9c-8228ef34e13e	59954268	59969937	fwd	12530	1756	10477	0	0.674274	0.008709	0.900601	-3	right	OV3_Cisp1_masked
chr17	60527389	60538530	ad5e1496-14bb-4acb-8786-4951f88d647f	60527329	60538536	fwd	11141	4476	3415	0.000951	0.26451	0.012453	0.762142	-3	right	OV3_Cisp1_masked
chr17	62375787	62388430	29ebbdac-91f3-4029-ace8-654692152ac7	62375780	62389111	fwd	12643	2304	8809	0.081522	0.277174	0.00984	0.781058	-3	right	OV3_Cisp1_masked
chr17	77133094	77142265	bc5f3670-61ec-4a4f-9276-cd9ffe2ef8db	77130834	77142269	rev	9171	1391	7069	0.126543	0.391975	0.02983	0.735795	-3	right	OV3_Cisp1_masked
chr17	81874886	81887925	df242f5a-c888-4f48-acd0-c877b742e936	81874877	81888713	fwd	13039	1324	11277	0.098639	0.404762	0.018772	0.694173	-3	right	OV3_Cisp1_masked
chr2	6806029	6810770	97b1e809-1a13-442c-8d5b-eef9cc2e20aa	6806011	6821640	rev	4741	3152	1210	0.014888	0.424318	0.00692	0.733564	-3	right	OV3_Cisp1_masked
chr2	13712491	13722492	d41eb29d-8e18-474f-b0ca-e03f8bc381dc	13712484	13723732	rev	10001	3300	5216	0	0.462851	0.003211	0.828516	-3	right	OV3_Cisp1_masked
chr2	66368177	66375660	cdfdd430-5e95-4474-9bc3-dac05199fbe2	66365449	66375666	fwd	7483	1588	4430	0.01006	0.32998	0.011244	0.777361	-3	right	OV3_Cisp1_masked
chr2	70717226	70725598	6d541010-8595-40d7-b10d-6b26ce384e79	70716705	70725607	fwd	8372	3541	3566	0.013953	0.496512	0.02809	0.726966	-3	right	OV3_Cisp1_masked
chr2	87418768	87423314	d5b0c0dd-2b33-4a42-8f6d-7ffc6fa12bfb	87413549	87431213	fwd	4546	581	2289	0	0	0	0.592593	-1	right	OV3_Cisp1_masked
chr2	87426502	87429372	d5b0c0dd-2b33-4a42-8f6d-7ffc6fa12bfb	87413549	87431213	fwd	2870	899	1466	0	0	0	0.5	-3	right	OV3_Cisp1_masked
chr2	87418715	87421312	c84535dc-6268-46fd-be82-a3be81f683f2	87414111	87431213	fwd	2597	634	1963	0	0	0	0.464286	-3	right	OV3_Cisp1_masked
chr2	157311808	157315676	cbd9a9b9-f702-43b6-9a7d-e9310b911a7f	157305539	157315680	rev	3868	1192	1985	0	0.169951	0	0.568935	-3	right	OV3_Cisp1_masked
chr2	165085761	165098306	588a4d8a-de31-4fb3-a831-e7d131b6d029	165083102	165098311	fwd	12545	4756	4959	0.011371	0.202148	0.019218	0.662691	-3	right	OV3_Cisp1_masked
chr20	31066979	31072412	c59646d1-1a2e-4dc9-b3ac-a8a4e723074f	31057030	31077103	fwd	5433	1099	545	0	0.4625	0	0.8	-1	right	OV3_Cisp1_masked
chr20	31074172	31076903	66898fd7-e415-4940-8f7c-ee35a2bbffc3	31058143	31080766	fwd	2731	520	1123	0.048077	0.326923	0.031915	0.446809	-3	right	OV3_Cisp1_masked
chr20	31068794	31073577	cf5ad76d-1cc8-44a0-9891-81d4fca86b29	31061278	31074395	fwd	4783	972	2284	0.013333	0.466667	0.089385	0.636872	-3	right	OV3_Cisp1_masked
chr20	31066065	31068548	4bf04e73-f124-49fc-8a41-cb5f916ea27f	31061684	31073324	fwd	2483	1084	1154	0.072289	0.313253	0	0.470968	-3	right	OV3_Cisp1_masked
chr20	31068113	31073622	4cba34c0-ce07-42ba-86e8-974652690a96	31062225	31075122	fwd	5509	2856	1920	0.078652	0.447566	0.027778	0.555556	-3	right	OV3_Cisp1_masked
chr20	31062717	31066649	4dd6130d-c781-4eb7-a564-a0d18c493f00	31062709	31071061	fwd	3932	1420	1587	0.051724	0.418103	0	0.627063	-3	right	OV3_Cisp1_masked
chr20	31062832	31072462	5765bb02-f4bc-4841-a3dd-d0549beccec5	31062827	31080055	fwd	9630	6944	525	0.092177	0.424477	0.020619	0.773196	-1	right	OV3_Cisp1_masked
chr20	31063747	31067808	8b98797d-7498-42d5-89c7-0e83e2dc04f2	31063739	31074628	fwd	4061	2045	1313	0.089928	0.381295	0.127753	0.46696	-3	right	OV3_Cisp1_masked
chr20	48042500	48050647	d646da7d-4e2e-4d68-ae55-f404c41a4864	48041716	48050655	fwd	8147	4574	1578	0.003903	0.369243	0.041339	0.562992	-3	right	OV3_Cisp1_masked
chr21	16014303	16021379	8e17b848-94f0-4683-9e52-e42c4b0bf0c8	16014297	16029881	rev	7076	4838	1030	0.00602	0.297216	0.006515	0.592834	-3	right	OV3_Cisp1_masked
chr3	12413012	12420943	f57b39ae-f12a-4804-abc3-c71894b921f9	12409554	12420960	fwd	7931	1300	4186	0	0.299694	0.00155	0.86124	-3	right	OV3_Cisp1_masked
chr3	15723199	15732353	e5f76704-b904-4931-88c3-085ce4d38f00	15717169	15732357	rev	9154	4221	2460	0	0.434815	0.005587	0.755587	-3	right	OV3_Cisp1_masked
chr3	29223856	29231429	7fa7380b-25bc-449b-8941-0af35fe19253	29223851	29231445	rev	7573	1597	4873	0.032634	0.368298	0.046131	0.62128	-3	right	OV3_Cisp1_masked
chr3	61464923	61476781	bf91a270-8519-4bc4-972c-976f67380c20	61464917	61476787	fwd	11858	3508	3823	0	0.372896	0.000894	0.756032	-3	right	OV3_Cisp1_masked
chr3	82257601	82263789	6a4cfe82-b33a-4a83-ac6a-e5283cafea01	82257591	82263795	rev	6188	1543	2391	0	0.3107	0.020188	0.635262	-3	right	OV3_Cisp1_masked
chr3	90065969	90079414	7bc1fcb4-8b91-44db-afcd-b983f4435ee5	90061856	90081651	rev	13445	1470	11503	0.026369	0.292089	0.011716	0.542307	-3	right	OV3_Cisp1_masked
chr3	108900023	108907779	8b1ff379-c490-4bca-9176-5b29c056b1ab	108900014	108907785	rev	7756	2560	3160	0	0.548077	0.004914	0.684275	-3	right	OV3_Cisp1_masked
chr3	164019005	164025083	c66b99a2-2fa7-460c-b709-266e0c4ba9cb	164018996	164025324	fwd	6078	1741	4076	0.054545	0.539394	0.044193	0.681398	-3	right	OV3_Cisp1_masked
chr3	178121034	178132069	c851c878-1100-4b02-af42-38fe6ebb5f05	178121028	178132077	rev	11035	4105	4788	0.056836	0.476959	0.018145	0.827957	-3	right	OV3_Cisp1_masked
chr3	191321987	191327754	bc65e83c-96e5-4a78-b464-5c733c25bedb	191321355	191327759	fwd	5767	1713	3644	0	0.309572	0	0.839679	-3	right	OV3_Cisp1_masked
chr4	23661638	23674404	57c852de-c09e-4b83-877c-36d1cd9bf382	23661634	23674409	fwd	12766	2643	8128	0.052972	0.689922	0.009479	0.860979	-3	right	OV3_Cisp1_masked
chr4	49097680	49106287	929594ee-f6bc-4592-b72b-05358679b18e	49097071	49114651	fwd	8607	5548	1232	0.191176	0.372172	0.037037	0.57037	-1	right	OV3_Cisp1_masked
chr4	49104856	49107949	b2593206-8336-4575-bd73-493cefe6bc04	49100347	49112659	rev	3093	1514	1195	0.004545	0.345455	0	0.497207	-3	right	OV3_Cisp1_masked
chr4	49120152	49123437	e427b7f1-d950-4fac-b848-131909a50cb6	49107058	49134966	rev	3285	1029	1145	0.059211	0.361842	0.006536	0.48366	-3	right	OV3_Cisp1_masked
chr4	49141063	49143634	c758e69e-862b-4188-be0a-0ddeaa70e04a	49138579	49147794	fwd	2571	1470	841	0.08785	0.416822	0.02	0.543333	-1	right	OV3_Cisp1_masked
chr4	49149516	49154107	cb51dc8e-0ff1-4c91-bbfc-728326309f3a	49149062	49154695	rev	4591	1174	2144	0.112299	0.449198	0.021552	0.482759	-3	right	OV3_Cisp1_masked
chr4	49146928	49150390	7a524d78-d6fe-4e1f-aa23-54c7b81ef930	49146922	49156630	fwd	3462	1444	1634	0.123348	0.513216	0.110714	0.783929	-3	right	OV3_Cisp1_masked
chr4	49150021	49152352	07d689f1-70c0-472a-970e-f464128d65f1	49150017	49156631	fwd	2331	1433	523	0.052083	0.53125	0.011834	0.721893	-1	right	OV3_Cisp1_masked
chr4	49638927	49642861	67175fa9-c49f-4df0-aa84-49ad73aa29f6	49631416	49643782	fwd	3934	1018	2916	0.128205	0.307692	0	0.483871	-3	right	OV3_Cisp1_masked
chr4	49634498	49641063	42df64e0-6422-42d2-b98a-c0e448f0997e	49633508	49647877	fwd	6565	1154	4139	0.016393	0.251366	0.002611	0.43342	-3	right	OV3_Cisp1_masked
chr4	90224191	90234109	d0765916-b54e-4a14-a392-a5eec988dfc8	90223105	90235803	rev	9918	2917	4217	0	0.150259	0.065284	0.465528	-3	right	OV3_Cisp1_masked
chr4	174038117	174041966	e6267fb1-7a09-4d4f-a007-3ef21ee14bd6	174036297	174051135	rev	3849	1501	1116	0.057732	0.389691	0.016393	0.613115	-3	right	OV3_Cisp1_masked
chr5	18013002	18020081	b6def09d-0587-4906-a8ff-698d62c19a91	18012992	18023670	rev	7079	1771	3988	0.05694	0.713523	0.028998	0.885667	-3	right	OV3_Cisp1_masked
chr5	32416836	32427609	38797131-1eec-4841-a8e9-09a3217f9759	32416624	32427638	fwd	10773	3257	5092	0.003452	0.436133	0.011597	0.833185	-3	right	OV3_Cisp1_masked
chr5	49656557	49660505	9e40bf76-70c5-4875-99a8-b5a78d5a1d17	49656261	49661871	rev	3948	1703	1617	0.12013	0.402597	0.037175	0.464684	-3	right	OV3_Cisp1_masked
chr5	49657603	49660738	4325e642-1dc1-4c24-8a99-7d3b388824ad	49656261	49661871	rev	3135	1400	1003	0.119149	0.32766	0	0.470238	-3	right	OV3_Cisp1_masked
chr5	77646182	77653819	8a8b156e-81d3-429e-88cc-24710f941378	77641444	77653825	rev	7637	2404	4453	0.018663	0.368585	0.02623	0.710656	-3	right	OV3_Cisp1_masked
chr5	129834312	129838206	fa4959c3-1478-4815-922d-8e3c5343aa0b	129833754	129839327	rev	3894	1206	1159	0.072626	0.284916	0.008475	0.446328	-3	right	OV3_Cisp1_masked
chr5	176966609	176972344	a24dce28-97cb-4526-a18b-34e88404ba8a	176964987	176975464	fwd	5735	1761	3609	0	0.373034	0.012168	0.747788	-3	right	OV3_Cisp1_masked
chr6	83095384	83104181	fd3ce4ea-a4cf-4752-981c-f45101ccd6df	83094529	83104187	fwd	8797	1034	5300	0	0.177994	0.049488	0.495449	-3	right	OV3_Cisp1_masked
chr6	106943793	106953775	1d8fe8c5-3971-4b0e-b7a6-d0baf7b9b252	106943072	106954596	fwd	9982	2709	3202	0	0.22	0	0.810771	-3	right	OV3_Cisp1_masked
chr7	16221897	16226592	04f105f1-df1c-43e1-b8e9-5272551e0656	16210792	16229439	rev	4695	2488	1123	0	0.311414	0	0.441975	-3	right	OV3_Cisp1_masked
chr7	55866846	55874983	dbfe91e0-5f3f-46b3-8768-82859d592fd5	55863236	55875946	rev	8137	2935	4752	0.031788	0.401325	0.031802	0.618375	-3	right	OV3_Cisp1_masked
chr7	65414829	65431091	4df59453-4664-4809-8368-a231bab30216	65414823	65442490	rev	16262	11633	1369	0.113722	0.284429	0	0.648876	0.449846	right	OV3_Cisp1_masked
chr7	91362567	91371717	84b24637-918a-4ff1-aa62-2ce4a33a0efc	91361574	91371721	rev	9150	1466	3248	0	0.274956	0	0.86845	-3	right	OV3_Cisp1_masked
chr7	121438081	121447151	ea574a80-914f-4db3-8e37-37a984914b88	121437806	121447156	fwd	9070	2260	6330	0	0.338346	0.003743	0.841176	-3	right	OV3_Cisp1_masked
chr7	139579337	139592907	ce41c8a5-286e-4da5-ada0-c8664c2457c8	139568948	139593245	rev	13570	3714	7543	0	0.496454	0.001399	0.726807	-3	right	OV3_Cisp1_masked
chr7	153479294	153487410	cc48d77e-b8a7-49f9-95d1-04824c456237	153478039	153490807	rev	8116	1298	2348	0	0.320583	0.003509	0.883041	-3	right	OV3_Cisp1_masked
chr8	4249072	4253884	148de6b4-9b14-47e5-82a6-13d6fdc62dad	4247756	4254942	fwd	4812	1003	1943	0	0.211896	0.003663	0.663004	-3	right	OV3_Cisp1_masked
chr8	12602966	12611320	c25227b3-551b-45e5-9e02-1d18546e7c7f	12597437	12622255	rev	8354	3612	1787	0	0.370833	0.006329	0.85654	0.391925	right	OV3_Cisp1_masked
chr8	55281674	55284214	dfb993a8-21b4-477a-b1b3-0c7be22ab3d6	55281667	55293030	rev	2540	1275	578	0.109244	0.42577	0.006803	0.591837	-1	right	OV3_Cisp1_masked
chr8	59270799	59285242	fa3a4f42-1239-48b1-a26c-f0b94cb70e4e	59270784	59285248	fwd	14443	2370	8872	0.078665	0.368296	0.001482	0.863283	-3	right	OV3_Cisp1_masked
chr8	98225926	98239577	23b59736-7dff-497c-bc61-75e59a7ba2ac	98225459	98240969	rev	13651	1019	8529	0	0.221649	0.021352	0.756821	-3	right	OV3_Cisp1_masked
chr8	101196318	101201629	0dadfaec-d68a-4746-869a-d581b9bf321f	101193469	101201635	rev	5311	3166	1231	0.01355	0.197832	0	0.485488	-3	right	OV3_Cisp1_masked
chr8	120256424	120267856	3e58ec32-a960-4a3b-9683-9c0f327be6cb	120256414	120267861	fwd	11432	1131	5610	0	0.179558	0	0.875289	-3	right	OV3_Cisp1_masked
chr9	95684796	95697382	cae5b409-6d9f-4f0c-86db-c32d241be0ee	95684791	95698213	fwd	12586	1331	9240	0	0.416667	0.012219	0.860071	-3	right	OV3_Cisp1_masked
chr9	106619996	106638466	ca363780-17e5-4578-981b-b748c2f5b628	106619990	106639207	rev	18470	1930	13429	0.034296	0.220217	0.014861	0.813098	-3	right	OV3_Cisp1_masked
chrX	67547550	67552542	95fb972d-5e16-4cdc-ac8b-5fabf7c992e0	67543346	67552548	fwd	4992	1854	1732	0	0.229329	0.010399	0.518198	-3	right	OV3_Cisp1_masked
chrY	56857332	56868586	fdd136b5-5c15-4e14-84d8-c06809e204d8	56856819	56868590	rev	11254	1276	5368	0.009554	0.152866	0.040462	0.690173	-3	right	OV3_Cisp1_masked
chr1	1948520	1954399	30827f43-ebcb-4f61-bb5f-c4cd62d26b5e	1940825	1965848	rev	5879	2163	1143	0	0.882857	0.108626	0.741214	0.404791	right	UWB_Cisp0
chr1	3565363	3570539	eb7c1027-b387-43c3-b648-b1d6621c324f	3554855	3570546	fwd	5176	2219	1137	0	0.347701	0	0.781818	-3	right	UWB_Cisp0
chr1	4674234	4682999	9956ba23-95c2-4197-abf5-b5c1d28f8fea	4655644	4683003	rev	8765	1743	6304	0	0.486264	0.009079	0.692607	-3	right	UWB_Cisp0
chr1	9124866	9130845	05673ca0-a8ff-41f9-be90-06202eac6456	9120528	9136485	rev	5979	2137	3618	0	0.771154	0.004093	0.776262	-3	right	UWB_Cisp0
chr1	9894254	9899501	ad036908-26c9-4088-819f-a7646129c2c3	9887986	9899507	fwd	5247	1193	1937	0	0.317784	0	0.70615	-3	right	UWB_Cisp0
chr1	12750638	12757722	a333dbd0-11df-43fc-8930-f00a4c517270	12742533	12760490	fwd	7084	2137	4689	0	0.697917	0.019178	0.63105	-3	right	UWB_Cisp0
chr1	17194937	17201905	0fffec3f-a556-4ce2-8f26-4f5008106f99	17188393	17201918	fwd	6968	1289	2483	0.006557	0.678689	0.009302	0.906977	-3	right	UWB_Cisp0
chr1	19377778	19381366	d5783650-6716-4556-be14-76e89b0eb4ee	19377767	19388115	rev	3588	1158	2033	0.13986	0.688811	0.022099	0.72744	-3	right	UWB_Cisp0
chr1	21924427	21931222	2638d467-8deb-4015-b2b0-b1d31aa3877a	21923823	21937725	fwd	6795	2133	4219	0.002123	0.503185	0.012959	0.583153	-3	right	UWB_Cisp0
chr1	24918280	24923191	bef8507c-d3ca-4372-ae56-d42349a49949	24912388	24924607	fwd	4911	3028	1658	0.001264	0.604298	0.008889	0.795556	-3	right	UWB_Cisp0
chr1	27229593	27232988	ad694848-2e5b-4cbb-8fe9-ea6f4c7e8abc	27226197	27236703	fwd	3395	1239	1413	0.037037	0.57265	0.071429	0.729167	-1	right	UWB_Cisp0
chr1	31653163	31663743	22f9b7bf-4ad8-42c5-9511-d63f468a2af6	31651966	31663751	fwd	10580	3961	4678	0.020948	0.673649	0.012862	0.784566	-3	right	UWB_Cisp0
chr1	31817991	31830270	f3862a55-ad71-4fa7-80ff-c82a3d67e955	31817986	31830278	rev	12279	2976	8867	0.061898	0.668501	0.048964	0.811676	-3	right	UWB_Cisp0
chr1	35766611	35777714	b98d5e90-d82b-4d6e-a565-4b6e1c2e959b	35766603	35777720	rev	11103	3176	6453	0	0.910319	0.040392	0.86382	-3	right	UWB_Cisp0
chr1	46616550	46622114	9bbfdba5-ecf2-4d8c-a33c-560be0d31dda	46614375	46629538	rev	5564	2946	2302	0.002861	0.705293	0	0.760748	-3	right	UWB_Cisp0
chr1	47316968	47320836	9d3aa54a-4d67-4902-83ab-cec837a61b52	47313289	47320842	fwd	3868	914	2626	0.050847	0.639831	0.008969	0.90583	-3	right	UWB_Cisp0
chr1	59033629	59038681	a7559af9-b60e-462a-8f3d-dae90a0cf91a	59032403	59042271	rev	5052	1066	3668	0	0.369963	0	0.788276	-3	right	UWB_Cisp0
chr1	59095595	59103593	9c11c9d7-79cb-4000-8465-b60eecf5a55b	59095587	59114514	rev	7998	3484	4233	0.01606	0.70985	0.031513	0.790616	0.334793	right	UWB_Cisp0
chr1	70516956	70525116	ebc1959f-100f-4f74-8400-d99629af95b6	70515576	70535828	fwd	8160	2042	5690	0.003846	0.686538	0.061073	0.627854	0.41685	right	UWB_Cisp0
chr1	72588902	72596343	b652eaaf-5fd1-472a-ac45-6515e2a431d1	72586663	72596351	rev	7441	2623	4389	0.004768	0.705602	0.047518	0.843972	-3	right	UWB_Cisp0
chr1	73057252	73063823	620cc81f-ca45-4385-ae36-cc4bb05589b9	73057246	73063828	rev	6571	3606	2600	0	0.757692	0.064067	0.735376	-3	right	UWB_Cisp0
chr1	73936021	73939346	b51008db-9b55-43ac-8052-8e44b6a8841e	73934013	73961474	fwd	3325	2454	596	0.004724	0.685039	0	0.766082	-1	right	UWB_Cisp0
chr1	74717944	74722988	794d48e6-e95d-4489-aace-01b3294bb230	74711562	74722994	rev	5044	2282	2097	0.066667	0.493651	0.061813	0.70467	-3	right	UWB_Cisp0
chr1	84726550	84733028	8b53f1ec-4754-4100-8bb6-408b8c6be6a3	84725387	84733033	fwd	6478	1652	4569	0	0.666048	0.022831	0.81621	-3	right	UWB_Cisp0
chr1	87951502	87960608	3bebac84-f008-48a8-94d3-9a01a54a9983	87951489	87961821	rev	9106	1225	4906	0.045455	0.514205	0.01294	0.909418	-3	right	UWB_Cisp0
chr1	93713332	93725031	0bba8cbb-3f45-4b15-9bdc-8dd5d4f29585	93712195	93725039	fwd	11699	4490	6851	0.00823	0.706173	0.059072	0.746233	-3	right	UWB_Cisp0
chr1	95827148	95834932	9b0ff3f5-5637-4092-bf95-8de766516516	95825140	95837660	rev	7784	3001	1096	0.001217	0.8382	0.003344	0.963211	-3	right	UWB_Cisp0
chr1	100445821	100452424	0ef31fdc-a7a4-43a6-a8c5-81fb789280de	100438162	100452428	rev	6603	2250	3833	0.00678	0.649153	0.054721	0.700644	-3	right	UWB_Cisp0
chr1	103352042	103359570	b1b3a30c-f4c7-4e7f-91bf-b70f37ad2987	103352038	103360503	fwd	7528	1985	5027	0.034711	0.421488	0.004464	0.824107	-3	right	UWB_Cisp0
chr1	105308727	105315728	ab091cc8-9f1f-4672-9822-933e1dcc8efb	105308720	105318255	rev	7001	3317	2615	0.000979	0.602351	0.001112	0.939933	-3	right	UWB_Cisp0
chr1	110593862	110598814	667d69b7-d7f5-4c8d-aec2-fdab5362ac06	110591885	110600240	fwd	4952	3094	1585	0.001297	0.774319	0.00295	0.79351	-3	right	UWB_Cisp0
chr1	112054381	112063502	01746e2a-d7f1-434b-9851-c5b1db986905	112051672	112068335	rev	9121	4236	4335	0	0.492308	0.027703	0.725648	-3	right	UWB_Cisp0
chr1	117329605	117340911	42ca0d75-a2ff-4570-90e8-4f713c753489	117324450	117341986	rev	11306	2409	6646	0.002981	0.877794	0.059462	0.779731	-3	right	UWB_Cisp0
chr1	118031792	118037416	972ed3f8-d887-42d7-b639-c09e2590f520	118030916	118037431	rev	5624	3563	1739	0.010721	0.761209	0	0.878182	-3	right	UWB_Cisp0
chr1	120520460	120527497	f948219e-258a-466e-9bbf-c2d4479467c0	120520452	120529375	rev	7037	2198	1779	0.001572	0.84434	0	0.969112	-3	right	UWB_Cisp0
chr1	120904330	120909686	5bc50896-0298-4a54-ba7a-57c0477a3a96	120897416	120909693	fwd	5356	2453	2614	0.037293	0.691989	0.066434	0.703963	-3	right	UWB_Cisp0
chr1	143213478	143222723	28f1b9da-42ea-49c9-a662-bdf92093134d	143213470	143223517	rev	9245	1994	6331	0.007853	0.734293	0	0.775305	-3	right	UWB_Cisp0
chr1	143223666	143229966	b1ef99c6-24cd-4242-a6da-5f3af529d48d	143217189	143241026	fwd	6300	3699	2596	0	0.125	0	0.375887	-3	right	UWB_Cisp0
chr1	147790855	147797914	0c47f536-bd01-47a1-b1a5-67533db0e491	147785890	147803850	fwd	7059	1603	4810	0.025641	0.571096	0.057014	0.666917	-3	right	UWB_Cisp0
chr1	148281029	148288086	dfb945fb-9d04-4a26-82b5-8df20c2bfbdc	148273643	148300913	fwd	7057	1699	4850	0.034392	0.568783	0.064291	0.719776	-3	right	UWB_Cisp0
chr1	151773225	151779746	28d08b6a-a08e-4370-81cb-dbac0740aad9	151769153	151779753	fwd	6521	4212	1634	0.022265	0.550823	0.03178	0.707627	-3	right	UWB_Cisp0
chr1	152641360	152648120	3c2104b2-ede0-4f6a-874e-da20ec436248	152633344	152648157	rev	6760	3025	2727	0	0.85	0.008863	0.837518	-3	right	UWB_Cisp0
chr1	154222860	154228288	d4c2dfc2-fec0-4ee4-9da2-a2aeaaf90380	154216450	154228476	rev	5428	2541	2510	0.029851	0.598372	0.044014	0.71831	-3	right	UWB_Cisp0
chr1	157072668	157082088	4bb02dbc-be70-4774-9e77-55c313a7da64	157070998	157082709	fwd	9420	1234	6887	0	0.390335	0.029337	0.652504	-3	right	UWB_Cisp0
chr1	160651014	160662514	40c8b600-ab59-4501-b2e7-515eda6f18ee	160650755	160662522	fwd	11500	3949	6568	0.021717	0.724922	0.025241	0.87196	-3	right	UWB_Cisp0
chr1	164666724	164670305	4436ee20-2ef5-49bc-8ae0-7c55b3082ef0	164656841	164674319	rev	3581	1255	2082	0	0.438953	0.03913	0.602174	-3	right	UWB_Cisp0
chr1	165290896	165297630	a6445869-4ec3-499a-ac14-24650deaf7b9	165286000	165297644	fwd	6734	3718	2724	0.003279	0.762842	0.055866	0.747207	-3	right	UWB_Cisp0
chr1	166459782	166468187	e96c1362-1910-4087-afec-2c4b29e7501b	166458803	166468999	rev	8405	2761	4853	0.035831	0.752443	0.003569	0.940757	-3	right	UWB_Cisp0
chr1	169893437	169900521	469b482b-fa3c-4194-b070-4e326015fbd7	169892308	169900525	rev	7084	2149	4569	0.00369	0.828413	0.035103	0.855308	-3	right	UWB_Cisp0
chr1	170001894	170010656	574110e6-a0e1-4116-add3-9f03fd453a9a	169999722	170010660	rev	8762	4848	3621	0	0.645608	0.045685	0.729514	-3	right	UWB_Cisp0
chr1	170855999	170863406	19897918-ae68-43c1-a51a-e9dd5b6dacaa	170854367	170863412	fwd	7407	2837	4286	0.003606	0.774038	0.005367	0.859571	-3	right	UWB_Cisp0
chr1	178658053	178666781	4f5f70cc-fd75-406b-ba86-b28b94b71184	178658045	178673532	fwd	8728	2147	5929	0	0.690878	0.003213	0.863111	-3	right	UWB_Cisp0
chr1	179097017	179101147	97393bea-f8db-4a30-8456-2aed4ac57537	179096209	179108155	rev	4130	1023	2757	0	0.438406	0.006188	0.767327	-3	right	UWB_Cisp0
chr1	179915382	179919898	40bb3b9b-905a-44af-9dba-bd0a7b136bcb	179913261	179919902	rev	4516	2704	1524	0.039591	0.644955	0.052009	0.801418	-3	right	UWB_Cisp0
chr1	180064348	180069815	4d438b8c-b06e-4789-9f09-1b350d1d00c1	180059543	180069820	rev	5467	3813	1311	0.020391	0.497876	0	0.781176	-3	right	UWB_Cisp0
chr1	180612576	180617887	7bae67aa-efd5-43de-8994-33968236292f	180604768	180617893	fwd	5311	2018	1937	0	0.500739	0.007921	0.669307	-3	right	UWB_Cisp0
chr1	185768847	185772914	be269848-c946-464c-ad90-8b9917a64882	185767036	185772923	rev	4067	1236	2484	0	0.584239	0.016416	0.852257	-3	right	UWB_Cisp0
chr1	188768824	188777884	c7d7bcfd-2802-4119-90d3-7a7fd07828c8	188768815	188778932	rev	9060	2238	6528	0.094576	0.628651	0.031972	0.824156	-3	right	UWB_Cisp0
chr1	189975475	189981022	b57ac32a-bcdf-4cab-8143-20939d0dfcb2	189965607	189984428	rev	5547	1951	3340	0.023622	0.537402	0.004994	0.761548	-3	right	UWB_Cisp0
chr1	193537175	193539355	58600f1b-83e5-414d-aedd-f9c65732765a	193532846	193545572	fwd	2180	882	971	0	0.801498	0.026012	0.771676	-1	right	UWB_Cisp0
chr1	194494137	194501992	9b8a3f66-9285-4f25-94f9-9cb6072f0f8a	194492851	194504068	fwd	7855	3490	2353	0.014056	0.676707	0.001328	0.903054	-3	right	UWB_Cisp0
chr1	195644813	195649393	cef3b354-bd36-41e3-b8e5-490329afb00f	195644128	195649399	rev	4580	1821	2390	0.01461	0.550325	0.023774	0.82318	-3	right	UWB_Cisp0
chr1	205772147	205786294	5aeacedb-19a4-45b5-948e-6d371c7caf39	205756664	205787597	rev	14147	4396	9457	0	0.757273	0.068552	0.627678	-3	right	UWB_Cisp0
chr1	208166043	208179406	d989248d-95cd-4c9b-b54d-daf9ab9a3e80	208163401	208181352	rev	13363	2241	8332	0.00318	0.63275	0.017824	0.906191	-3	right	UWB_Cisp0
chr1	212615154	212625139	718e669b-ce32-4b9a-9049-3386ed4c3fcc	212611755	212626939	fwd	9985	3260	4371	0.081967	0.552333	0.005	0.9275	-3	right	UWB_Cisp0
chr1	213639227	213647779	eeca7b18-72b7-4b28-84c9-f461a9f7b158	213639219	213651425	rev	8552	1190	6488	0.092593	0.818519	0.011396	0.877493	-3	right	UWB_Cisp0
chr1	213690354	213696071	5083edf3-5278-4a92-914d-eb337f3083c4	213680519	213696077	rev	5717	541	4909	0	0.834646	0.014937	0.909591	-3	right	UWB_Cisp0
chr1	215715191	215721964	4405329f-675c-4819-afab-d627d94b824c	215715187	215721975	fwd	6773	3366	2020	0.129524	0.642857	0.087786	0.814885	-3	right	UWB_Cisp0
chr1	219374164	219379071	91438609-cda7-42e3-909c-0dd0b20c2657	219369374	219379075	rev	4907	1730	2953	0.001992	0.635458	0	0.857561	-3	right	UWB_Cisp0
chr1	221955755	221964981	1990872b-8b1d-4304-bf06-aca76cbc5d2f	221954357	221964989	rev	9226	4735	4113	0.030247	0.761728	0.08092	0.720613	-3	right	UWB_Cisp0
chr1	225821139	225826961	33fcfab9-c9ea-4b5f-9f8a-88d178adee72	225814588	225827007	rev	5822	2628	1830	0	0.754331	0.033981	0.633495	-3	right	UWB_Cisp0
chr1	230033452	230036533	b3f335a3-a8f0-4680-8884-8f49278df4a5	230021383	230036538	fwd	3081	1200	1459	0	0.382436	0.016575	0.788214	-3	right	UWB_Cisp0
chr1	230108497	230111483	73d77209-776a-48a7-8c65-d55cd20e58d3	230094201	230115473	rev	2986	1582	1145	0.005195	0.535065	0	0.742308	-3	right	UWB_Cisp0
