chromosome	BrdU_start	BrdU_end	readID	read_start	read_end	strand
chr14	88275731	88293540	8e1731ed-1351-4185-aba6-1121643e1d0e	88265761	88296333	fwd
chr14	90231376	90234123	9207fec9-dfe9-4907-8ee7-e60b7937665f	90225623	90259680	fwd
chr14	90239136	90250416	9207fec9-dfe9-4907-8ee7-e60b7937665f	90225623	90259680	fwd
chr14	90770833	90780787	f50d6232-43d1-4f30-8926-1ef84be0545d	90769032	90797469	rev
chr14	91309251	91317156	7c5851e0-b7f9-4f59-b931-2ef5823f0db9	91283043	91330469	fwd
chr14	95473712	95484596	6f4788e9-7520-46c9-b7fb-d7a11aaf7578	95465764	95484611	fwd
chr14	97351150	97363554	7c92ddba-4c0f-4e52-b369-06b06462e9ac	97348387	97365407	rev
chr14	97657461	97658470	aff3e270-9875-48d6-bcbf-1f9b1ddc9923	97657446	97669025	fwd
chr14	101053506	101057856	147f1941-2aa1-48ce-a83a-1de7f0e1f65a	101048420	101057860	rev
chr14	102429107	102431737	3296986b-78af-4c56-96fe-7219bce5459a	102429100	102461823	rev
chr14	104745616	104752903	cee12dde-0482-4af3-bc28-05016b2a7310	104745601	104771531	rev
chr14	104955379	104960681	50b05f85-f04a-4665-8f62-3428a75ebe1e	104946562	105007538	rev
chr15	20219157	20221972	e8082b47-5206-4240-b947-e4a0807a3ee2	20214374	20221977	fwd
chr15	20743669	20748724	64acf2b6-4159-49b5-ae61-5105329b3a38	20736595	20750785	rev
chr15	24262771	24265830	a14d7420-2ee8-4275-999c-04aa2393bc01	24261953	24275661	rev
chr15	26875557	26880412	bb43428c-ce27-4cc7-8219-46fcd0358b04	26875552	26898797	rev
chr15	34894181	34898122	d65867bc-98b6-43c4-a6a9-ad97c2d05d42	34889975	34898135	fwd
chr15	36896836	36904589	343816ea-1a2b-4e73-9888-ff3f6597899e	36890517	36907269	rev
chr15	37728701	37735688	0a2d4541-0469-424a-9979-47b79204efbf	37719526	37747208	fwd
chr15	38482264	38484427	9b10d931-5145-4459-8f33-2f7e206ad6c4	38482259	38502700	fwd
chr15	39775843	39784355	3ac904f8-b2d5-42e9-b543-a4d5fd075dac	39771238	39790528	fwd
chr15	39944926	39947547	bf3f1d54-cd55-4cc9-83dd-d57a813ad5fc	39932037	39961887	rev
chr15	40483750	40493838	7f6bc54d-af0a-4781-a223-3e12b4e23d6c	40481308	40496305	fwd
chr15	44042307	44044309	a2be335d-0ca6-4217-bb07-a1e7e20834fe	44042294	44049079	fwd
chr15	46853035	46862713	e70bacbf-09b4-48f8-a3ad-6af5814ec3f8	46840176	46862724	fwd
chr15	47606283	47614150	ddbb2cb8-160c-499f-b6f2-90ec723323a7	47606274	47625820	rev
chr15	50872518	50874947	7d4f9df9-8659-4fe1-9059-184269d17c69	50855206	50889661	fwd
chr15	52161690	52167556	3f542a0c-714c-4316-bd0d-a435abcbefe5	52146278	52167778	rev
chr15	53096994	53114282	55fc813b-354d-42c5-9a76-5fec80ce50fb	53083035	53133515	fwd
chr15	53228461	53232825	8c4c257b-b0e3-44b3-9d8c-883c8bff1df9	53220397	53232830	fwd
chr15	53587130	53593732	c047e9a3-9ddb-4e2e-92bf-260f3eaff8aa	53570531	53593741	rev
chr15	56139644	56143807	f7cc9c21-36e8-4edd-b07f-4be3711e9796	56139640	56146459	fwd
chr15	59028624	59038411	218bd24a-5b30-460f-a568-8e230e012059	59015678	59049730	rev
chr15	59259618	59262343	d5f2060f-82e6-4510-a0ab-5e648d727be6	59259612	59272436	fwd
chr15	59735537	59741726	2235b36c-e98c-4bd7-8d87-7cb3e8cdeff8	59731689	59741733	rev
chr15	60481241	60484757	3eee5f76-9671-4da8-91da-778c7494b5d1	60476155	60491383	fwd
chr15	63272433	63274442	686ed4e1-3f59-4fc0-899e-5d8fe604165f	63270588	63284049	rev
chr15	64719368	64726169	33bc6246-34a4-4ce0-9e43-5d723d4edf4d	64698907	64726341	fwd
chr15	65383488	65389700	7bf2fb23-b831-4791-8c52-147f2cd172a1	65383479	65398526	fwd
chr15	65596134	65605412	0393ebee-100f-4c14-99d2-26f1ee0099e9	65591297	65613077	fwd
chr15	68653684	68655158	69c01563-c359-418a-8f85-608b2e935f8d	68653674	68665455	rev
chr15	68680272	68684814	d2a68b09-4f95-49e4-8eb9-ce673c461624	68680267	68711543	rev
chr15	68891667	68892993	6a68d3f3-a740-4e56-b806-c6ef0362a51f	68889418	68923709	rev
chr15	69402587	69403687	c1859fed-e6ce-4ce8-a307-e14c25aae563	69384211	69403696	fwd
chr15	69480160	69485615	92c501e8-756f-48bd-ae5e-2f96920aaffc	69479057	69507131	rev
chr15	70037128	70038908	44a34afd-5d5e-4ba9-a8ee-fe662cd46285	70033103	70038915	rev
chr15	73643655	73645845	75586ed6-9427-46d8-aa3a-6d492549d479	73622293	73646994	rev
chr15	74314969	74321633	90467020-b626-4bc8-9fbf-4ad4fe92bacd	74314511	74332475	fwd
chr15	76118966	76129370	a5e3f6f8-a1f5-49b8-9636-92c8d9bc12a3	76117780	76141587	rev
chr15	77404395	77418635	a0d2d56d-c37c-4ef1-ac40-6a6f0dbd2331	77393744	77432301	fwd
chr15	78575551	78589219	871e4c72-00dc-4a78-b804-32c6348dfcd6	78549709	78592833	rev
chr15	79775459	79780273	9cfd6de8-2bc2-4f8e-a531-aa5b20530a7f	79775453	79786702	rev
chr15	83328603	83330243	79f12b25-5baa-4d7f-9e60-0e22d3c92f69	83300611	83340396	fwd
chr15	83975424	83997906	d2528918-cde7-4dfd-9547-68517bef467d	83947665	84008791	rev
chr15	84599727	84601974	fc52a999-7627-4668-8b83-1d6acef0b05e	84595528	84606487	rev
chr15	93091548	93101272	c32fdecc-5f0c-4d0b-929c-dc1d20578ff7	93086468	93102649	rev
chr15	95188453	95196004	eb15b511-6f75-47d8-a85e-16dafa2b54f5	95188368	95222596	fwd
chr15	95749912	95754428	6f6c13ff-cbce-4961-a261-88e214e5318a	95737486	95754433	fwd
chr15	95912007	95915478	46769651-6252-408d-ba5e-bce241d7bff2	95911297	95918866	rev
chr15	96627272	96630300	f6e1f632-8839-469d-94c8-378ba6be8b73	96602813	96636605	rev
chr15	101841279	101842738	6b995a3d-79b0-4c29-a1c2-8493fc26090a	101841275	101854243	fwd
chr16	2578311	2583320	d521e6b4-6197-49e0-91cf-cd2aacebeee3	2535050	2587941	rev
chr16	5119212	5126751	e1988e77-bb55-4b8a-b5aa-1aeca8849704	5114122	5126762	rev
chr16	6195580	6197828	f21599d7-b990-4f5f-8477-07e8e43d4fc6	6195573	6223731	fwd
chr16	8845428	8848012	87718d73-a8f7-4780-98d7-03422fbbf502	8845422	8857856	fwd
chr16	9712566	9717402	8c6a0487-54a5-4d9e-a0b2-3d2469c19007	9708090	9717748	fwd
chr16	10575734	10577267	db6b5e03-7ade-46b2-9c13-9d2002c67320	10574214	10587276	fwd
chr16	11766160	11768197	ba96f4e9-1c05-4c44-9d80-28cd2655229b	11762028	11780028	fwd
chr16	19677619	19682598	48369233-38da-46d4-9634-3687594ba2a5	19668574	19694309	rev
chr16	21028492	21032717	a1d7df9f-7e86-441c-aa52-1ba74b1bb432	21027531	21044445	fwd
chr16	21545915	21548637	73b12d0a-f4f6-4cdb-a68e-0a1ca22f4caf	21537181	21548645	fwd
chr16	30981530	30987487	72d6ef41-1afc-4e54-87a8-f4f56faaeef9	30978002	31001261	rev
chr16	31384788	31391595	49b460ff-9932-48ee-8f61-5d7880335d4a	31368517	31412010	fwd
chr16	31507253	31512838	87a88ad3-4413-47b3-991f-955dd09ecfcb	31500974	31513438	fwd
chr16	34069485	34071087	7ccc1987-e813-4b3a-b6fa-31b9ec4c741a	34066549	34073961	rev
chr16	46394096	46395640	dfe24ced-ccd0-4bd5-877c-a2c5f6fc6fdf	46382552	46402315	rev
chr16	46385209	46390190	86881a21-9895-4151-8f5c-5c74601d319e	46382552	46405554	rev
chr16	46394611	46398224	182b7ded-a362-41db-8656-4e2238cb17bf	46382568	46402658	rev
chr16	46391308	46394210	68ab7d78-3bc6-42f2-bd33-dcbaa7a15236	46382611	46407742	rev
chr16	46387158	46392134	86881a21-9895-4151-8f5c-5c74601d319e	46384016	46412069	rev
chr16	46395029	46398230	a443b7da-8669-43d3-9e82-22feb281696c	46385999	46403314	fwd
chr16	46391988	46393807	2942b75f-39a9-4a61-936e-847ec02d5a71	46386712	46405544	rev
chr16	46394214	46397299	f0527c92-3f18-4465-9d90-8058f8607d6d	46387023	46403937	fwd
chr16	46394219	46398222	f6f32522-122b-40f5-baaa-cc220f15a15a	46388053	46407742	rev
chr16	46389646	46398954	40194005-bba6-4239-93e1-f183d4fcf5c3	46388839	46403127	fwd
chr16	46391027	46397309	6b8dbc7f-a574-4ea9-85eb-c10e34e2de5f	46388943	46403202	fwd
chr16	46390212	46392729	ebc573b0-dc8e-4008-b380-58d57ecfa453	46390204	46400861	rev
chr16	49287686	49297011	e872246e-13b6-4655-8067-2998300ba6af	49267696	49297016	fwd
chr16	49606308	49607727	635b345b-777e-43b9-8813-d18dffd8af37	49606302	49615307	rev
chr16	50424748	50428873	9792b703-e36c-4cfb-b50c-e53249a61cd8	50414493	50428880	fwd
chr16	50811366	50819854	a4606906-291d-4980-9884-270317115981	50809008	50820012	rev
chr16	52706589	52715655	8d9e464d-5b43-42ff-b3d9-9fc2fb6a603e	52706582	52728018	fwd
chr16	53819841	53828239	a316a39e-f6b4-4ad2-bc18-f1bba6c9936a	53819832	53842900	rev
chr16	55569917	55574824	843a31aa-3b81-4f2e-913d-4608c7962385	55564529	55574832	rev
chr16	59302987	59310942	0f645e5e-881b-428a-8824-4df6657f4cfa	59298557	59323441	rev
chr16	60165885	60166997	c477c6df-54ba-4996-bb32-4c01217afb45	60160815	60167044	rev
chr16	64905239	64906311	84ccb5db-6bd5-425b-97a6-dec33effc6b8	64895913	64906318	rev
chr16	67405182	67411608	799b9807-073f-4c98-bef2-86bb5da42b25	67404889	67421319	fwd
chr16	70372452	70373824	b555a797-c93e-469d-855a-7b5832c7e68d	70351742	70392659	rev
chr16	70683751	70687124	5ab22a7f-6b52-47cc-876e-fbd9e1c31e6b	70680227	70702674	fwd
chr16	72395473	72400015	99405a2e-a3b6-4151-98b0-00e3d086ca33	72370619	72405555	rev
chr16	76691008	76696501	7969fd8b-3c0f-4095-8b80-ba90e1cba15d	76675752	76696507	rev
chr16	77193013	77195803	062a16b4-7772-4185-866d-0dc5eefcbc09	77188794	77205448	fwd
chr16	77566475	77581022	27f0b307-6eaf-4e91-b24c-e61df0f55168	77562069	77582174	rev
chr16	80878116	80880808	c168c8ff-07c5-409c-91d1-ee01d2ac0a6f	80863592	80899858	rev
chr16	82146771	82151043	472bff60-0ffd-4e41-9128-74ba10acbc4e	82114381	82151047	rev
chr16	84018332	84020440	2399ac09-862d-4fdd-a0f4-5ee2877abb42	84018327	84037201	rev
chr16	86133040	86134253	32a6477e-706d-489f-8bf2-24a5d6409c63	86116078	86144775	fwd
chr16	89893834	89899440	a34c5dca-69c0-421a-ac29-525ea98883d6	89886027	89908203	fwd
chr17	7146440	7156121	c4d22021-61e7-445a-a3d3-c8e74acc2b7d	7141538	7174219	rev
chr17	8705136	8708700	bab7c07b-f730-4178-a10a-69d954f5ef7b	8678236	8708707	rev
chr17	9017180	9019862	1c518e17-017e-4eaa-829f-919725b2ac96	9006311	9019869	fwd
chr17	9250365	9263146	17b4e9e2-1fb4-47af-88cd-4caa878e3c27	9247402	9295083	fwd
chr17	9964818	9973090	bee8ff0a-d075-495e-8781-4351e69cd0f4	9959967	9973096	rev
chr17	10555402	10568912	6fea7f85-7ff3-477c-bf16-cbd60c644682	10550958	10569052	fwd
chr17	11519045	11544622	a80297de-a00a-4320-a559-bdd4ff00a8d9	11509751	11547514	rev
chr17	12990796	13005293	a0e6ba23-ee7c-46de-b442-5b1a22f7afc7	12984782	13008600	rev
chr17	14581469	14589679	bc424543-9c09-43f1-a071-3047bfa98c8a	14573904	14589683	rev
chr17	15607542	15609309	52672af6-1447-4b5d-84f7-af01b8d820c0	15607538	15627332	fwd
chr17	16046697	16049857	5a42890a-3264-4002-b196-22f17b416e2f	16046690	16063747	fwd
chr17	16738505	16743079	e506ee45-c90c-427b-affe-b461528e31d9	16738496	16753061	rev
chr17	16742577	16753202	b0468ab3-0edf-41a4-96e2-7d7ffcf169ac	16742571	16775897	rev
chr17	17083247	17084452	7f802f91-b422-4af4-93bb-f0ac0769a7e4	17065314	17085058	rev
chr17	17251643	17257109	e3a281dd-bfa6-4486-b85b-8e85154301a1	17251634	17261201	fwd
chr17	17294331	17298757	865fd66a-641d-432a-96d8-680021198601	17290355	17299018	rev
chr17	18666364	18672394	fbb43ab0-9589-4858-8edd-ced989347f39	18665926	18682892	rev
chr17	18678309	18682254	b475038e-ccf6-46ee-a040-d70809debe2e	18678297	18702005	fwd
chr17	19402100	19410620	919c4886-bdd4-4536-bc88-afbec88f7737	19395770	19412278	rev
chr17	19582311	19584369	90af8615-7e85-4de2-83b8-626e849d4fba	19574842	19589770	rev
chr17	20339233	20340435	ebf2ee2e-0854-4054-844f-0aa3a58afd50	20338530	20356898	rev
chr17	26812615	26813794	873a0288-3e4f-46de-af42-52890ce12b00	26810660	26822826	fwd
chr17	27156191	27162272	1d9cb9fc-ad30-43cf-9f58-6d6d55d48161	27156186	27165696	fwd
chr17	27692513	27704031	4aa773ea-45b4-4a8e-8ed9-caf8ed71f1e7	27692508	27709683	fwd
chr17	28883117	28886497	6cebf239-8e68-42f6-9204-3d81bc6dbcec	28873979	28904494	rev
chr17	30111596	30124267	7babe737-0b85-4874-a1a0-77110d09b897	30111590	30141420	fwd
chr17	30274916	30279417	e0702770-cdf4-4b4e-8510-7b76bb381f92	30247093	30285340	fwd
chr17	34008235	34016598	7eb67405-3ad8-421c-b27e-edc4c6291544	34008229	34025848	rev
chr17	40332280	40334193	41603cba-4910-4273-81bc-503e3cc51eb6	40332180	40374182	rev
chr17	43628232	43633678	f97d0c68-3aac-4e02-b8f1-0f096ab38113	43622434	43643714	fwd
chr17	43886638	43895157	9cae0f6f-c404-4a28-9d3c-52a511826074	43886627	43904266	rev
chr17	48010701	48012011	1d807964-b0a3-4e68-bbd1-b79adafb729a	47991392	48012018	rev
chr17	48210160	48215540	96498b91-05e5-4a49-aa50-7002151425cb	48198123	48219895	rev
chr17	48518908	48525107	dc248204-7f23-4d03-90de-d31fff0d96ce	48514979	48528149	rev
chr17	48928906	48934541	9af0c543-ea82-4ebb-ada7-8e4ca8d7e53e	48916283	48939358	fwd
chr17	50136444	50140433	a47df024-9e3c-476a-936c-0188c662c75d	50133750	50145485	fwd
chr17	51511581	51518585	9fc376d9-0369-49d7-80d2-c955e3ec7f6e	51505969	51520127	fwd
chr17	52520608	52524759	d1b9891a-1fb7-4a0c-9c2d-15ff55c8e163	52519674	52547922	fwd
chr17	54311658	54314428	fe49ed89-4049-4647-b84c-42c5698689a6	54311645	54322760	rev
chr17	55404926	55408900	23159eac-68f1-4a76-a3b9-4e89b663e9a0	55404285	55417606	fwd
chr17	55715906	55717894	d0b51c66-ad47-471b-9193-76fcd8a63b87	55701597	55729027	rev
chr17	56005622	56007103	96e05baf-3e10-46c7-a829-2c9d15704f9d	55990049	56008310	fwd
chr17	57270471	57273633	cc025b07-ccfa-43c4-9a6a-9fe8ef43b5dc	57266132	57273643	fwd
chr17	57477259	57498091	a5d56fd7-fe37-47cf-9241-e6f284181646	57477244	57504667	fwd
chr17	59074467	59083075	c0154d42-ef75-456a-99b4-bdc955cacc9f	59074428	59101156	rev
chr17	60182046	60183115	cbb63800-539f-4b13-9d75-94c66d805685	60182040	60187052	rev
chr17	61365775	61368811	84a2a0d9-c288-4798-9a9d-3a5ceebc0895	61360789	61411899	fwd
chr17	62585660	62587138	310cde77-4701-4644-bb36-73382cce6fea	62585651	62601589	fwd
chr17	64322382	64324869	10b0b2e9-8b01-4eab-b026-e89be7df5246	64309308	64324877	fwd
chr17	64416110	64420328	db6174c2-35aa-4941-bdcb-59e153814b1d	64411089	64429665	fwd
chr17	65991925	65998673	0cdf8cff-9745-4b39-94ea-b01aff5a548c	65991921	66003763	fwd
chr17	66745224	66748349	7290f17e-8c72-47ee-963b-fee49791f11e	66744332	66757004	rev
chr17	67917664	67927166	fbf48ddd-b48e-49ef-a7b0-b0ae91080d32	67917521	67929126	fwd
chr17	69149315	69156871	93d32179-4581-4307-8828-3597c7e7f6b5	69119836	69164704	fwd
chr17	69953931	69958843	0d1d721c-4f0d-4409-8e95-8e46308b7b0b	69937362	69958849	rev
chr17	70264966	70270011	9fdbe857-4bbf-43cc-ace6-84025f6b0119	70264960	70276350	fwd
chr17	70529569	70532101	9ff6dac5-ae6f-4ece-837e-f2b32fd84b37	70529563	70539576	rev
chr17	72144431	72148204	db882100-6972-4ac7-9f84-8cc52aca4a84	72144418	72153893	fwd
chr17	72942757	72950928	c8f1c022-4f5e-49af-be1f-ea7a7d4d5b83	72940990	72967095	rev
chr17	74262663	74273797	486f122a-1d64-41cb-b875-4bca96bd8b4a	74261402	74280113	fwd
chr17	75209853	75214945	cda970c5-b274-4e19-a21d-78111065a795	75195755	75215556	fwd
chr17	76140969	76147750	3ceb32e2-005e-4d30-bd32-9c564c7b7d88	76139338	76152441	fwd
chr17	77563222	77566126	11bbc6de-6b28-4da0-a850-5574e4460690	77550307	77572948	fwd
chr17	79282651	79292752	3b84b6df-9af0-4a4a-af5a-a7682b9b41a1	79264364	79292758	fwd
chr17	81195806	81205209	20c405d3-194e-4fad-a9ee-6809718ebbbe	81165465	81223793	rev
chr18	300044	304845	06b0ca85-4ac6-4e06-bf0f-86f8649e2e7d	295076	308225	fwd
chr18	327493	338178	e3105060-c2fc-4354-be9c-0bbbce25e307	323819	372224	fwd
chr18	2066761	2073412	8102ee31-92d5-4d6a-924a-a567c6b19cb7	2052595	2073418	fwd
chr18	3457104	3462664	035583ec-4012-4274-9496-9886b5d30f5c	3449805	3466909	fwd
chr18	3598250	3604402	73266eb6-1b5f-4d7a-9eb5-c832e24ddf06	3583803	3618949	fwd
chr18	4040474	4045130	32c6d104-30ad-443e-8295-787f84032b18	4025891	4045136	rev
chr18	4122906	4124853	eab6bf14-bedb-4e8b-978f-464df1ca9d62	4113011	4124859	rev
chr18	4216429	4239497	224e763a-5b54-4509-9e74-6763936616c5	4209659	4241378	fwd
chr18	5140521	5141901	062cb400-a777-437a-964c-536640c5bbe9	5140516	5159283	fwd
chr18	5585706	5597612	93580cf8-e317-4313-bbef-c11fff5d56d8	5582822	5597620	rev
chr18	6121296	6128817	ece84d4d-48e1-4c29-b70b-43210d91be82	6121288	6132814	fwd
chr18	7065500	7074730	4c3f4f3b-2aa1-4f89-a118-a0797322795e	7065493	7077173	rev
chr18	8926006	8931030	6790463b-9060-4d79-891d-6de27c6dccf5	8925602	8941220	fwd
chr18	9766490	9778277	c6ffbffd-5a89-4665-8da5-b8a2dc8bf54b	9757664	9781827	fwd
chr18	9840898	9844564	ae5b4135-4e9f-4f7a-9489-9b2af6471651	9836019	9844791	rev
chr18	11709201	11719808	25501543-296c-461b-972c-c5b7aa4c67dc	11709197	11725949	fwd
chr18	11921586	11925010	47c3dd83-02ee-4072-902c-bb4e0e7324b8	11921575	11945534	fwd
chr18	11929061	11940777	47c3dd83-02ee-4072-902c-bb4e0e7324b8	11921575	11945534	fwd
chr18	13745171	13749749	e35bea68-a9f7-490c-9f1c-b43f56441ecb	13745164	13755570	fwd
chr18	15344232	15351291	e15a3a53-fe09-4624-b3f9-5f15bf544df7	15312015	15351296	rev
chr18	21596289	21599971	3af79032-423e-44f4-9609-253e7b41c88f	21593999	21606804	rev
chr18	27282792	27285861	b10997b7-680e-42d3-90b6-20e5038c6383	27272313	27292189	rev
chr18	27569704	27583522	a11d98eb-395c-464a-b918-4ee67e4728fb	27549105	27585407	fwd
chr18	32694137	32704437	a8e10b00-e5ed-4840-af6b-fb66faf3f5c4	32694130	32723426	fwd
chr18	32986955	32990550	79cdebdc-1346-45ca-87f4-fcdeaff9f138	32984554	32991950	fwd
chr18	37309334	37320905	c43921a8-4309-4410-9135-0f2152aa26a1	37309327	37343272	fwd
chr18	45509872	45516011	445a33f6-a287-4b9b-b31a-4de0373c6241	45509860	45525948	rev
chr18	54213895	54217780	6f54fb68-9508-4639-bba5-b580c2894c61	54212478	54231322	rev
chr18	56622775	56625922	d4434e70-280e-427d-add0-2f7310adefaf	56622770	56634376	rev
chr18	56722301	56749811	ce6ec11f-1ed7-4e36-9946-b71474f12856	56713113	56778125	rev
chr18	60211405	60218882	5c85361d-0d71-488d-8ed7-06325fec7093	60200655	60218888	rev
chr18	61883949	61890935	8b6aac55-01d7-4547-8e8a-ab572c0684fe	61877235	61891450	rev
chr18	62908348	62916142	17df9a4a-4337-45b7-97b1-84f2a18b5497	62907660	62925486	fwd
chr18	74472534	74476131	1b7fc804-50c0-402b-898c-b59a1d11fdda	74465751	74476137	rev
chr19	6111706	6115334	d8bebadb-68fc-4c48-8d7a-842d7881866d	6111695	6124198	rev
chr19	8561781	8565890	1c957b0e-90bc-48a5-a8b1-80e725bf0d75	8561245	8593498	rev
chr19	9288621	9290460	d7a06209-58f6-459e-876b-b0b40407dfad	9278592	9290466	rev
chr19	10924231	10934151	36a3eb02-4f06-423e-a37c-0a407bd1c04e	10919263	10959797	rev
chr19	11216573	11223194	866dd0b8-a017-411b-8196-8fbf15c5cba8	11215213	11247950	rev
chr19	11443008	11444436	53b936be-e23b-48c0-9dee-9e1773959fc0	11440093	11456393	rev
chr19	27284046	27287216	654ac276-6338-4d2a-bb1e-4b68cebae155	27284038	27292257	rev
chr19	29321929	29328370	f38adfcd-662c-47d0-9356-6630099c95e6	29321922	29341080	fwd
chr19	29580523	29584978	9470c28d-21a2-45b8-baa5-ac7d9d74bef9	29580519	29594638	fwd
chr19	30007694	30021033	e6f9e76d-c1ab-47d6-9ac5-0403a5394bca	29980438	30032178	rev
chr19	31096967	31105310	64518b1f-463c-4133-a6c1-67f22964c95a	31094998	31112701	fwd
chr19	31556661	31558460	853ef5e0-267a-4487-8cec-4ef53fc5e869	31556652	31585828	fwd
chr19	31569993	31579850	a1aa187d-bf79-4aba-a3ba-02c1633ed6b4	31569988	31587839	rev
chr19	33857907	33862747	916331e3-2a86-49a2-85a9-dbcbcda8e5bc	33855319	33879689	fwd
chr19	35701781	35703379	567154a3-a49e-4bd4-8d04-70d6feb2649a	35686559	35703391	fwd
chr19	37213041	37219579	efe287fe-3f86-4159-b20a-7e0ff0c6e062	37196803	37229085	rev
chr19	37996191	38000462	3c56dadc-1be4-4dc1-a7d7-a0136f9bafdd	37996178	38018296	fwd
chr19	38382536	38385645	f2d361a1-a8b8-4541-8f6e-c82975c2fd80	38370484	38401734	rev
chr19	38398022	38401729	f2d361a1-a8b8-4541-8f6e-c82975c2fd80	38370484	38401734	rev
chr19	38783990	38789379	e3e1877d-44b8-443c-ac8a-1cca2de56695	38779991	38793390	fwd
chr19	39438911	39453343	5a8cb2e6-ae30-4c79-b548-edcf51c2b7fb	39435953	39453348	fwd
chr19	39451132	39471394	76732ba2-35a9-44f1-8d06-69f1798dac8c	39449521	39478853	fwd
chr19	39618925	39620910	e9f03d22-bf73-4269-ae89-13fd7585f2de	39612262	39620920	fwd
chr19	39630780	39635356	89041454-d138-4de3-89a5-836f511798be	39622795	39638889	rev
chr19	39766199	39769937	9046960c-69d9-4a20-8c5c-ce5ec10ec1a9	39750830	39769944	fwd
chr19	39767444	39779856	ceaca7ea-c4c1-45f3-b1d5-29ace680d358	39767438	39794187	rev
chr19	39968101	39972721	83923f55-7976-4103-8dd9-25491556104e	39968079	39978182	rev
chr19	39973755	39987270	68e0311a-2af7-4231-827d-adbe039445bb	39968600	40032348	rev
chr19	40222102	40224837	2f6a1315-a26c-45f9-8614-e7a9638338a8	40222093	40232210	fwd
chr19	40430537	40439401	6a281ca7-3229-4d5f-b4d9-3332ca8771bf	40398535	40439413	rev
chr19	41010824	41013149	ac3e4a49-0155-4534-8863-d54c41eeba68	41010818	41021335	fwd
chr19	46304557	46311168	a5409a78-697f-442f-833a-29fe9b471f2e	46300977	46313528	rev
chr19	46893404	46902344	d3046337-99c8-4606-8be8-f8695d8bafeb	46872240	46913010	fwd
chr19	49129502	49133719	a2f8fd45-25bd-4af4-958a-834f8e48a1a1	49125940	49135063	rev
chr19	49477534	49493268	8a75f728-7b33-4237-a314-b282e11cbab7	49470552	49493277	fwd
chr19	50417701	50421402	8af87aff-617f-490b-b4bf-57652567b126	50407581	50421406	rev
chr19	51710911	51712159	d93c4157-3ef0-4647-a38b-3f74d764c361	51706873	51712165	fwd
chr19	53312162	53323532	7d13486e-4401-40f9-a1c8-e10d36c661af	53296277	53325462	fwd
chr19	53556867	53564672	4910947a-8083-4700-b591-ca874ce2a313	53553497	53585826	rev
chr19	54444805	54453460	77f865e0-ad8b-49f9-ac2f-350ec75b6ca7	54437955	54453543	fwd
chr19	56088275	56090530	73787eb7-4c5d-4f9a-a986-1e0d2b334745	56078190	56111390	fwd
chr19	56739188	56740853	760cf544-4eef-4969-921f-ff02c1d3be5e	56728455	56749768	fwd
chr19	57245658	57250466	516a28a9-421a-4cd1-8933-c63a5fa14fbb	57235588	57250474	rev
chr2	2138292	2147211	174a3713-8306-494d-908f-faee37c5a50c	2132050	2153801	fwd
chr2	4823214	4831552	cee3f6b9-237a-436c-93d6-ff1d30bbe3d6	4820016	4835906	rev
chr2	7267655	7272208	4b26af7e-6e5c-4908-899e-f9fb5a9a46e8	7266584	7281759	rev
chr2	7532381	7544142	55a1d579-01f3-4f61-a0e1-9badb00fb0b0	7532376	7549871	fwd
chr2	9689217	9690552	e4f26c57-4f20-424e-9413-e84ab211456a	9689212	9714143	fwd
chr2	9790908	9795014	bd7d4e9f-928a-44e7-9722-8d5d6942874c	9779018	9795018	rev
chr2	9916300	9920792	5fb47454-30c5-4b6f-8550-b6bb632b4062	9916296	9929893	fwd
chr2	10534702	10538231	03b21386-e8ba-46b3-a5ea-9adc61c04e2e	10519614	10540109	fwd
chr2	11181141	11183227	f06e6b6e-ed8b-4b81-959e-2f1a441641e0	11166541	11183324	fwd
chr2	11368844	11378843	c3928702-a34b-41fc-b70e-5e8db3c55ef7	11363599	11382091	rev
chr2	11786238	11787650	b6856e23-75c6-431f-81cd-1702c720df99	11761820	11787655	fwd
chr2	15450336	15456750	1171c6c3-c3bc-40a4-806e-5b5a33da63cb	15450331	15468753	fwd
chr2	15722980	15724937	b91a0103-e4e1-4038-8ce2-e459d80fb797	15705821	15724999	fwd
chr2	16587061	16589839	29355757-04b2-4d13-8596-b14ac6ff7f57	16587055	16596034	rev
chr2	17135477	17144133	39a2a81d-ab04-40ad-82fe-3bc79b1568b1	17131544	17163017	fwd
chr2	17384151	17387535	4505d41a-a912-4b53-8ff5-b2ebf7e260f6	17384145	17392340	rev
chr2	18073410	18079290	021945da-042d-41c2-91f0-bd2fb40522f7	18072615	18089547	fwd
chr2	18435517	18445297	7ffefa91-e357-4701-ab34-661161351480	18414871	18448371	fwd
chr2	18699826	18704948	e5cea2c2-b5ee-4249-829f-cd752bb701e4	18699816	18710704	rev
chr2	20160890	20165524	fb9c7296-6197-411d-a9d0-c6180ec691a9	20159150	20165531	fwd
chr2	21847118	21852484	f1899214-aa5d-420e-ba52-70974e2b0748	21846594	21858544	rev
chr2	22545338	22553989	23a4a837-a937-4a7e-a612-7bbc3121086b	22545333	22564834	fwd
chr2	23115065	23122812	bf72a063-6353-41ab-836c-772f4015885a	23115060	23138309	rev
chr2	27774516	27778643	8568767f-4edb-44a0-853e-2eb581c78c17	27765855	27782441	fwd
chr2	28586191	28591461	62f29ba7-ee51-484a-8148-a4eb083d371a	28581705	28596389	fwd
