chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	stall_score	fork_direction
chr20	52494447	52502418	e1d448e6-1ac1-4afe-b4ea-e2aeb3f8ec7f	52493603	52502427	fwd	7932	-3	left
chr20	53344906	53354169	c4218048-f4cc-47ea-95a6-42a56c8d6ad7	53344901	53354538	rev	9227	-3	left
chr20	53849538	53854214	62cc2ff9-4d19-479a-8931-3baa981e67c1	53813774	53854598	rev	4662	-1	left
chr20	56079991	56088263	5e3e560c-f84d-48f5-a5f7-5b7f22f34cef	56079985	56091096	rev	8231	-3	left
chr20	58182627	58187445	06602849-b270-4112-8c31-591abb57c530	58178423	58190212	fwd	4832	-3	left
chr20	58602390	58606245	edc64b7d-4f51-4822-970c-303be22b4131	58602097	58608614	fwd	3821	-3	left
chr20	59357729	59362840	88222ece-e280-45c1-8958-653951bde9c8	59357611	59367670	fwd	5061	-3	left
chr20	61069778	61078229	f4dcb768-f754-408e-88b8-c38f37009c81	61069774	61078235	fwd	8456	-3	left
chr20	61750282	61754837	b4828887-1e73-45d8-b414-2645c8117a6f	61750277	61759219	fwd	4525	-3	left
chr20	62086383	62095725	b65f65a2-f046-492f-9549-6fbbec22bcf1	62086374	62095730	fwd	9273	-3	left
chr20	62512519	62525539	297d9341-c0dd-4612-8d56-d73380243d8f	62510462	62528513	fwd	13000	-3	left
chr21	13913595	13922730	1411c195-ab3b-46e2-8de6-07d2ceaa9177	13912561	13924830	rev	9087	-3	left
chr21	14528043	14531965	959fe9b7-782a-466f-acc0-f24b42a28139	14526593	14546293	rev	3886	-3	left
chr21	19395995	19399177	338713f9-2794-4a6f-80ec-1ebce49d455f	19395981	19404734	rev	3138	-3	left
chr21	22597323	22604074	5a9e8553-cbe9-4654-8696-c20ca911dd04	22597318	22618840	fwd	6715	-3	left
chr21	23294207	23308299	c076d1b7-72e0-4937-bda5-a5956b6bcfcc	23293670	23308314	fwd	14080	-3	left
chr21	24277761	24281625	20ed9fda-d677-425f-bceb-b4e3a8d4aef3	24277756	24285899	rev	3834	-3	left
chr21	25323671	25334625	b4573f19-3a1d-4937-8c89-8edcb807dd23	25323662	25343343	fwd	10849	-3	left
chr21	36432701	36438253	501367f6-8423-47d1-befc-9322c15edaf3	36431688	36439782	rev	5534	-3	left
chr22	16767175	16773662	e6601155-7882-4f5f-8bee-e6a5ab6c31b3	16767168	16776291	rev	6478	-3	left
chr22	17386970	17395266	e6c9c163-b47a-4ecd-bf9f-1853643a0830	17384160	17397262	rev	8293	-3	left
chr22	17971134	17975930	c70ace10-9138-479a-87d8-ffe8b3bc6a22	17969376	17999683	rev	4825	-3	left
chr22	18931965	18937895	79c21b03-944f-43c0-b0ef-6680ad09cd5b	18931961	18950708	fwd	5935	-3	left
chr22	19782647	19789271	40d270bd-2b69-4786-968e-6621a28297c9	19782639	19795891	rev	6635	-3	left
chr22	21640190	21644576	adf64a68-730b-4efa-a1c6-46b83cae9d67	21634981	21652114	rev	4383	-3	left
chr22	33700840	33708567	13447990-6c2c-436f-a62b-948f347017e3	33700735	33709516	rev	7681	-3	left
chr22	35206184	35211866	38e40483-580c-4d61-bf5d-82a4f19d08ac	35206176	35214881	rev	5652	-3	left
chr22	35263283	35278140	2120e01b-3df5-4c12-a464-748f089a2519	35255056	35279712	fwd	14698	0.152853	left
chr22	37052854	37058086	238df7b9-fab4-4c00-9d63-1eae41b8970e	37050535	37069880	fwd	5225	-3	left
chr22	40138974	40147032	2c2e1bb2-3030-4c78-9d5f-8e47a90cf359	40135786	40147037	fwd	8033	-3	left
chr22	45480094	45491134	92530941-c714-41d2-93e2-107536457d08	45478662	45506209	rev	10991	-3	left
chr22	47490086	47498749	c306685c-1501-4e07-8434-87c52ba43495	47490082	47500345	fwd	8667	-3	left
chr22	47901324	47908254	780f0b69-9cc4-4380-8f89-c6b3a99335b0	47901315	47912284	rev	6904	-3	left
chr3	822379	831467	966a29dd-564d-4f81-b39c-81660af1b26b	822321	835491	fwd	9061	-3	left
chr3	1269896	1275373	a2d27a6a-12a0-4ead-a7d8-0ca96e0c378b	1263182	1276355	fwd	5428	-3	left
chr3	1840436	1856527	be6d1f22-ac15-4e28-a843-b08135c066de	1839490	1858062	fwd	16067	-3	left
chr3	12476532	12483021	1708578e-0c03-4267-8146-6712f023cebd	12471097	12483025	rev	6461	-3	left
chr3	13641066	13648681	04f4e920-d254-463e-be58-4ce40f5e06e2	13628546	13649183	rev	7583	-3	left
chr3	17588253	17594776	dcca7906-aa6f-4c4f-81b5-afcd42c58c87	17580281	17594781	rev	6479	-3	left
chr3	18331074	18340225	382d58f4-46de-434a-a3d6-19536d533019	18331065	18343623	rev	9145	-3	left
chr3	19770972	19778367	eb527d0e-8b42-4727-868b-6f5d18adde9e	19770968	19781635	fwd	7358	-3	left
chr3	28626419	28633187	02bcd2f3-f9aa-4182-96e7-07e23109c098	28626412	28638925	rev	6765	-3	left
chr3	33247558	33252408	ef0c5b05-8655-4767-b81e-4a8f8777ea83	33247554	33252717	fwd	4814	-3	left
chr3	39695174	39703617	49cf24c0-fc8f-48bd-93db-3676aa5a4862	39693798	39711476	fwd	8431	-3	left
chr3	44157173	44161286	a2ed45dc-1ae6-431d-9ae4-a12d237a226a	44157164	44164958	fwd	4115	-3	left
chr3	47056929	47061571	ba11a55e-9d32-45fc-930a-16458104a7b8	47054481	47062621	fwd	4613	-3	left
chr3	48422966	48435463	455bef6b-fc2e-46fd-8473-08d689f863b7	48422957	48435470	fwd	12435	-3	left
chr3	51872602	51883341	48aabf9d-79d5-4a16-91d9-b5eb449f4e1b	51872598	51883350	fwd	10658	-3	left
chr3	52216977	52224949	58fb5bee-e657-444a-8d3a-f2ae08d3dd8e	52216971	52224953	rev	7949	-3	left
chr3	53618150	53622310	4ee64785-7825-4c10-81dd-cd89d48e1dd9	53616346	53625136	fwd	4155	-3	left
chr3	54697607	54711103	badecdf0-09c4-434f-84fc-6b01ee2c7cbf	54695779	54719723	rev	13423	-3	left
chr3	54749513	54754042	cadca18c-97c7-4136-aa51-01a4fd9f02c4	54747277	54759400	fwd	4479	-3	left
chr3	55600368	55604374	6115214d-ed01-4b4c-9f0a-2e91a47dfa9a	55600362	55620610	fwd	3962	-3	left
chr3	58211963	58218335	c024ae10-836c-42f1-ac4d-3f28e69cbc0d	58211950	58219329	fwd	6350	-3	left
chr3	64871461	64898200	e2baabf0-40a5-461f-ad84-b13235fc96d8	64865513	64899858	rev	26591	-3	left
chr3	64927959	64936798	3c62afd0-c2ab-4878-b44d-a24f151cb0b9	64926897	64939342	rev	8793	-3	left
chr3	68253897	68259555	26c711cd-e8b3-48be-8851-d336221e2585	68246394	68269280	rev	5609	0.210696	left
chr3	77335423	77340574	03853835-95a1-424c-9afe-6be98cee613b	77335418	77345365	rev	5125	-3	left
chr3	86299709	86309610	7105c105-59d1-48fd-b6b5-4aef16b9f509	86299610	86314070	fwd	9890	-3	left
chr3	87968010	87971401	6feb6302-5f3f-4e76-93bc-710cff4af7fd	87968004	87974524	fwd	3394	-3	left
chr3	98409143	98424192	a3e00e75-257d-416f-8509-0f1871c69d5c	98409135	98424198	fwd	15050	-3	left
chr3	100347137	100350364	8002bd8a-29b3-4107-8785-a0c6943cc8af	100343222	100355612	rev	3237	-1	left
chr3	107818505	107821784	61655140-9e54-46a5-9bd5-645dbae1e330	107818498	107827616	fwd	3268	-3	left
chr3	110848457	110853754	8ddeaca2-c18b-4839-b495-1cbacdaf2a73	110848453	110863140	fwd	5202	-3	left
chr3	111133378	111148746	eb4b593b-ea18-4c49-953f-ab6d5f7b0f3d	111133373	111150755	rev	15359	-3	left
chr3	113564614	113574971	6c83aa92-cabf-40a3-b4f7-8d8287059c88	113564609	113578847	rev	10326	-3	left
chr3	117340289	117348173	4126de53-7b38-4a32-a86a-82b7c2cbebdf	117340283	117350143	fwd	7854	-3	left
chr3	118651877	118657828	85e21067-2f87-4908-bb85-d16e9c34116b	118649340	118658851	rev	6057	-3	left
chr3	118852727	118856650	a178ab57-aada-47b4-82ab-c745e3b31893	118848053	118868794	fwd	3901	-3	left
chr3	122764293	122768986	da0e4fc7-3bb4-4baa-abdc-a309b8329095	122764275	122770577	rev	4675	-3	left
chr3	123914600	123928534	faa1dbfe-85b8-418c-8d72-5c427fb026c3	123913639	123928540	fwd	13918	-3	left
chr3	130363960	130372136	9ce49782-5f3e-4779-80a0-d6664eb7c740	130363941	130376653	rev	8133	-3	left
chr3	132339400	132346694	bb2938a5-8e16-4999-8b47-ceb27a0ca9e3	132337569	132346851	rev	7311	-3	left
chr3	132345646	132349557	60132be2-d409-4ba3-b0ac-d68b443878b1	132343420	132358454	fwd	3955	-3	left
chr3	133707746	133717634	9b9ee127-c77a-4f2e-8634-2576d844c55f	133706828	133732848	fwd	10307	-3	left
chr3	134075316	134079972	d7bfae0c-8431-4f24-9b36-b7612212baa8	134075307	134097766	fwd	4649	-3	left
chr3	134083979	134094528	b1e72cec-518e-433f-bee8-673fc0d6169f	134083968	134098439	rev	10513	-3	left
chr3	134179180	134182970	9388e9ee-6ae4-4370-b5d1-29320d7c11ae	134167046	134205010	rev	3771	0.146555	left
chr3	135839644	135843778	3a6c9500-ae8c-48d9-a77f-a61b140e25c1	135838230	135851385	rev	4086	-3	left
chr3	137172382	137177532	def6ba29-0432-4382-b44b-8d1ca95ae237	137172377	137180654	rev	5122	-3	left
chr3	137247890	137253084	47df781f-0c47-4f34-9f6c-a724d51fed47	137247886	137256650	fwd	5180	-3	left
chr3	139273215	139279525	176e64dc-a640-4d86-99a4-1b6333a0c150	139269500	139280344	fwd	6273	-3	left
chr3	139422356	139429598	52f584a1-eb61-4e19-a654-1cdfc1d38aa9	139422351	139456722	rev	7158	-3	left
chr3	141730194	141737070	3cea069f-5cbd-4533-b87b-1fd17d134f06	141730186	141742254	fwd	6849	-3	left
chr3	142223891	142232421	b52aab5a-ce67-4f0e-ae5b-723daf075a0f	142223886	142232425	rev	8496	-3	left
chr3	144008593	144014870	ed01e36a-023e-437a-be25-0139fe9c1c82	144001054	144014875	fwd	6261	-1	left
chr3	145851361	145856001	861663ec-eb80-4cb9-a228-4055a287788a	145849987	145863674	rev	4589	-3	left
chr3	147818558	147826081	fcb91095-da9c-4016-a8d4-c03ecc942f5d	147818553	147834626	rev	7524	-3	left
chr3	148052759	148065968	79ce5183-c6e6-48a7-8423-2da33b4616e2	148052753	148065974	fwd	13155	-3	left
chr3	148920943	148936784	e0f6e08c-8d71-4b9c-959e-35cd22930b95	148920938	148937385	rev	15845	-3	left
chr3	149076270	149085120	273a07c0-d6e9-40cf-9157-e495045763ba	149076266	149090037	fwd	8797	-3	left
chr3	152863514	152873282	296872f9-6e2a-470d-9662-27a3ec483e9a	152861735	152881056	fwd	9737	-3	left
chr3	153009216	153014044	210121b6-3721-4680-9660-f1cea1f6d559	153009210	153019064	fwd	4829	-3	left
chr3	154486738	154495402	fcc077ca-0c28-43b7-93d1-c18da1b0491b	154486733	154496933	fwd	8660	-3	left
chr3	155914002	155919992	842fd66b-7c4f-46c3-81f0-ceb9b0eea49d	155913996	155928872	rev	5980	-3	left
chr3	156137961	156144024	8f5b988d-6890-4c25-88cf-c0d8b510c9cc	156136350	156149886	rev	6053	-3	left
chr3	158551302	158555390	27e2b5b5-5d78-4f42-b80b-1024095fd3eb	158545528	158555631	rev	4077	-3	left
chr3	159282494	159288178	35870dda-bc47-4719-9c2a-f21360c5da8e	159282489	159297918	rev	5673	-3	left
chr3	160199140	160206646	0484364c-a62b-471d-8c74-d12859da94fc	160199134	160223936	rev	7498	-3	left
chr3	164676402	164682774	cfa6e28c-27b7-4b9b-9d1d-fe45a0dbac08	164676396	164696203	rev	6327	-3	left
chr3	165375710	165383498	c946c2d7-30d1-416d-93d7-0516732cb107	165375699	165393287	rev	7751	-3	left
chr3	166840810	166853818	3d7cf3c3-636b-447e-a88e-e3ce44402b5e	166840806	166853823	fwd	13005	-3	left
chr3	168635788	168640958	d8f9abaf-cacd-458e-966e-3914ec6242d5	168635779	168648781	fwd	5125	-3	left
chr3	169741625	169750529	4063051d-91b2-42fd-9a8d-7437b7d71956	169733394	169758469	fwd	8819	-3	left
chr3	174998834	175006049	7619b991-a6d8-45b5-ab85-3979e17288ee	174998830	175019092	fwd	7138	-3	left
chr3	175666000	175674177	4cc102e1-a116-4609-bb52-d490d93e6c76	175665992	175689472	fwd	8297	-3	left
chr3	176915989	176921647	bf66e12e-566d-43e4-85a2-3f413a1f77ca	176913611	176923188	rev	5594	-3	left
chr3	178963477	178967425	badfda65-a82a-472b-8dda-a7f5553cfb50	178957061	178969490	fwd	3900	-1	left
chr3	179257730	179269877	dd321114-a861-418c-b3e7-1b1467d2e24c	179255495	179273252	rev	12170	-3	left
chr3	181884989	181890503	76596cb7-86df-4a21-8ab3-37e0e0b255d3	181884985	181894262	fwd	5467	-3	left
chr3	183218763	183226238	8b90d4a7-aed5-4a55-a466-0b4e3160b41f	183218749	183232806	rev	7472	-3	left
chr3	183517416	183522232	44c40c90-2797-4635-a743-9cc80dd965cf	183502882	183522236	rev	4781	-1	left
chr3	187439274	187443314	cfafdce4-460d-4087-981f-c1c308a9d0cc	187436237	187446828	fwd	4014	-3	left
chr3	188435226	188440161	114a7772-ab58-4b26-adc7-ffc1e765f4bc	188435214	188451121	rev	4931	-3	left
chr3	189708078	189715555	6e8d1ab8-8be1-4d66-93f7-5b02aea6d10b	189708072	189722583	rev	7410	-3	left
chr3	189963525	189969026	4917e341-83ce-43b0-b32a-90a01d996bc0	189963519	189970625	fwd	5446	-3	left
chr3	192083657	192088799	a28a416b-7918-46ed-9943-7c99164e9024	192072454	192088803	rev	5150	-3	left
chr3	192597843	192602946	c0e37976-8856-4ea5-933f-9a9c192c4fb0	192592905	192602954	fwd	5098	-3	left
chr3	193608113	193617183	5cb03e42-506d-45c4-a378-cd4d75d6485d	193601866	193617471	fwd	9035	0.879792	left
chr3	195459895	195467612	dec7d45b-ef9e-479e-97dc-0a3e47eae2e7	195456894	195484476	rev	7740	-3	left
chr4	261913	268298	4d60eb09-d0dc-4800-81f3-4f6d4df6e853	261908	268303	rev	6388	-3	left
chr4	923972	931978	7e370ee5-bf99-4e15-8dc9-f963a5da9524	923965	931987	fwd	7967	-3	left
chr4	6664036	6672273	7f6abafc-4513-4608-a34b-35efc385c032	6661263	6675524	fwd	8157	-3	left
chr4	8363604	8368488	b6198559-c5c9-4a0a-8e26-544077a2a66a	8363598	8372313	rev	4872	-3	left
chr4	16309091	16316582	8f58465f-8a81-48c4-bf04-240167da5edf	16306392	16320547	fwd	7493	-3	left
chr4	17122083	17124948	f23c09a8-25c9-42d8-9a82-fe4613732385	17115861	17141656	fwd	2863	-3	left
chr4	20199504	20206307	b9f8326b-c90a-4114-8359-1c06ad332323	20199258	20206311	rev	6686	-3	left
chr4	20478031	20485495	e670e3ad-3adb-4e7f-ba75-f64b26eea7cc	20478024	20485796	fwd	7445	-3	left
chr4	22500010	22507139	84db6110-ce69-44c3-b8c6-223afed6cc50	22500003	22507153	fwd	7001	-3	left
chr4	24415286	24423925	18f4e316-4a72-46f1-88a0-a9d047cc69e8	24411709	24423931	rev	8558	-3	left
chr4	36217080	36227497	b893cf59-67f0-4d1f-8b8a-c8f950354ba1	36217074	36229601	fwd	10376	-3	left
chr4	37749813	37756537	722b8719-f571-4868-8e56-ac154aed85dd	37749805	37762051	fwd	6697	-3	left
chr4	37879520	37885234	89423576-c8ae-4d56-880a-c83828f99e98	37879513	37890963	fwd	5706	-3	left
chr4	40274700	40280780	747a06e0-ceff-4124-9c03-528053fad4ee	40274169	40292121	rev	6055	-3	left
chr4	43659245	43668131	1aaa429f-ccc9-49d4-9934-6dec64dc02c9	43659240	43668135	rev	8870	-3	left
chr4	48093836	48101850	bfc42eb9-d488-4b38-bf26-06527f144f5c	48093820	48102972	rev	7982	-3	left
chr4	49098029	49110186	d107c06a-98f8-46b0-a8d9-f8650e3c0680	49098025	49113321	fwd	11686	-3	left
chr4	49644452	49649695	57fd7dcf-0be1-4abd-ba97-fa4c92f9eea3	49642172	49652274	fwd	5001	-3	left
chr4	49650131	49655247	fca85211-b597-4aaa-a230-de31c415ad02	49646673	49658098	fwd	5455	-3	left
chr4	54126135	54129722	3bf3c3e3-c318-44c7-838b-44fb0a290933	54123697	54131938	fwd	3586	-3	left
chr4	59849371	59852445	9f989394-d781-4788-828b-49abbf4e232d	59849366	59855541	rev	3093	-3	left
chr4	65439697	65445092	f805d13f-cf03-433c-ac43-345011635e62	65437765	65445097	fwd	5396	-3	left
chr4	68999003	69013166	53f452b0-dd63-4c1f-a069-6f422055d01b	68998996	69013171	rev	14168	-3	left
chr4	70022453	70028291	2c1ad6d8-dec5-4f17-98fa-b0aa66408f58	70020222	70035271	fwd	5831	-3	left
chr4	82405071	82410430	ebd148fe-d61e-42ba-a62a-1744356a0d0e	82403756	82422540	fwd	5375	-3	left
chr4	83725383	83733148	c83b95e2-5a9f-4ec7-9ea8-27635dbdb2ed	83723921	83737765	fwd	7682	-3	left
chr4	84492776	84499608	4d81d9d6-636e-4e3c-b658-ed61ac50b380	84492767	84504641	fwd	6770	-3	left
chr4	86431351	86439438	695c299c-e091-45bf-ab10-8158808dedbe	86421753	86439446	rev	8064	0.150337	left
chr4	87807489	87814071	3b7b0f08-701a-4bf0-b822-647d386d3672	87807482	87819938	fwd	6555	-3	left
chr4	99353046	99355949	879f5af8-d816-4616-97ba-ded6bcd57985	99339670	99363555	rev	2894	0.249852	left
chr4	109399750	109413862	fdcd93cd-8c10-40ac-be24-fb689bb812d7	109397787	109420699	rev	14030	-3	left
chr4	113926066	113940805	36c97776-e619-490b-9363-c51f37bdc666	113925917	113940814	rev	14645	-3	left
chr4	114149913	114154532	626715a5-8349-49f2-b3a5-4e1f40c0be7a	114145233	114154605	rev	4622	-1	left
chr4	119377371	119384174	5954e8ad-c7f0-49f4-a8b3-7f0a3bb93f52	119377364	119387522	rev	6787	-3	left
chr4	120509985	120516920	7b97ea8f-a51f-49a8-a8d6-ca5c5bfc158f	120509976	120523408	rev	6898	-3	left
chr4	121329359	121337278	552b6395-f138-4f53-9f08-4ab322d34201	121325416	121343937	rev	7900	-3	left
chr4	124871205	124897853	35867971-d9e0-4755-b455-ebd0634892b3	124871197	124897858	rev	26577	-3	left
chr4	134488383	134492389	c62639c9-ca33-44f2-9594-0c36342691a7	134488211	134497113	fwd	4015	-3	left
chr4	139140983	139154092	ef8a20ce-50c5-4306-a39f-63c50375696f	139127538	139165720	rev	13056	0.313906	left
chr4	143995528	144001827	6d3e2333-42f3-4228-b570-e2f4c0c9aeb7	143993933	144003288	rev	6281	-3	left
chr4	147590148	147595692	90cabf43-1147-45fd-9e4a-ad60844cb529	147587546	147612593	rev	5522	-3	left
chr4	158831948	158837831	0621fc57-88cf-41e9-b8c6-1dd26a5f23a1	158828648	158839996	fwd	5851	-3	left
chr4	161843056	161848758	1b52bfdb-9fcd-45ea-b3a4-f14149883879	161842097	161869694	fwd	5691	-3	left
chr4	163453760	163457926	f291ae0f-b1de-4f6a-910f-2466b7c27753	163442771	163461124	fwd	4136	0.720729	left
chr4	164805458	164815680	d623d1ae-5842-4369-85a2-f82ca81681b1	164805452	164817296	rev	10192	-3	left
chr4	171925006	171933896	2568cde3-43c6-42f6-8170-bb9b9f036dd8	171925001	171951178	fwd	8871	-3	left
chr4	174294193	174304633	3e2a3174-f621-4a3c-811b-51492dd53960	174293404	174304642	fwd	10341	-3	left
chr4	178184327	178203160	2e0c221b-a44a-48cb-a068-6c3b32661c86	178150480	178211724	rev	18728	0.83605	left
chr4	179344758	179351297	b2387be1-ae81-4f36-954b-c9c9e8355df1	179343296	179352427	rev	6516	-3	left
chr4	179570513	179577374	257fde22-01ea-4630-9d0b-948eb1dca3b4	179570508	179581458	rev	6817	-3	left
chr4	182655664	182664364	534f4b3c-3a8f-4000-a43d-ddcfe7fd24de	182655107	182666948	rev	8662	-3	left
chr4	184109627	184115822	3f7130e8-251f-4a37-ae0d-dbfcaeefc7c5	184099631	184123642	rev	6210	0.15195	left
chr4	184985717	184988851	cb9da4be-f10e-4221-90da-0cf8ec8f2177	184985202	185014032	rev	3107	-3	left
chr4	185795560	185805550	4b149f22-0afb-489f-b58b-97c94be58f9e	185795555	185808163	fwd	10184	-3	left
chr4	187829459	187842930	798f3139-0b50-4795-87d5-cb56aa3fae54	187828942	187842939	fwd	13375	-3	left
chr5	2973524	2985761	1d631712-01fa-4063-8274-68b697671e78	2973519	2996080	fwd	12255	-3	left
chr5	5159064	5161582	db746a90-ec5c-42b7-8054-fbd667a3a557	5159059	5165738	fwd	2512	-3	left
chr5	8409990	8419246	fbc284f6-dacb-4068-9e4f-9fad5a941320	8401934	8424930	rev	9142	-1	left
chr5	9344065	9352635	bf08e346-3374-48f8-9118-0a9d161d32c6	9344059	9354075	fwd	8518	-3	left
chr5	13573682	13581315	dc55519c-d5c8-4b4b-a404-c909bc9cb22a	13573677	13583915	rev	7558	-3	left
chr5	21676595	21685008	c88c64c9-2dc3-4d82-9bff-72f6c299e9bd	21676583	21685019	rev	8381	-3	left
chr5	24960779	24966192	d4ebd3f5-f20f-4125-ae36-8f64a0ae894b	24960771	24970387	fwd	5398	-3	left
chr5	27462037	27471947	982a83ca-8336-4a13-bc60-62aa44a23098	27461260	27472447	fwd	9852	-3	left
chr5	28254896	28262939	8734bbc0-81e6-4d37-9206-7624a2b12aeb	28254816	28262944	rev	7991	-3	left
chr5	30002243	30005513	20200fe8-e9c4-4b87-b7e5-0b0522989081	29994407	30006725	fwd	3228	-3	left
chr5	31649070	31658708	399117cd-ca9c-481e-98d8-b9c8082a8c1a	31648140	31666596	fwd	9607	-3	left
chr5	33203632	33214759	a8e85ac1-09eb-4b21-b264-2a11bead0306	33203627	33216471	fwd	11080	-3	left
chr5	33332108	33339015	f762097d-31f5-4dc7-ade4-c0c7dbc38336	33332104	33339020	fwd	6855	-3	left
chr5	33497415	33503137	545a1413-0f94-4dc9-b93a-d6e88dc2ff41	33497406	33521258	fwd	5745	-3	left
chr5	34078721	34088062	10aa8550-8458-49f9-afb6-15a26f1aca20	34078711	34090842	rev	9216	-3	left
chr5	36491984	36499173	756ef70d-60f8-41fb-bb48-055ab4ad60a4	36491977	36514379	rev	7129	-3	left
chr5	38651920	38658560	ab3f9dee-2d3a-4711-9f74-9f2c8562fda4	38651916	38675408	fwd	6569	-3	left
chr5	40172575	40180508	38d6adb4-c0c2-431d-b30a-43822ae92492	40172569	40187832	rev	7916	-3	left
chr5	42001625	42006708	dab4c4fd-e3f4-450f-be2b-c4031e41041e	42001618	42015903	rev	5064	-3	left
chr5	43689250	43696255	e11657e6-0473-446e-abf2-cd733773db06	43683111	43698546	rev	6986	-1	left
chr5	45541510	45546671	84b5ede9-b968-43f6-b25a-a4250f9d77d5	45538028	45553644	rev	5133	-3	left
chr5	49656281	49659836	b75c9ab1-058b-4841-8ebf-80de189f128e	49656261	49661871	fwd	3012	-3	left
chr5	49657987	49661674	4d3cdf72-f618-4a84-b327-e17076266c4f	49656261	49661679	fwd	4524	-3	left
chr5	54388164	54392735	76f6a01c-eea3-49f0-a62f-784f84b94e78	54388160	54401055	fwd	4547	-3	left
chr5	55455879	55467772	457fc0eb-0301-482f-ba2c-a473fdec077b	55451487	55471018	fwd	11885	-3	left
chr5	57419187	57426218	3dd6d528-67ac-40c3-95b2-213e29a7c3a4	57410861	57431413	fwd	6814	0.342614	left
chr5	62880162	62887090	24697b4e-2cea-451b-b9f9-4f3f1dee515b	62879938	62891618	rev	6839	-3	left
chr5	63677486	63682857	c734b249-4ccf-4ba6-a4cc-da33696fce7e	63666215	63686787	fwd	5381	0.239651	left
chr5	63762425	63772368	e88e0df6-e335-4dc2-a48e-34f78acff50b	63762411	63775448	rev	9929	-3	left
chr5	72677591	72683450	fc8a878c-1441-4d3e-a3ce-08ba8a619f62	72676680	72683456	rev	5808	-3	left
chr5	77012581	77021727	8b1d6192-2a68-4253-ad77-9a798c0861a8	77012572	77021734	rev	9113	-3	left
chr5	80315301	80324605	60861d17-ed3f-4477-8a0a-9a11413733b8	80314211	80330817	fwd	9285	-3	left
chr5	82912239	82917830	db7f9e81-b0e5-4ed1-a870-f0a96a576090	82908170	82917847	fwd	5509	-3	left
chr5	84646155	84649592	0c43b0c3-94fb-424a-8aef-8486b9c63fd1	84641712	84669544	fwd	3398	-3	left
chr5	92589002	92599493	d4e7ebf3-04cf-4037-8bf1-d60c42b7faae	92588929	92604658	rev	10381	-3	left
chr5	94463070	94470914	8145eee3-a07d-4589-8282-990a65e76fe1	94459960	94482823	fwd	7868	-3	left
chr5	102835902	102842178	4c50a1f6-5f35-45d6-a353-246ec67dd7d1	102835894	102845341	rev	6227	-3	left
chr5	111879851	111884967	666fa387-6408-404f-bad9-3c05e4dd79e7	111879807	111886854	fwd	5144	-3	left
chr5	124420223	124426323	5eb946da-ccbe-447f-aab5-fa8987d68a9b	124420209	124430638	fwd	6131	-3	left
chr5	139052948	139056827	ffdf0192-c04c-48e6-92ca-9c9d9adce087	139050704	139060552	fwd	3862	-3	left
chr5	141662563	141669812	e024c294-0a45-4d44-a29b-67408da5b451	141658259	141672600	fwd	7315	-3	left
chr5	143036430	143041787	d8fc72ad-eec2-48c9-9425-80adfb457db6	143031187	143046961	rev	5326	-3	left
chr5	145391259	145403015	6b4172e6-6425-4f54-901c-3bda13a6aa5e	145391254	145405290	fwd	11672	-3	left
chr5	148751745	148759375	2ee8cbee-461a-4461-a847-d33046334ef8	148751377	148778198	fwd	7536	-3	left
chr5	148825022	148827738	1e4771f5-f3c6-4695-8f5c-d4489675b62c	148825015	148834222	fwd	2717	-3	left
chr5	149298319	149310056	ac4bb7a8-f7e0-47ac-9f68-f05dc56f480a	149298313	149310890	rev	11656	-3	left
chr5	152946079	152956801	9d01f12a-7451-49b5-8fdf-0a581475fbf4	152946065	152956808	fwd	10688	-3	left
chr5	153305150	153312063	aedd9e48-f977-47bc-876f-c3161a6fbfea	153305146	153316298	fwd	6827	-3	left
chr5	153604061	153609101	43768f4f-0e81-4822-a309-d9cefb3105f7	153601431	153610893	rev	5026	-1	left
chr5	154668982	154676749	247ac5cf-6ae8-4422-96ba-7c38b4a26adc	154668978	154683949	fwd	7721	-3	left
chr5	156491562	156497703	4c1cec81-704f-40d2-9965-c578af07634a	156489709	156497988	fwd	6114	-3	left
chr5	161897113	161902381	7ab1cf4c-632b-47d7-8a29-d5726320c32f	161897106	161907899	rev	5235	-3	left
chr5	162116030	162127267	b8a0ffdc-8f9b-4dab-900c-15d5824c7ee8	162115247	162130744	rev	11217	-3	left
chr5	167965130	167970126	c5a14ff1-32b2-4bab-abd4-cf9ea63b1cb7	167963921	167986556	fwd	4960	-3	left
chr5	169915388	169923291	0bb30150-eb7c-4c0d-9b81-7c1430359c76	169912294	169923722	rev	7873	-3	left
chr5	172513584	172516342	53007130-b20e-48b0-8c15-1ec9f11f7272	172513208	172522078	rev	2693	-3	left
chr5	175584715	175591322	3220af28-ea7f-4e8a-8a7e-a693fcb85067	175584218	175613501	rev	6507	-3	left
chr5	176117935	176123220	9a8a9fff-8d03-49d4-816e-cf06e7ca6702	176117925	176129885	fwd	5300	-3	left
chr5	176767246	176771825	11f93d25-0f8e-447f-a47e-367b0be70767	176760910	176771829	rev	4560	-3	left
chr5	177292234	177296158	91257d2d-98db-4f26-8347-9418675660f2	177292227	177311060	fwd	3914	-3	left
chr6	7554762	7561963	0d3f07a4-7dd5-4121-ace0-42a1c4a95356	7554214	7561968	rev	7170	-3	left
chr6	17421900	17427766	72f04020-f154-4d01-ae7a-5937327b3752	17421885	17427771	rev	5883	-3	left
